"Status","Year","Disability","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","National Crime Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Infrastructure Commission","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Infrastructure Commission","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Infrastructure Commission","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Infrastructure Commission","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Infrastructure Commission","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Infrastructure Commission","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Records of Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Records of Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Records of Scotland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Savings and Investments","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Savings and Investments","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Savings and Investments","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Savings and Investments","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Savings and Investments","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Savings and Investments","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Savings and Investments","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Savings and Investments","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Savings and Investments","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Savings and Investments","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Savings and Investments","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Savings and Investments","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Budget Responsibility","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Budget Responsibility","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Budget Responsibility","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Public Guardian","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Public Guardian","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Public Guardian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Public Guardian","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Public Guardian","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Public Guardian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Public Guardian","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Public Guardian","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Public Guardian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Public Guardian","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Public Guardian","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Public Guardian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Public Guardian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Public Guardian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Public Guardian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Public Guardian","West Midlands (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Public Guardian","West Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Public Guardian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Scottish Charity Regulator","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Scottish Charity Regulator","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Scottish Charity Regulator","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Queen Elizabeth II Centre","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Queen Elizabeth II Centre","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Queen Elizabeth II Centre","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Registers of Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Registers of Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Registers of Scotland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Revenue Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Revenue Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Revenue Scotland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Royal Fleet Auxiliary","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Royal Fleet Auxiliary","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","North East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","North West (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Courts and Tribunals Service","Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Courts and Tribunals Service","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Courts and Tribunals Service","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Fiscal Commission","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Fiscal Commission","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Fiscal Commission","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
