"Status","Year","Age","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","40-49","Security","Cabinet Office","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Ministry of Defence","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Department for Work and Pensions","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Department for Work and Pensions","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Department of Health and Social Care","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Department of Health and Social Care","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Foreign, Commonwealth and Development Office","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Foreign, Commonwealth and Development Office","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Scottish Government","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Scottish Government","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Welsh Government","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Welsh Government","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","UK Statistics Authority","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Cabinet Office","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Cabinet Office","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Ministry of Defence","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Ministry of Defence","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Department for Work and Pensions","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Department for Work and Pensions","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","HM Revenue and Customs","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","HM Revenue and Customs","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Debt","Department for Work and Pensions","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Debt","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Debt","HM Revenue and Customs","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Debt","HM Revenue and Customs","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Cabinet Office","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Department for Education","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Department for Work and Pensions","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Department for Work and Pensions","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","HM Revenue and Customs","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Ministry of Defence","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Ministry of Defence","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Ministry of Justice","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Department for Work and Pensions","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Department for Work and Pensions","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Ministry of Defence","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Ministry of Defence","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Ministry of Justice","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Ministry of Justice","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Grants Management","Department for Environment, Food and Rural Affairs","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Grants Management","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Cabinet Office","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Department for Business, Energy and Industrial Strategy","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Department for Environment, Food and Rural Affairs","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Department for Transport","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Department for Work and Pensions","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Department for Work and Pensions","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","HM Revenue and Customs","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Home Office","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Ministry of Defence","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Ministry of Justice","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Ministry of Justice","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Attorney General's Departments","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Attorney General's Departments","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Cabinet Office","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Cabinet Office","Male","20","[c]","[c]","[c]"
