"Status","Year","Disability","Organisation","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Crown Prosecution Service","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Medicine","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Operational Delivery","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Science and Engineering","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Commercial","Outside London","95","90","41190","42620"
"In post","2023","Declared disabled","Defence Equipment and Support","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Digital, Data and Technology","Outside London","65","60","35750","33200"
"In post","2023","Declared disabled","Defence Equipment and Support","Finance","Outside London","40","35","37960","32500"
"In post","2023","Declared disabled","Defence Equipment and Support","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Human Resources","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Operational Delivery","London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Operational Delivery","Outside London","225","215","33800","31920"
"In post","2023","Declared disabled","Defence Equipment and Support","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Other","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Other","Outside London","175","160","34480","31920"
"In post","2023","Declared disabled","Defence Equipment and Support","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Project Delivery","Outside London","205","200","40870","39500"
"In post","2023","Declared disabled","Defence Equipment and Support","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Science and Engineering","Outside London","275","265","41800","42620"
"In post","2023","Declared disabled","Defence Equipment and Support","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Security","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Commercial","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Human Resources","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Knowledge and Information Management","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Operational Delivery","Outside London","75","70","43720","49260"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Operational Research","Outside London","60","60","42700","39890"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Other","Outside London","90","85","48050","49260"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Project Delivery","Outside London","65","60","41900","39890"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Psychology","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Science and Engineering","Outside London","485","470","41940","39890"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Security","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","London","30","30","56310","54710"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","London","365","360","49970","54710"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Outside London","75","75","44480","39250"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","London","5","5","[c]","[c]"
