"Status","Year","Disability","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Security","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AA","Heterosexual / straight","30","[c]","22130","22180"
"New entrant CS","2023","Declared disabled","Unknown","AA","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","EO","Heterosexual / straight","65","[c]","28610","29100"
"New entrant CS","2023","Declared disabled","Unknown","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","HEO","Heterosexual / straight","45","[c]","34510","34520"
"New entrant CS","2023","Declared disabled","Unknown","HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","HEO","Unknown","45","[c]","28980","28840"
"New entrant CS","2023","Declared disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","AO","Heterosexual / straight","70","[c]","22770","22520"
"New entrant CS","2023","Declared non-disabled","Analysis","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","EO","Heterosexual / straight","90","[c]","27650","27840"
"New entrant CS","2023","Declared non-disabled","Analysis","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","HEO","Heterosexual / straight","270","[c]","33970","33910"
"New entrant CS","2023","Declared non-disabled","Analysis","HEO","LGBO","45","[c]","32850","31620"
"New entrant CS","2023","Declared non-disabled","Analysis","HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","SEO","Heterosexual / straight","75","[c]","40570","40000"
"New entrant CS","2023","Declared non-disabled","Analysis","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","EO","Heterosexual / straight","30","[c]","28460","27140"
"New entrant CS","2023","Declared non-disabled","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","G6","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","G7","Unknown","35","[c]","68630","69830"
"New entrant CS","2023","Declared non-disabled","Commercial","HEO","Heterosexual / straight","75","[c]","32630","32430"
"New entrant CS","2023","Declared non-disabled","Commercial","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","SEO","Heterosexual / straight","50","[c]","40290","39860"
"New entrant CS","2023","Declared non-disabled","Commercial","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","EO","Heterosexual / straight","35","[c]","27040","27550"
"New entrant CS","2023","Declared non-disabled","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","HEO","Heterosexual / straight","80","[c]","33980","33500"
"New entrant CS","2023","Declared non-disabled","Communications","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","SEO","Heterosexual / straight","55","[c]","42040","41780"
"New entrant CS","2023","Declared non-disabled","Communications","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","AO","Heterosexual / straight","150","[c]","23410","22520"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","EO","Heterosexual / straight","145","[c]","28330","27890"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","HEO","Heterosexual / straight","55","[c]","34680","34170"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Debt","AO","Heterosexual / straight","715","[c]","22610","22520"
"New entrant CS","2023","Declared non-disabled","Debt","AO","LGBO","70","[c]","22520","22520"
"New entrant CS","2023","Declared non-disabled","Debt","AO","Undeclared","30","[c]","22420","22520"
"New entrant CS","2023","Declared non-disabled","Debt","AO","Unknown","75","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Debt","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Debt","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Debt","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Debt","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Debt","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Debt","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Debt","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","AO","Heterosexual / straight","60","[c]","20990","20660"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","EO","Heterosexual / straight","255","[c]","27770","27650"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","G6","Heterosexual / straight","65","[c]","70750","69990"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","G7","Heterosexual / straight","260","[c]","55220","54680"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","G7","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","HEO","Heterosexual / straight","325","[c]","34290","34370"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","SEO","Heterosexual / straight","350","[c]","41330","41410"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","SEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","SEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","AO","Heterosexual / straight","80","[c]","22380","22520"
"New entrant CS","2023","Declared non-disabled","Finance","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","EO","Heterosexual / straight","65","[c]","26980","27000"
"New entrant CS","2023","Declared non-disabled","Finance","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","G7","Heterosexual / straight","35","[c]","54630","54090"
"New entrant CS","2023","Declared non-disabled","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","HEO","Heterosexual / straight","70","[c]","34560","34170"
"New entrant CS","2023","Declared non-disabled","Finance","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","SEO","Heterosexual / straight","65","[c]","42000","41780"
"New entrant CS","2023","Declared non-disabled","Finance","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","AO","Heterosexual / straight","145","[c]","22040","22150"
"New entrant CS","2023","Declared non-disabled","Grants Management","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","AO","Unknown","35","[c]","21660","22150"
