"Status","Year","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Department for Work and Pensions","London","630","565","33960","32520"
"In post","2023","Undeclared","Department for Work and Pensions","North East (England)","345","315","31010","28120"
"In post","2023","Undeclared","Department for Work and Pensions","North West (England)","765","685","30460","28120"
"In post","2023","Undeclared","Department for Work and Pensions","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Work and Pensions","Scotland","335","295","27400","28120"
"In post","2023","Undeclared","Department for Work and Pensions","South East (England)","305","265","28870","28120"
"In post","2023","Undeclared","Department for Work and Pensions","South West (England)","230","200","27660","28120"
"In post","2023","Undeclared","Department for Work and Pensions","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Work and Pensions","Wales","200","175","26890","28120"
"In post","2023","Undeclared","Department for Work and Pensions","West Midlands (England)","365","310","26820","28120"
"In post","2023","Undeclared","Department for Work and Pensions","Yorkshire and The Humber","430","385","31750","28120"
"In post","2023","Undeclared","Department of Health and Social Care","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","East of England","25","25","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","London","170","160","51970","46000"
"In post","2023","Undeclared","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","North West (England)","20","20","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","South East (England)","35","30","46620","44240"
"In post","2023","Undeclared","Department of Health and Social Care","South West (England)","45","40","43810","41780"
"In post","2023","Undeclared","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","West Midlands (England)","20","20","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","East of England","5","5","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","London","5","5","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","London","160","160","52200","45280"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Overseas","110","110","50710","53970"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Scotland","10","10","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","South East (England)","45","45","42650","42520"
"In post","2023","Undeclared","HM Land Registry","East Midlands (England)","25","25","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","East of England","20","15","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","London","10","10","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","North East (England)","25","25","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","North West (England)","25","20","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","South West (England)","65","60","35970","34850"
"In post","2023","Undeclared","HM Land Registry","Wales","20","15","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","West Midlands (England)","20","15","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2023","Undeclared","HM Revenue and Customs","East Midlands (England)","165","155","38860","35000"
"In post","2023","Undeclared","HM Revenue and Customs","East of England","50","45","34880","34700"
"In post","2023","Undeclared","HM Revenue and Customs","London","505","480","47090","41630"
"In post","2023","Undeclared","HM Revenue and Customs","North East (England)","355","320","33260","28130"
"In post","2023","Undeclared","HM Revenue and Customs","North West (England)","450","415","36900","35000"
"In post","2023","Undeclared","HM Revenue and Customs","Northern Ireland","45","40","33120","34700"
"In post","2023","Undeclared","HM Revenue and Customs","Scotland","200","185","33360","29730"
"In post","2023","Undeclared","HM Revenue and Customs","South East (England)","160","140","39380","36890"
"In post","2023","Undeclared","HM Revenue and Customs","South West (England)","90","80","40890","35000"
"In post","2023","Undeclared","HM Revenue and Customs","Wales","110","105","36850","35000"
"In post","2023","Undeclared","HM Revenue and Customs","West Midlands (England)","185","175","38860","35000"
"In post","2023","Undeclared","HM Revenue and Customs","Yorkshire and The Humber","180","165","34960","33330"
"In post","2023","Undeclared","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","London","150","145","59340","54290"
"In post","2023","Undeclared","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Home Office","East Midlands (England)","20","20","[c]","[c]"
"In post","2023","Undeclared","Home Office","East of England","115","100","29600","27650"
"In post","2023","Undeclared","Home Office","London","720","675","41560","36310"
"In post","2023","Undeclared","Home Office","North East (England)","50","45","29410","26780"
"In post","2023","Undeclared","Home Office","North West (England)","235","215","30660","26780"
"In post","2023","Undeclared","Home Office","Northern Ireland","10","10","[c]","[c]"
"In post","2023","Undeclared","Home Office","Overseas","15","15","[c]","[c]"
"In post","2023","Undeclared","Home Office","Scotland","50","45","31600","27650"
"In post","2023","Undeclared","Home Office","South East (England)","335","300","31040","27650"
"In post","2023","Undeclared","Home Office","South West (England)","35","30","32100","27650"
"In post","2023","Undeclared","Home Office","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Home Office","Wales","20","20","[c]","[c]"
"In post","2023","Undeclared","Home Office","West Midlands (England)","50","45","32000","27650"
"In post","2023","Undeclared","Home Office","Yorkshire and The Humber","170","160","32030","27650"
"In post","2023","Undeclared","Ministry of Defence","East Midlands (England)","80","80","33140","29510"
"In post","2023","Undeclared","Ministry of Defence","East of England","200","200","35580","34300"
"In post","2023","Undeclared","Ministry of Defence","London","210","205","45280","45340"
"In post","2023","Undeclared","Ministry of Defence","North East (England)","15","15","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","North West (England)","90","80","33680","28500"
"In post","2023","Undeclared","Ministry of Defence","Northern Ireland","15","15","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","Overseas","35","35","54290","50000"
"In post","2023","Undeclared","Ministry of Defence","Scotland","155","150","35200","34300"
"In post","2023","Undeclared","Ministry of Defence","South East (England)","545","530","39560","39890"
"In post","2023","Undeclared","Ministry of Defence","South West (England)","1180","1135","41690","41050"
"In post","2023","Undeclared","Ministry of Defence","Wales","60","60","27340","27250"
"In post","2023","Undeclared","Ministry of Defence","West Midlands (England)","95","90","33440","30470"
"In post","2023","Undeclared","Ministry of Defence","Yorkshire and The Humber","95","95","31800","27470"
"In post","2023","Undeclared","Ministry of Justice","East Midlands (England)","245","230","29870","26840"
"In post","2023","Undeclared","Ministry of Justice","East of England","200","185","30100","30020"
"In post","2023","Undeclared","Ministry of Justice","London","570","550","38390","34010"
"In post","2023","Undeclared","Ministry of Justice","North East (England)","95","85","32470","31270"
"In post","2023","Undeclared","Ministry of Justice","North West (England)","260","240","31240","29890"
"In post","2023","Undeclared","Ministry of Justice","Scotland","20","20","[c]","[c]"
"In post","2023","Undeclared","Ministry of Justice","South East (England)","265","250","33030","32920"
"In post","2023","Undeclared","Ministry of Justice","South West (England)","165","150","31640","29050"
"In post","2023","Undeclared","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Ministry of Justice","Wales","95","90","32050","30410"
"In post","2023","Undeclared","Ministry of Justice","West Midlands (England)","285","265","29810","26190"
"In post","2023","Undeclared","Ministry of Justice","Yorkshire and The Humber","210","200","32740","32060"
"In post","2023","Undeclared","National Crime Agency","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","Undeclared","National Crime Agency","East of England","5","5","[c]","[c]"
"In post","2023","Undeclared","National Crime Agency","London","65","65","45840","42240"
"In post","2023","Undeclared","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","National Crime Agency","North West (England)","50","50","38510","38310"
"In post","2023","Undeclared","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","National Crime Agency","Overseas","5","5","[c]","[c]"
"In post","2023","Undeclared","National Crime Agency","South East (England)","15","15","[c]","[c]"
"In post","2023","Undeclared","National Crime Agency","South West (England)","10","10","[c]","[c]"
"In post","2023","Undeclared","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","National Crime Agency","West Midlands (England)","15","15","[c]","[c]"
"In post","2023","Undeclared","National Crime Agency","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","South West (England)","5","5","[c]","[c]"
"In post","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
