"Status","Year","Age","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","60-64","Department for International Trade","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for International Trade","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for International Trade","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for International Trade","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for International Trade","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for International Trade","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for International Trade","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for International Trade","South East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for International Trade","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for International Trade","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for International Trade","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for International Trade","West Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for International Trade","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for International Trade","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","North West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","North West (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department of Health and Social Care (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department of Health and Social Care (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Disclosure Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Disclosure Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Licensing Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Licensing Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Licensing Agency","Wales","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Licensing Agency","Wales","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Licensing Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Licensing Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Standards Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Standards Agency","East Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Standards Agency","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Standards Agency","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Standards Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Standards Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Standards Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Standards Agency","North West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Standards Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Standards Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Standards Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Standards Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Standards Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Standards Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Standards Agency","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Standards Agency","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Standards Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Standards Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Education Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Education Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Food Standards Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Food Standards Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Government Actuary's Department","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Government Actuary's Department","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Government Internal Audit Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Government Internal Audit Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Government Internal Audit Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Government Internal Audit Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Government Legal Department","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Government Legal Department","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Government Property Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Government Property Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","East of England","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","East of England","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","South East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","South East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","West Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Land Registry","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Land Registry","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Land Registry","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Land Registry","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Land Registry","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Land Registry","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Land Registry","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Land Registry","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Prison and Probation Service","East Midlands (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Prison and Probation Service","East Midlands (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Prison and Probation Service","East of England","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Prison and Probation Service","East of England","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Prison and Probation Service","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Prison and Probation Service","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Prison and Probation Service","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Prison and Probation Service","North East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Prison and Probation Service","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Prison and Probation Service","North West (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Prison and Probation Service","South East (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Prison and Probation Service","South East (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Prison and Probation Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Prison and Probation Service","South West (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Prison and Probation Service","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Prison and Probation Service","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Prison and Probation Service","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Prison and Probation Service","Wales","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Prison and Probation Service","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Prison and Probation Service","West Midlands (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Prison and Probation Service","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Prison and Probation Service","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","North East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","North West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","South East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","South East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Treasury (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Treasury (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Treasury (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Treasury (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Health and Safety Executive","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Health and Safety Executive","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Health and Safety Executive","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Health and Safety Executive","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Health and Safety Executive","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Health and Safety Executive","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","East of England","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","East of England","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","London","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","North East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","North East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","North West (England)","Female","50","[c]","24240","22400"
"New entrant CS","2023","60-64","Home Office","North West (England)","Male","30","[c]","23400","22400"
"New entrant CS","2023","60-64","Home Office","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","South East (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Institute for Apprenticeships and Technical Education","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Institute for Apprenticeships and Technical Education","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal Aid Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal Aid Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Maritime and Coastguard Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Maritime and Coastguard Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Maritime and Coastguard Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Maritime and Coastguard Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Maritime and Coastguard Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Maritime and Coastguard Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Maritime and Coastguard Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Maritime and Coastguard Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicines and Healthcare Products Regulatory Agency","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicines and Healthcare Products Regulatory Agency","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicines and Healthcare Products Regulatory Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicines and Healthcare Products Regulatory Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Met Office","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Met Office","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","East Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","East of England","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","East of England","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","South East (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","South West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","South West (England)","Male","30","[c]","36220","30320"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","West Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
