"Status","Year","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Heterosexual / straight","1625","[c]","40900","37690"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","LGBO","150","[c]","38770","35240"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Undeclared","150","[c]","40820","37760"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Unknown","810","[c]","39110","35570"
"New entrant CS","2023","Digital, Data & Technology","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Heterosexual / straight","45","[c]","31180","28600"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","Heterosexual / straight","40","[c]","27180","24150"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Other","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Other","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Other","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Project Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Project Delivery","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Science and Engineering","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Science and Engineering","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Science and Engineering","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Heterosexual / straight","80","[c]","42040","41780"
"New entrant CS","2023","Digital, Data & Technology","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Unknown","80","[c]","42810","34400"
"New entrant CS","2023","Finance","Commercial","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Corporate Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Finance","Heterosexual / straight","405","[c]","35090","30950"
"New entrant CS","2023","Finance","Finance","LGBO","35","[c]","32440","27960"
"New entrant CS","2023","Finance","Finance","Undeclared","40","[c]","34320","34190"
"New entrant CS","2023","Finance","Finance","Unknown","220","[c]","30850","27890"
"New entrant CS","2023","Finance","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Operational Delivery","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Security","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Operational Delivery","Heterosexual / straight","230","[c]","22890","22150"
"New entrant CS","2023","Grants Management","Operational Delivery","LGBO","40","[c]","22810","22150"
"New entrant CS","2023","Grants Management","Operational Delivery","Undeclared","30","[c]","23460","22150"
"New entrant CS","2023","Grants Management","Operational Delivery","Unknown","105","[c]","22560","22150"
"New entrant CS","2023","Grants Management","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Human Resources","Heterosexual / straight","650","[c]","33740","30740"
"New entrant CS","2023","Human Resources","Human Resources","LGBO","65","[c]","33320","28800"
"New entrant CS","2023","Human Resources","Human Resources","Undeclared","50","[c]","34310","31060"
"New entrant CS","2023","Human Resources","Human Resources","Unknown","345","[c]","31890","28000"
"New entrant CS","2023","Human Resources","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","Heterosexual / straight","40","[c]","42630","39200"
"New entrant CS","2023","Internal Audit","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","Heterosexual / straight","595","[c]","44950","45230"
"New entrant CS","2023","Legal","Legal","LGBO","60","[c]","41630","39780"
"New entrant CS","2023","Legal","Legal","Undeclared","55","[c]","46250","49050"
"New entrant CS","2023","Legal","Legal","Unknown","105","[c]","43110","38940"
"New entrant CS","2023","Legal","Operational Delivery","Heterosexual / straight","535","[c]","23540","22870"
"New entrant CS","2023","Legal","Operational Delivery","LGBO","60","[c]","23900","22520"
"New entrant CS","2023","Legal","Operational Delivery","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","Unknown","55","[c]","25370","22870"
"New entrant CS","2023","Legal","Other","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Geography","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Geography","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Inspector of Education and Training","Heterosexual / straight","250","[c]","62320","52750"
"New entrant CS","2023","No function","Inspector of Education and Training","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Inspector of Education and Training","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","Heterosexual / straight","45","[c]","29290","27140"
"New entrant CS","2023","No function","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","Unknown","85","[c]","30110","27110"
"New entrant CS","2023","No function","International Trade","Heterosexual / straight","315","[c]","40960","40170"
"New entrant CS","2023","No function","International Trade","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","Unknown","130","[c]","42450","41550"
"New entrant CS","2023","No function","Knowledge and Information Management","Heterosexual / straight","45","[c]","30070","28120"
"New entrant CS","2023","No function","Knowledge and Information Management","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","Heterosexual / straight","110","[c]","52440","40590"
"New entrant CS","2023","No function","Medicine","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","Unknown","180","[c]","52940","40590"
"New entrant CS","2023","No function","Operational Delivery","Heterosexual / straight","13965","[c]","26150","23640"
"New entrant CS","2023","No function","Operational Delivery","LGBO","1575","[c]","25700","23640"
"New entrant CS","2023","No function","Operational Delivery","Undeclared","785","[c]","26190","23640"
"New entrant CS","2023","No function","Operational Delivery","Unknown","13160","[c]","25690","24070"
"New entrant CS","2023","No function","Operational Research","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Research","Unknown","80","[c]","23000","22520"
"New entrant CS","2023","No function","Other","Heterosexual / straight","335","[c]","28930","22990"
"New entrant CS","2023","No function","Other","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","Unknown","335","[c]","27420","22920"
"New entrant CS","2023","No function","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectors","Heterosexual / straight","65","[c]","47960","43740"
"New entrant CS","2023","No function","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectors","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Policy","Heterosexual / straight","1015","[c]","37810","34310"
"New entrant CS","2023","No function","Policy","LGBO","205","[c]","36970","34310"
"New entrant CS","2023","No function","Policy","Undeclared","160","[c]","37030","33830"
"New entrant CS","2023","No function","Policy","Unknown","520","[c]","38300","33880"
"New entrant CS","2023","No function","Project Delivery","Heterosexual / straight","30","[c]","41180","36000"
"New entrant CS","2023","No function","Project Delivery","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Project Delivery","Unknown","60","[c]","39580","36000"
"New entrant CS","2023","No function","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Psychology","Heterosexual / straight","95","[c]","28840","28480"
"New entrant CS","2023","No function","Psychology","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Psychology","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Psychology","Unknown","40","[c]","32780","30940"
"New entrant CS","2023","No function","Science and Engineering","Heterosexual / straight","455","[c]","36010","33250"
"New entrant CS","2023","No function","Science and Engineering","LGBO","50","[c]","31700","27540"
"New entrant CS","2023","No function","Science and Engineering","Undeclared","50","[c]","34210","32100"
"New entrant CS","2023","No function","Science and Engineering","Unknown","295","[c]","32110","28000"
"New entrant CS","2023","No function","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Social Research","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Statistics","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Tax","Heterosexual / straight","120","[c]","34960","34400"
"New entrant CS","2023","No function","Tax","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Tax","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Tax","Unknown","80","[c]","35970","34400"
"New entrant CS","2023","No function","Unknown","Heterosexual / straight","385","[c]","30250","25280"
"New entrant CS","2023","No function","Unknown","LGBO","65","[c]","30070","25280"
"New entrant CS","2023","No function","Unknown","Undeclared","145","[c]","35450","34190"
"New entrant CS","2023","No function","Unknown","Unknown","210","[c]","30780","24890"
"New entrant CS","2023","No function","Veterinarian","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Veterinarian","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Veterinarian","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Communications","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Inspector of Education and Training","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Knowledge and Information Management","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Operational Delivery","Heterosexual / straight","125","[c]","33020","27840"
"New entrant CS","2023","Project Delivery","Operational Delivery","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Operational Delivery","Unknown","40","[c]","28200","24630"
"New entrant CS","2023","Project Delivery","Operational Research","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Other","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Other","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Other","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Policy","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Policy","LGBO","5","[c]","[c]","[c]"
