"Status","Year","Parent_department","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","London","Female","Heterosexual / straight","40","[c]","36300","35040"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","London","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","London","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","London","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Outside London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Outside London","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","London","Female","Heterosexual / straight","50","[c]","36220","34030"
"New entrant CS","2023","Department for Education","London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","London","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","London","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","London","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Outside London","Female","Heterosexual / straight","170","[c]","34470","30330"
"New entrant CS","2023","Department for Education","Outside London","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Outside London","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Outside London","Female","Unknown","30","[c]","31440","30700"
"New entrant CS","2023","Department for Education","Outside London","Male","Heterosexual / straight","90","[c]","40680","37590"
"New entrant CS","2023","Department for Education","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","London","Female","Heterosexual / straight","125","[c]","42480","40260"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","London","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","London","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","London","Female","Unknown","60","[c]","40500","34710"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","London","Male","Heterosexual / straight","120","[c]","40990","35400"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","London","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","London","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","London","Male","Unknown","45","[c]","43670","40260"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Outside London","Female","Heterosexual / straight","600","[c]","30120","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Outside London","Female","LGBO","75","[c]","29780","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Outside London","Female","Undeclared","60","[c]","32050","29000"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Outside London","Female","Unknown","175","[c]","27140","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Outside London","Male","Heterosexual / straight","395","[c]","31340","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Outside London","Male","LGBO","60","[c]","26920","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Outside London","Male","Undeclared","50","[c]","30450","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Outside London","Male","Unknown","150","[c]","27280","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","London","Female","Heterosexual / straight","90","[c]","37260","35010"
"New entrant CS","2023","Department for International Trade","London","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","London","Female","Unknown","50","[c]","38970","35010"
"New entrant CS","2023","Department for International Trade","London","Male","Heterosexual / straight","95","[c]","39360","35010"
"New entrant CS","2023","Department for International Trade","London","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","London","Male","Unknown","75","[c]","35750","35010"
"New entrant CS","2023","Department for International Trade","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Outside London","Female","Heterosexual / straight","145","[c]","39770","39360"
"New entrant CS","2023","Department for International Trade","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Outside London","Female","Unknown","50","[c]","41110","41910"
"New entrant CS","2023","Department for International Trade","Outside London","Male","Heterosexual / straight","140","[c]","42730","41650"
"New entrant CS","2023","Department for International Trade","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Outside London","Male","Unknown","55","[c]","40840","40300"
"New entrant CS","2023","Department for International Trade","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","London","Female","Heterosexual / straight","55","[c]","36030","33880"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","London","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","London","Male","Heterosexual / straight","45","[c]","39770","34980"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","London","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Outside London","Female","Heterosexual / straight","80","[c]","37650","41840"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Outside London","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Outside London","Male","Heterosexual / straight","65","[c]","40030","41700"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Outside London","Male","Unknown","30","[c]","32030","24320"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Female","Heterosexual / straight","55","[c]","37320","35400"
"New entrant CS","2023","Department for Transport","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Female","Unknown","50","[c]","36140","35400"
"New entrant CS","2023","Department for Transport","London","Male","Heterosexual / straight","80","[c]","37990","34390"
"New entrant CS","2023","Department for Transport","London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Male","Unknown","55","[c]","35460","32700"
"New entrant CS","2023","Department for Transport","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Outside London","Female","Heterosexual / straight","390","[c]","24690","22500"
"New entrant CS","2023","Department for Transport","Outside London","Female","LGBO","50","[c]","24390","22500"
"New entrant CS","2023","Department for Transport","Outside London","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Outside London","Female","Unknown","190","[c]","24380","22500"
"New entrant CS","2023","Department for Transport","Outside London","Male","Heterosexual / straight","470","[c]","28100","26780"
"New entrant CS","2023","Department for Transport","Outside London","Male","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Outside London","Male","Undeclared","45","[c]","29510","26780"
"New entrant CS","2023","Department for Transport","Outside London","Male","Unknown","360","[c]","28200","26780"
"New entrant CS","2023","Department for Transport","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","London","Female","Heterosexual / straight","90","[c]","37620","39150"
"New entrant CS","2023","Department for Work and Pensions","London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","London","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","London","Male","Heterosexual / straight","70","[c]","38170","39150"
"New entrant CS","2023","Department for Work and Pensions","London","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","London","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Outside London","Female","Heterosexual / straight","1350","[c]","27220","21690"
"New entrant CS","2023","Department for Work and Pensions","Outside London","Female","LGBO","135","[c]","26610","25610"
"New entrant CS","2023","Department for Work and Pensions","Outside London","Female","Undeclared","75","[c]","26470","21690"
"New entrant CS","2023","Department for Work and Pensions","Outside London","Female","Unknown","255","[c]","27090","21690"
"New entrant CS","2023","Department for Work and Pensions","Outside London","Male","Heterosexual / straight","1155","[c]","29040","27320"
"New entrant CS","2023","Department for Work and Pensions","Outside London","Male","LGBO","125","[c]","27920","28120"
"New entrant CS","2023","Department for Work and Pensions","Outside London","Male","Undeclared","85","[c]","29120","28090"
"New entrant CS","2023","Department for Work and Pensions","Outside London","Male","Unknown","240","[c]","28660","21690"
"New entrant CS","2023","Department for Work and Pensions","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","London","Female","Heterosexual / straight","200","[c]","42380","34190"
"New entrant CS","2023","Department of Health and Social Care","London","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","London","Female","Undeclared","100","[c]","36300","34190"
"New entrant CS","2023","Department of Health and Social Care","London","Female","Unknown","155","[c]","40510","32980"
"New entrant CS","2023","Department of Health and Social Care","London","Male","Heterosexual / straight","100","[c]","43400","40880"
"New entrant CS","2023","Department of Health and Social Care","London","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","London","Male","Undeclared","40","[c]","37580","34190"
"New entrant CS","2023","Department of Health and Social Care","London","Male","Unknown","100","[c]","47770","40880"
"New entrant CS","2023","Department of Health and Social Care","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Outside London","Female","Heterosexual / straight","145","[c]","40960","36220"
"New entrant CS","2023","Department of Health and Social Care","Outside London","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Outside London","Female","Undeclared","50","[c]","35330","29980"
"New entrant CS","2023","Department of Health and Social Care","Outside London","Female","Unknown","220","[c]","37300","32620"
"New entrant CS","2023","Department of Health and Social Care","Outside London","Male","Heterosexual / straight","105","[c]","43060","34300"
"New entrant CS","2023","Department of Health and Social Care","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Outside London","Male","Undeclared","30","[c]","32540","27780"
"New entrant CS","2023","Department of Health and Social Care","Outside London","Male","Unknown","140","[c]","42100","37060"
"New entrant CS","2023","Department of Health and Social Care","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Outside London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Outside London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","Female","Heterosexual / straight","50","[c]","33640","31260"
"New entrant CS","2023","Food Standards Agency","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","Female","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","Male","Unknown","35","[c]","30510","30960"
"New entrant CS","2023","Food Standards Agency","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","Female","Heterosexual / straight","50","[c]","28610","23390"
"New entrant CS","2023","HM Land Registry","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","Female","Unknown","140","[c]","27200","23390"
"New entrant CS","2023","HM Land Registry","Outside London","Male","Heterosexual / straight","30","[c]","27500","23390"
"New entrant CS","2023","HM Land Registry","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","Male","Unknown","95","[c]","28570","23390"
"New entrant CS","2023","HM Land Registry","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","Female","Heterosexual / straight","135","[c]","34090","31980"
"New entrant CS","2023","HM Revenue and Customs","London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","Female","Unknown","110","[c]","32260","26920"
"New entrant CS","2023","HM Revenue and Customs","London","Male","Heterosexual / straight","120","[c]","36380","31980"
"New entrant CS","2023","HM Revenue and Customs","London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","Male","Unknown","120","[c]","35460","32260"
"New entrant CS","2023","HM Revenue and Customs","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Outside London","Female","Heterosexual / straight","1100","[c]","26790","22520"
"New entrant CS","2023","HM Revenue and Customs","Outside London","Female","LGBO","150","[c]","26410","22520"
"New entrant CS","2023","HM Revenue and Customs","Outside London","Female","Undeclared","65","[c]","26580","22520"
"New entrant CS","2023","HM Revenue and Customs","Outside London","Female","Unknown","1040","[c]","24840","22520"
"New entrant CS","2023","HM Revenue and Customs","Outside London","Male","Heterosexual / straight","1110","[c]","29340","22520"
"New entrant CS","2023","HM Revenue and Customs","Outside London","Male","LGBO","145","[c]","26660","22520"
"New entrant CS","2023","HM Revenue and Customs","Outside London","Male","Undeclared","80","[c]","30680","22520"
"New entrant CS","2023","HM Revenue and Customs","Outside London","Male","Unknown","960","[c]","26680","22520"
"New entrant CS","2023","HM Revenue and Customs","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","Female","Heterosexual / straight","70","[c]","32530","28500"
"New entrant CS","2023","HM Treasury","London","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","Male","Heterosexual / straight","80","[c]","35290","32970"
"New entrant CS","2023","HM Treasury","London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","Male","Undeclared","30","[c]","34970","30410"
"New entrant CS","2023","HM Treasury","London","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","Female","Heterosexual / straight","45","[c]","33910","29970"
