"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Project Delivery","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Bedfordshire and Hertfordshire","SEO/HEO","15","[c]","37260","33940"
"New entrant CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","20","[c]","35580","35830"
"New entrant CS","2023","Project Delivery","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cumbria","Unknown","35","[c]","39280","32500"
"New entrant CS","2023","Project Delivery","Derbyshire and Nottinghamshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Derbyshire and Nottinghamshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Derbyshire and Nottinghamshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Derbyshire and Nottinghamshire","SEO/HEO","15","[c]","36190","34400"
"New entrant CS","2023","Project Delivery","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Devon","AA/AO","20","[c]","19010","19080"
"New entrant CS","2023","Project Delivery","Devon","EO","10","[c]","25070","24150"
"New entrant CS","2023","Project Delivery","Devon","G6/G7","20","[c]","47180","45150"
"New entrant CS","2023","Project Delivery","Devon","SEO/HEO","25","[c]","36140","37420"
"New entrant CS","2023","Project Delivery","Devon","Unknown","25","[c]","33860","33250"
"New entrant CS","2023","Project Delivery","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Dorset and Somerset","SEO/HEO","10","[c]","38250","39500"
"New entrant CS","2023","Project Delivery","East Anglia","EO","10","[c]","25980","25970"
"New entrant CS","2023","Project Delivery","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Anglia","SEO/HEO","10","[c]","37860","39430"
"New entrant CS","2023","Project Delivery","East Wales","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Wales","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Wales","G6/G7","15","[c]","59220","56380"
"New entrant CS","2023","Project Delivery","East Wales","SEO/HEO","30","[c]","39700","39090"
"New entrant CS","2023","Project Delivery","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Eastern Scotland","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Eastern Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","75","[c]","21900","22220"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","65","[c]","25890","25650"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","50","[c]","53640","51180"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","160","[c]","34660","33830"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","145","[c]","31600","27540"
"New entrant CS","2023","Project Delivery","Greater Manchester","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester","EO","10","[c]","25790","25830"
"New entrant CS","2023","Project Delivery","Greater Manchester","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester","SEO/HEO","30","[c]","33910","33060"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","EO","20","[c]","25930","27000"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","G6/G7","25","[c]","53830","51460"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","SEO/HEO","90","[c]","34900","33830"
"New entrant CS","2023","Project Delivery","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Inner London - East","AA/AO","15","[c]","23240","23200"
"New entrant CS","2023","Project Delivery","Inner London - East","EO","45","[c]","28850","27840"
"New entrant CS","2023","Project Delivery","Inner London - East","G6/G7","40","[c]","62480","61800"
"New entrant CS","2023","Project Delivery","Inner London - East","SCS level","15","[c]","91930","88500"
"New entrant CS","2023","Project Delivery","Inner London - East","SEO/HEO","85","[c]","38120","35410"
"New entrant CS","2023","Project Delivery","Inner London - West","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Inner London - West","EO","25","[c]","27200","28980"
"New entrant CS","2023","Project Delivery","Inner London - West","G6/G7","20","[c]","59660","55740"
"New entrant CS","2023","Project Delivery","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Inner London - West","SEO/HEO","135","[c]","34420","34850"
"New entrant CS","2023","Project Delivery","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Lancashire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Lincolnshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Merseyside","SEO/HEO","15","[c]","38060","39520"
"New entrant CS","2023","Project Delivery","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North Yorkshire","SEO/HEO","10","[c]","33490","31340"
"New entrant CS","2023","Project Delivery","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northumberland, and Tyne and Wear","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northumberland, and Tyne and Wear","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northumberland, and Tyne and Wear","SEO/HEO","15","[c]","34420","34400"
"New entrant CS","2023","Project Delivery","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Outer London - South","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Outer London - South","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Shropshire and Staffordshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Shropshire and Staffordshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Shropshire and Staffordshire","SEO/HEO","25","[c]","35700","34400"
"New entrant CS","2023","Project Delivery","South Yorkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Surrey, East and West Sussex","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Surrey, East and West Sussex","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Surrey, East and West Sussex","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Tees Valley and Durham","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Tees Valley and Durham","G6/G7","10","[c]","53330","51730"
"New entrant CS","2023","Project Delivery","Tees Valley and Durham","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Central Scotland","G6/G7","10","[c]","54480","53800"
"New entrant CS","2023","Project Delivery","West Central Scotland","SEO/HEO","15","[c]","35380","34400"
"New entrant CS","2023","Project Delivery","West Central Scotland","Unknown","10","[c]","31210","28130"
"New entrant CS","2023","Project Delivery","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands","SEO/HEO","20","[c]","38600","38640"
"New entrant CS","2023","Project Delivery","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Yorkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Yorkshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Yorkshire","SEO/HEO","15","[c]","33050","34170"
"New entrant CS","2023","Property","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","10","[c]","35120","33830"
"New entrant CS","2023","Property","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Derbyshire and Nottinghamshire","AA/AO","10","[c]","22150","22520"
"New entrant CS","2023","Property","Derbyshire and Nottinghamshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Derbyshire and Nottinghamshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Devon","AA/AO","60","[c]","22390","22520"
"New entrant CS","2023","Property","Devon","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Devon","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Anglia","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Anglia","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Anglia","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Wales","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Wales","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Wales","SEO/HEO","15","[c]","37580","37680"
"New entrant CS","2023","Property","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Eastern Scotland","AA/AO","15","[c]","22690","23050"
"New entrant CS","2023","Property","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Eastern Scotland","SEO/HEO","10","[c]","42030","41000"
"New entrant CS","2023","Property","Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","25","[c]","34970","33830"
"New entrant CS","2023","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Greater Manchester","AA/AO","15","[c]","22520","22520"
"New entrant CS","2023","Property","Greater Manchester","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Greater Manchester","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Greater Manchester","SEO/HEO","20","[c]","36800","36370"
"New entrant CS","2023","Property","Hampshire and Isle of Wight","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Hampshire and Isle of Wight","EO","15","[c]","26950","27080"
"New entrant CS","2023","Property","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Hampshire and Isle of Wight","SEO/HEO","15","[c]","38030","34890"
"New entrant CS","2023","Property","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Highlands and Islands","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Inner London - East","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Inner London - East","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Inner London - West","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Inner London - West","G6/G7","15","[c]","56780","55970"
"New entrant CS","2023","Property","Inner London - West","SEO/HEO","35","[c]","37340","38340"
"New entrant CS","2023","Property","Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Lancashire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Leicestershire, Rutland and Northamptonshire","AA/AO","15","[c]","19770","19770"
"New entrant CS","2023","Property","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Merseyside","AA/AO","20","[c]","22070","22520"
"New entrant CS","2023","Property","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","North Eastern Scotland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","North Yorkshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Northern Ireland","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Northumberland, and Tyne and Wear","AA/AO","25","[c]","22410","22520"
"New entrant CS","2023","Property","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Northumberland, and Tyne and Wear","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outer London - South","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outer London - South","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outer London - West and North West","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Shropshire and Staffordshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Shropshire and Staffordshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","South Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Surrey, East and West Sussex","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Surrey, East and West Sussex","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Tees Valley and Durham","AA/AO","65","[c]","22520","22520"
"New entrant CS","2023","Property","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","West Central Scotland","AA/AO","10","[c]","23990","22920"
"New entrant CS","2023","Property","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","West Central Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","West Midlands","AA/AO","35","[c]","22520","22520"
"New entrant CS","2023","Property","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","West Midlands","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","West Midlands","SEO/HEO","20","[c]","36450","38110"
"New entrant CS","2023","Property","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","West Wales and The Valleys","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","West Yorkshire","AA/AO","15","[c]","22180","22520"
"New entrant CS","2023","Property","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","West Yorkshire","G6/G7","10","[c]","55920","55000"
"New entrant CS","2023","Property","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","West Yorkshire","SEO/HEO","10","[c]","38120","40000"
"New entrant CS","2023","Security","Bedfordshire and Hertfordshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","65","[c]","31670","27500"
"New entrant CS","2023","Security","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cumbria","AA/AO","20","[c]","29720","25370"
"New entrant CS","2023","Security","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Derbyshire and Nottinghamshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Devon","AA/AO","60","[c]","27780","27500"
"New entrant CS","2023","Security","Devon","EO","[c]","[c]","[c]","[c]"
