"Status","Year","Disability","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","International Trade","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","International Trade","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Knowledge and Information Management","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Knowledge and Information Management","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","Heterosexual / straight","45","[c]","39940","38760"
"New entrant CS","2023","Declared disabled","Legal","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Operational Delivery","Heterosexual / straight","1400","[c]","24950","23640"
"New entrant CS","2023","Declared disabled","Operational Delivery","LGBO","370","[c]","24920","23640"
"New entrant CS","2023","Declared disabled","Operational Delivery","Undeclared","120","[c]","25390","23640"
"New entrant CS","2023","Declared disabled","Operational Delivery","Unknown","125","[c]","25420","23640"
"New entrant CS","2023","Declared disabled","Operational Research","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Operational Research","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other","Heterosexual / straight","95","[c]","26580","21690"
"New entrant CS","2023","Declared disabled","Other","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Policy","Heterosexual / straight","110","[c]","38030","35040"
"New entrant CS","2023","Declared disabled","Policy","LGBO","50","[c]","33220","33830"
"New entrant CS","2023","Declared disabled","Policy","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Policy","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Heterosexual / straight","50","[c]","36220","34050"
"New entrant CS","2023","Declared disabled","Project Delivery","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Heterosexual / straight","55","[c]","32560","30650"
"New entrant CS","2023","Declared disabled","Science and Engineering","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Research","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Research","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Heterosexual / straight","215","[c]","30570","29100"
"New entrant CS","2023","Declared disabled","Unknown","LGBO","90","[c]","31030","29100"
"New entrant CS","2023","Declared disabled","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","60","[c]","30170","28840"
"New entrant CS","2023","Declared disabled","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Heterosexual / straight","190","[c]","36630","33000"
"New entrant CS","2023","Declared non-disabled","Commercial","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Unknown","55","[c]","75870","70930"
"New entrant CS","2023","Declared non-disabled","Communications","Heterosexual / straight","205","[c]","37150","35000"
"New entrant CS","2023","Declared non-disabled","Communications","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Corporate Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","Heterosexual / straight","300","[c]","27540","26620"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","Heterosexual / straight","1205","[c]","42030","38470"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","LGBO","90","[c]","39210","37300"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","Undeclared","80","[c]","41270","39490"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","Unknown","35","[c]","38180","35030"
"New entrant CS","2023","Declared non-disabled","Economics","Heterosexual / straight","175","[c]","34070","32000"
"New entrant CS","2023","Declared non-disabled","Economics","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Heterosexual / straight","290","[c]","36070","31990"
"New entrant CS","2023","Declared non-disabled","Finance","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Geography","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Geography","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Heterosexual / straight","395","[c]","34470","30740"
"New entrant CS","2023","Declared non-disabled","Human Resources","LGBO","35","[c]","33350","29140"
"New entrant CS","2023","Declared non-disabled","Human Resources","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inspector of Education and Training","Heterosexual / straight","260","[c]","60910","52750"
"New entrant CS","2023","Declared non-disabled","Inspector of Education and Training","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inspector of Education and Training","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intelligence Analysis","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","International Trade","Heterosexual / straight","190","[c]","41190","40860"
"New entrant CS","2023","Declared non-disabled","International Trade","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","International Trade","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","International Trade","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Knowledge and Information Management","Heterosexual / straight","75","[c]","32900","30930"
"New entrant CS","2023","Declared non-disabled","Knowledge and Information Management","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Knowledge and Information Management","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Heterosexual / straight","490","[c]","45610","49050"
"New entrant CS","2023","Declared non-disabled","Legal","LGBO","35","[c]","43260","45230"
"New entrant CS","2023","Declared non-disabled","Legal","Undeclared","35","[c]","48170","52020"
"New entrant CS","2023","Declared non-disabled","Legal","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Medicine","Heterosexual / straight","35","[c]","50870","41190"
"New entrant CS","2023","Declared non-disabled","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Operational Delivery","Heterosexual / straight","11310","[c]","25740","23640"
"New entrant CS","2023","Declared non-disabled","Operational Delivery","LGBO","1100","[c]","25300","23640"
"New entrant CS","2023","Declared non-disabled","Operational Delivery","Undeclared","490","[c]","25400","23640"
"New entrant CS","2023","Declared non-disabled","Operational Delivery","Unknown","410","[c]","24930","23190"
"New entrant CS","2023","Declared non-disabled","Operational Research","Heterosexual / straight","35","[c]","35070","34170"
"New entrant CS","2023","Declared non-disabled","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other","Heterosexual / straight","550","[c]","27760","21690"
"New entrant CS","2023","Declared non-disabled","Other","LGBO","40","[c]","28790","22260"
"New entrant CS","2023","Declared non-disabled","Other","Undeclared","40","[c]","29850","21980"
"New entrant CS","2023","Declared non-disabled","Other","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Planning","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Planning Inspectors","Heterosexual / straight","65","[c]","47560","43740"
"New entrant CS","2023","Declared non-disabled","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Policy","Heterosexual / straight","835","[c]","38170","34410"
"New entrant CS","2023","Declared non-disabled","Policy","LGBO","135","[c]","38940","35040"
"New entrant CS","2023","Declared non-disabled","Policy","Undeclared","75","[c]","37300","33830"
"New entrant CS","2023","Declared non-disabled","Policy","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Heterosexual / straight","450","[c]","40600","35920"
"New entrant CS","2023","Declared non-disabled","Project Delivery","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Undeclared","30","[c]","39820","38460"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Heterosexual / straight","235","[c]","34350","29370"
"New entrant CS","2023","Declared non-disabled","Property","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Psychology","Heterosexual / straight","85","[c]","29330","28480"
"New entrant CS","2023","Declared non-disabled","Psychology","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Psychology","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Science and Engineering","Heterosexual / straight","345","[c]","36630","33430"
"New entrant CS","2023","Declared non-disabled","Science and Engineering","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Science and Engineering","Undeclared","40","[c]","33290","29200"
"New entrant CS","2023","Declared non-disabled","Science and Engineering","Unknown","45","[c]","31260","30350"
"New entrant CS","2023","Declared non-disabled","Security","Heterosexual / straight","105","[c]","32590","31060"
"New entrant CS","2023","Declared non-disabled","Security","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Social Research","Heterosexual / straight","90","[c]","36290","33500"
"New entrant CS","2023","Declared non-disabled","Social Research","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Statistics","Heterosexual / straight","125","[c]","33070","32040"
"New entrant CS","2023","Declared non-disabled","Statistics","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Statistics","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Tax","Heterosexual / straight","115","[c]","35000","34400"
"New entrant CS","2023","Declared non-disabled","Tax","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Tax","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Heterosexual / straight","1330","[c]","33260","29100"
"New entrant CS","2023","Declared non-disabled","Unknown","LGBO","155","[c]","31860","29100"
"New entrant CS","2023","Declared non-disabled","Unknown","Undeclared","75","[c]","33010","29100"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","35","[c]","46140","28840"
"New entrant CS","2023","Declared non-disabled","Veterinarian","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data and Technology","Heterosexual / straight","35","[c]","41260","38380"
"New entrant CS","2023","Undeclared","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data and Technology","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data and Technology","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Economics","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Economics","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Delivery","Heterosexual / straight","385","[c]","25380","23640"
"New entrant CS","2023","Undeclared","Operational Delivery","LGBO","85","[c]","24330","22520"
"New entrant CS","2023","Undeclared","Operational Delivery","Undeclared","150","[c]","26440","23640"
"New entrant CS","2023","Undeclared","Operational Delivery","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Heterosexual / straight","35","[c]","35410","31350"
"New entrant CS","2023","Undeclared","Policy","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Undeclared","50","[c]","35400","33300"
"New entrant CS","2023","Undeclared","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","Heterosexual / straight","5","[c]","[c]","[c]"
