"Status","Year","Organisation","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Social Security Scotland","Scottish Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Scottish Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Scottish Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","Department for Education","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","Department for Education","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","Department for Education","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","Department for Education","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","Department for Education","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","Department for Education","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Student Awards Agency for Scotland","Scottish Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Student Awards Agency for Scotland","Scottish Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Submarine Delivery Agency","Ministry of Defence","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Submarine Delivery Agency","Ministry of Defence","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Teaching Regulation Agency","Department for Education","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Teaching Regulation Agency","Department for Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","The National Archives","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","The National Archives","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","UK Export Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","UK Export Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","UK Export Finance","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","G6/G7","Female","30","[c]","57630","56230"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","G6/G7","Male","35","[c]","58110","56070"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","SEO/HEO","Female","60","[c]","35030","34050"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","SEO/HEO","Male","40","[c]","35850","36940"
"Leaver Dept.","2023","UK Hydrographic Office","Ministry of Defence","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","Ministry of Defence","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","Ministry of Defence","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","Ministry of Defence","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","Ministry of Defence","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","Ministry of Defence","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","AA/AO","Female","30","[c]","21240","21200"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","SEO/HEO","Female","90","[c]","34500","33210"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","SEO/HEO","Male","50","[c]","34440","31560"
"Leaver Dept.","2023","UK Supreme Court","UK Supreme Court","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","UK Supreme Court","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","UK Supreme Court","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","UK Supreme Court","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Department for Transport","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Department for Transport","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Department for Transport","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Department for Transport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Department for Transport","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Department for Transport","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Water Services Regulation Authority","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Water Services Regulation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Welsh Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Welsh Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Welsh Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Welsh Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Welsh Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Welsh Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Foreign, Commonwealth and Development Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Foreign, Commonwealth and Development Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Foreign, Commonwealth and Development Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Foreign, Commonwealth and Development Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Foreign, Commonwealth and Development Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Foreign, Commonwealth and Development Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Foreign, Commonwealth and Development Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Foreign, Commonwealth and Development Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Scottish Government","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Scottish Government","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Scottish Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Scottish Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","AA/AO","Female","190","[c]","22900","22150"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","AA/AO","Male","125","[c]","22980","22150"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","EO","Female","80","[c]","26830","25920"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","EO","Male","50","[c]","26800","25920"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","55","[c]","35940","37300"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","40","[c]","37010","37300"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","Attorney General's Departments","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","Attorney General's Departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","Attorney General's Departments","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","Attorney General's Departments","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","Attorney General's Departments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","Attorney General's Departments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","AA/AO","Female","65","[c]","21070","21720"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","AA/AO","Male","70","[c]","21420","21720"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","EO","Female","60","[c]","25980","24610"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","EO","Male","60","[c]","25380","24330"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","G6/G7","Female","45","[c]","54910","56430"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","G6/G7","Male","60","[c]","54970","55790"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","SEO/HEO","Female","90","[c]","35470","35240"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","SEO/HEO","Male","80","[c]","36000","35240"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","SEO/HEO","Female","300","[c]","28840","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","SEO/HEO","Male","195","[c]","28880","28840"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Charity Commission","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Charity Commission","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Charity Commission","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Charity Commission","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Charity Commission","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Charity Commission","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Charity Commission","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","AA/AO","Female","80","[c]","21540","21380"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","AA/AO","Male","55","[c]","21420","21380"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","EO","Female","30","[c]","28000","25610"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","65","[c]","39140","39330"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","45","[c]","40550","40680"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","SEO/HEO","Male","30","[c]","37130","34110"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Ministry of Justice","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Ministry of Justice","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Ministry of Justice","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Ministry of Justice","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Ministry of Justice","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Ministry of Justice","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Ministry of Justice","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Ministry of Justice","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Cabinet Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Cabinet Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Cabinet Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Cabinet Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Cabinet Office","G6/G7","Female","[c]","[c]","[c]","[c]"
