"Status","Year","Age","Disability","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Declared disabled","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Social Security Scotland","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Social Security Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Standards and Testing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Student Awards Agency for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Student Awards Agency for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Transport Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Transport Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Health Security Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Statistics Authority","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Statistics Authority","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Welsh Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Welsh Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Wilton Park","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Wilton Park","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Active Travel England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Active Travel England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Active Travel England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Animal and Plant Health Agency","Female","40","[c]","26990","24920"
"New entrant CS","2023","40-49","Declared non-disabled","Animal and Plant Health Agency","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Building Digital UK","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Building Digital UK","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Building Digital UK","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Cabinet Office (excl. agencies)","Female","35","[c]","44790","38050"
"New entrant CS","2023","40-49","Declared non-disabled","Cabinet Office (excl. agencies)","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Central Civil Service Fast Stream","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Central Civil Service Fast Stream","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Charity Commission","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Companies House","Female","40","[c]","35950","34430"
"New entrant CS","2023","40-49","Declared non-disabled","Companies House","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Companies House","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Competition and Markets Authority","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Competition and Markets Authority","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Crown Commercial Service","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Crown Office and Procurator Fiscal Service","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Crown Office and Procurator Fiscal Service","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Crown Prosecution Service","Female","50","[c]","32140","27550"
"New entrant CS","2023","40-49","Declared non-disabled","Crown Prosecution Service","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Defence Equipment and Support","Female","60","[c]","34640","33000"
"New entrant CS","2023","40-49","Declared non-disabled","Defence Equipment and Support","Male","70","[c]","40010","39500"
"New entrant CS","2023","40-49","Declared non-disabled","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Education (excl. agencies)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","55","[c]","48850","49400"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","40","[c]","50860","49400"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for International Trade","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for International Trade","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Transport (excl. agencies)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Transport (excl. agencies)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Female","250","[c]","29360","28120"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Male","195","[c]","32530","28120"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Driver and Vehicle Licensing Agency","Female","40","[c]","22500","22500"
"New entrant CS","2023","40-49","Declared non-disabled","Driver and Vehicle Licensing Agency","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Driver and Vehicle Standards Agency","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Driver and Vehicle Standards Agency","Male","35","[c]","27320","26960"
"New entrant CS","2023","40-49","Declared non-disabled","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Education Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Education Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Estyn","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Food Standards Agency","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Food Standards Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Commercial Organisation","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Commercial Organisation","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Internal Audit Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Legal Department","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Legal Department","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Property Agency","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Property Agency","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","HM Courts and Tribunals Service","Female","85","[c]","22960","21780"
"New entrant CS","2023","40-49","Declared non-disabled","HM Courts and Tribunals Service","Male","35","[c]","29210","21780"
"New entrant CS","2023","40-49","Declared non-disabled","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","HM Land Registry","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","HM Prison and Probation Service","Female","510","[c]","25930","23640"
"New entrant CS","2023","40-49","Declared non-disabled","HM Prison and Probation Service","Male","475","[c]","28360","28880"
"New entrant CS","2023","40-49","Declared non-disabled","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Female","220","[c]","30100","22520"
"New entrant CS","2023","40-49","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Male","180","[c]","35010","34400"
"New entrant CS","2023","40-49","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","HM Treasury (excl. agencies)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","HM Treasury (excl. agencies)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Health and Safety Executive","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Health and Safety Executive","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Home Office","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Home Office","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Institute for Apprenticeships and Technical Education","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Maritime and Coastguard Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Met Office","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Met Office","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Met Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Ministry of Defence (excl. agencies)","Female","45","[c]","32190","27080"
"New entrant CS","2023","40-49","Declared non-disabled","Ministry of Defence (excl. agencies)","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Ministry of Justice (excl. agencies)","Female","40","[c]","40310","37680"
"New entrant CS","2023","40-49","Declared non-disabled","Ministry of Justice (excl. agencies)","Male","35","[c]","49320","51770"
"New entrant CS","2023","40-49","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","National Crime Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","National Infrastructure Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","National Records of Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","National Records of Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","National Savings and Investments","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Female","100","[c]","56680","52750"
"New entrant CS","2023","40-49","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Male","35","[c]","70500","77470"
"New entrant CS","2023","40-49","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Office of Gas and Electricity Markets","Female","40","[c]","43020","38000"
"New entrant CS","2023","40-49","Declared non-disabled","Office of Gas and Electricity Markets","Male","45","[c]","48870","42620"
"New entrant CS","2023","40-49","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Office of Qualifications and Examinations Regulation","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Office of Qualifications and Examinations Regulation","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
