"Status","Year","Organisation","Parent_department","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Office of Rail and Road","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Office of Rail and Road","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Office of Rail and Road","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Office of Rail and Road","Inner London - East","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Office of Rail and Road","Inner London - East","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Office of Rail and Road","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Office of Rail and Road","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Office of Rail and Road","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Office of Rail and Road","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Office of Rail and Road","West Midlands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Office of Rail and Road","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","Ministry of Justice","Derbyshire and Nottinghamshire","Female","40","[c]","23190","21780"
"New entrant CS","2023","Office of the Public Guardian","Ministry of Justice","Derbyshire and Nottinghamshire","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","Ministry of Justice","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","Ministry of Justice","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","Ministry of Justice","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","Ministry of Justice","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","Ministry of Justice","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","Ministry of Justice","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","Ministry of Justice","West Midlands","Female","140","[c]","22180","21780"
"New entrant CS","2023","Office of the Public Guardian","Ministry of Justice","West Midlands","Male","125","[c]","22260","21780"
"New entrant CS","2023","Office of the Scottish Charity Regulator","Scottish Government","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Scottish Charity Regulator","Scottish Government","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Eastern Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Eastern Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Inner London - West","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Cheshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Cheshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Devon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Female","30","[c]","25410","21960"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Inner London - East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Inner London - East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Outer London - South","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Outer London - South","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","West Midlands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Inner London - West","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","Scottish Government","Eastern Scotland","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","Scottish Government","Eastern Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","Scottish Government","West Central Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","Scottish Government","West Central Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Scottish Government","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Scottish Government","Eastern Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Male","130","[c]","22480","17160"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cheshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cheshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cumbria","Female","70","[c]","21970","22150"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cumbria","Male","45","[c]","22150","22150"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Devon","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Devon","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Female","40","[c]","24550","22150"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Male","40","[c]","24580","22150"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Yorkshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Yorkshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Eastern Scotland","Female","80","[c]","28930","23190"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Eastern Scotland","Male","40","[c]","29910","23190"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Highlands and Islands","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Highlands and Islands","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Southern Scotland","Female","40","[c]","23450","23190"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Southern Scotland","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","West Central Scotland","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","West Central Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Fiscal Commission","Scottish Government","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Fiscal Commission","Scottish Government","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Eastern Scotland","Female","370","[c]","39930","34100"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Eastern Scotland","Male","255","[c]","40720","34440"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Highlands and Islands","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","North Eastern Scotland","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","North Eastern Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Southern Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Southern Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","West Central Scotland","Female","120","[c]","38160","33520"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","West Central Scotland","Male","90","[c]","38930","33520"
"New entrant CS","2023","Scottish Housing Regulator","Scottish Government","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Housing Regulator","Scottish Government","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Eastern Scotland","Female","105","[c]","27460","24710"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Eastern Scotland","Male","105","[c]","29520","24710"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Highlands and Islands","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Highlands and Islands","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","North Eastern Scotland","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","North Eastern Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Southern Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Southern Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","West Central Scotland","Female","50","[c]","26120","24710"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","West Central Scotland","Male","80","[c]","25680","24710"
"New entrant CS","2023","Scottish Public Pensions Agency","Scottish Government","Southern Scotland","Female","35","[c]","28400","25710"
"New entrant CS","2023","Scottish Public Pensions Agency","Scottish Government","Southern Scotland","Male","35","[c]","26080","25710"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Inner London - West","Female","40","[c]","44840","40000"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Inner London - West","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Scottish Government","Eastern Scotland","Female","455","[c]","27580","29100"
"New entrant CS","2023","Social Security Scotland","Scottish Government","Eastern Scotland","Male","280","[c]","27480","29100"
"New entrant CS","2023","Social Security Scotland","Scottish Government","Highlands and Islands","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Scottish Government","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Scottish Government","North Eastern Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Scottish Government","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Scottish Government","Southern Scotland","Female","30","[c]","31340","29100"
"New entrant CS","2023","Social Security Scotland","Scottish Government","Southern Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Scottish Government","West Central Scotland","Female","645","[c]","28110","29100"
"New entrant CS","2023","Social Security Scotland","Scottish Government","West Central Scotland","Male","390","[c]","29420","29100"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","West Midlands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","Scottish Government","Eastern Scotland","Female","45","[c]","25260","22180"
"New entrant CS","2023","Student Awards Agency for Scotland","Scottish Government","Eastern Scotland","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Cumbria","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Cumbria","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Devon","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Devon","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Female","65","[c]","31300","27540"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Male","110","[c]","32760","29600"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","West Central Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","West Central Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Teaching Regulation Agency","Department for Education","West Midlands","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Teaching Regulation Agency","Department for Education","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
