"Status","Year","Age","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","AA/AO","Undeclared","40","40","22990","22150"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","AA/AO","Unknown","120","120","22270","22150"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","350","345","27000","25920"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","EO","LGBO","50","50","26840","25920"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","EO","Undeclared","35","35","27060","25920"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","EO","Unknown","95","95","26370","25920"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","G6/G7","Heterosexual / straight","125","125","53340","54330"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","G6/G7","Unknown","30","30","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","SEO/HEO","Heterosexual / straight","730","725","34800","33830"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","SEO/HEO","LGBO","125","120","34970","33830"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","SEO/HEO","Undeclared","85","85","34260","33830"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","SEO/HEO","Unknown","150","150","34570","33830"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Department for International Trade","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for International Trade","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for International Trade","EO","Heterosexual / straight","75","75","28970","29280"
"In post","2023","20-29","Department for International Trade","EO","LGBO","15","15","[c]","[c]"
"In post","2023","20-29","Department for International Trade","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","Department for International Trade","EO","Unknown","45","45","28830","29280"
"In post","2023","20-29","Department for International Trade","G6/G7","Heterosexual / straight","145","145","56700","55370"
"In post","2023","20-29","Department for International Trade","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2023","20-29","Department for International Trade","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Department for International Trade","G6/G7","Unknown","75","75","56700","55370"
"In post","2023","20-29","Department for International Trade","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for International Trade","SEO/HEO","Heterosexual / straight","445","440","38040","36190"
"In post","2023","20-29","Department for International Trade","SEO/HEO","LGBO","80","80","37370","35010"
"In post","2023","20-29","Department for International Trade","SEO/HEO","Undeclared","25","25","[c]","[c]"
"In post","2023","20-29","Department for International Trade","SEO/HEO","Unknown","205","205","38010","36260"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","EO","Heterosexual / straight","65","65","27910","28850"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","EO","LGBO","20","20","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","EO","Unknown","25","25","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","G6/G7","Heterosexual / straight","170","165","54590","54630"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","G6/G7","LGBO","35","35","55250","54630"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","G6/G7","Unknown","30","30","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","SEO/HEO","Heterosexual / straight","340","340","36190","34310"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","SEO/HEO","LGBO","70","70","36880","34310"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","SEO/HEO","Undeclared","45","45","36550","35060"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","SEO/HEO","Unknown","75","75","35150","34310"
"In post","2023","20-29","Department for Transport","AA/AO","Heterosexual / straight","505","475","22160","22500"
"In post","2023","20-29","Department for Transport","AA/AO","LGBO","65","65","22050","22500"
"In post","2023","20-29","Department for Transport","AA/AO","Undeclared","30","25","[c]","[c]"
"In post","2023","20-29","Department for Transport","AA/AO","Unknown","250","245","22140","22500"
"In post","2023","20-29","Department for Transport","EO","Heterosexual / straight","215","210","28290","26960"
"In post","2023","20-29","Department for Transport","EO","LGBO","30","30","27940","26960"
"In post","2023","20-29","Department for Transport","EO","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Department for Transport","EO","Unknown","110","110","28620","26960"
"In post","2023","20-29","Department for Transport","G6/G7","Heterosexual / straight","145","145","56310","55740"
"In post","2023","20-29","Department for Transport","G6/G7","LGBO","35","35","56160","55740"
"In post","2023","20-29","Department for Transport","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Department for Transport","G6/G7","Unknown","60","60","56330","55740"
"In post","2023","20-29","Department for Transport","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Transport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Transport","SEO/HEO","Heterosexual / straight","490","485","37460","35760"
"In post","2023","20-29","Department for Transport","SEO/HEO","LGBO","60","60","37880","36070"
"In post","2023","20-29","Department for Transport","SEO/HEO","Undeclared","30","30","39030","38500"
"In post","2023","20-29","Department for Transport","SEO/HEO","Unknown","200","200","37790","35760"
"In post","2023","20-29","Department for Work and Pensions","AA/AO","Heterosexual / straight","2345","2275","22100","21690"
"In post","2023","20-29","Department for Work and Pensions","AA/AO","LGBO","335","325","22050","21690"
"In post","2023","20-29","Department for Work and Pensions","AA/AO","Undeclared","160","155","21950","21690"
"In post","2023","20-29","Department for Work and Pensions","AA/AO","Unknown","295","280","22040","21690"
"In post","2023","20-29","Department for Work and Pensions","EO","Heterosexual / straight","3345","3280","29010","28120"
"In post","2023","20-29","Department for Work and Pensions","EO","LGBO","400","395","28640","28120"
"In post","2023","20-29","Department for Work and Pensions","EO","Undeclared","200","200","28990","28120"
"In post","2023","20-29","Department for Work and Pensions","EO","Unknown","450","440","28870","28120"
"In post","2023","20-29","Department for Work and Pensions","G6/G7","Heterosexual / straight","115","115","55210","55150"
"In post","2023","20-29","Department for Work and Pensions","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2023","20-29","Department for Work and Pensions","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Department for Work and Pensions","G6/G7","Unknown","25","25","[c]","[c]"
"In post","2023","20-29","Department for Work and Pensions","SEO/HEO","Heterosexual / straight","930","925","36580","34170"
"In post","2023","20-29","Department for Work and Pensions","SEO/HEO","LGBO","135","135","35880","34170"
"In post","2023","20-29","Department for Work and Pensions","SEO/HEO","Undeclared","80","80","36400","34170"
"In post","2023","20-29","Department for Work and Pensions","SEO/HEO","Unknown","165","165","37470","37690"
"In post","2023","20-29","Department of Health and Social Care","AA/AO","Heterosexual / straight","100","95","22820","22820"
"In post","2023","20-29","Department of Health and Social Care","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","AA/AO","Undeclared","30","30","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","AA/AO","Unknown","55","50","21740","20470"
"In post","2023","20-29","Department of Health and Social Care","EO","Heterosexual / straight","250","245","27140","27840"
"In post","2023","20-29","Department of Health and Social Care","EO","LGBO","40","40","27150","27960"
"In post","2023","20-29","Department of Health and Social Care","EO","Undeclared","125","125","27560","28770"
"In post","2023","20-29","Department of Health and Social Care","EO","Unknown","70","65","26590","27690"
"In post","2023","20-29","Department of Health and Social Care","G6/G7","Heterosexual / straight","180","180","54780","54690"
"In post","2023","20-29","Department of Health and Social Care","G6/G7","LGBO","35","35","55570","54690"
"In post","2023","20-29","Department of Health and Social Care","G6/G7","Undeclared","110","110","56010","54690"
"In post","2023","20-29","Department of Health and Social Care","G6/G7","Unknown","35","35","58130","53400"
"In post","2023","20-29","Department of Health and Social Care","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","SEO/HEO","Heterosexual / straight","660","655","36060","34190"
"In post","2023","20-29","Department of Health and Social Care","SEO/HEO","LGBO","90","90","36490","34190"
"In post","2023","20-29","Department of Health and Social Care","SEO/HEO","Undeclared","260","260","36380","34190"
"In post","2023","20-29","Department of Health and Social Care","SEO/HEO","Unknown","150","150","36050","34470"
"In post","2023","20-29","Estyn","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","20-29","Estyn","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Estyn","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Estyn","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Estyn","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Estyn","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Estyn","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","EO","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","SEO/HEO","Heterosexual / straight","80","80","36000","37720"
"In post","2023","20-29","Food Standards Agency","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","SEO/HEO","Unknown","25","25","[c]","[c]"
"In post","2023","20-29","Foreign, Commonwealth and Development Office","AA/AO","Heterosexual / straight","85","85","26230","25700"
"In post","2023","20-29","Foreign, Commonwealth and Development Office","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2023","20-29","Foreign, Commonwealth and Development Office","AA/AO","Unknown","55","55","26100","25700"
"In post","2023","20-29","Foreign, Commonwealth and Development Office","EO","Heterosexual / straight","175","170","30420","30030"
"In post","2023","20-29","Foreign, Commonwealth and Development Office","EO","LGBO","15","15","[c]","[c]"
"In post","2023","20-29","Foreign, Commonwealth and Development Office","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","Foreign, Commonwealth and Development Office","EO","Unknown","75","75","29400","29900"
"In post","2023","20-29","Foreign, Commonwealth and Development Office","G6/G7","Heterosexual / straight","90","90","55170","54960"
