"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","Human Resources","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Human Resources","Female","195","[c]","31750","28000"
"New entrant CS","2023","Unknown","Human Resources","Human Resources","Male","130","[c]","32010","30080"
"New entrant CS","2023","Unknown","Human Resources","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Legal","Female","70","[c]","41710","37680"
"New entrant CS","2023","Unknown","Legal","Legal","Male","35","[c]","46050","52020"
"New entrant CS","2023","Unknown","Legal","Operational Delivery","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Operational Delivery","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Economics","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Geography","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Geography","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Inspector of Education and Training","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Inspector of Education and Training","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Intelligence Analysis","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Intelligence Analysis","Male","45","[c]","30740","27080"
"New entrant CS","2023","Unknown","No function","International Trade","Female","55","[c]","41370","41040"
"New entrant CS","2023","Unknown","No function","International Trade","Male","65","[c]","42380","41550"
"New entrant CS","2023","Unknown","No function","Knowledge and Information Management","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Medicine","Female","125","[c]","49700","40590"
"New entrant CS","2023","Unknown","No function","Medicine","Male","40","[c]","65810","40590"
"New entrant CS","2023","Unknown","No function","Operational Delivery","Female","6990","[c]","25240","23640"
"New entrant CS","2023","Unknown","No function","Operational Delivery","Male","5765","[c]","26200","25750"
"New entrant CS","2023","Unknown","No function","Operational Research","Female","40","[c]","23130","22520"
"New entrant CS","2023","Unknown","No function","Operational Research","Male","40","[c]","22870","22520"
"New entrant CS","2023","Unknown","No function","Other","Female","150","[c]","26890","24030"
"New entrant CS","2023","Unknown","No function","Other","Male","155","[c]","27190","22400"
"New entrant CS","2023","Unknown","No function","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Planning Inspectors","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Planning Inspectors","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Policy","Female","320","[c]","37790","33880"
"New entrant CS","2023","Unknown","No function","Policy","Male","200","[c]","39340","34410"
"New entrant CS","2023","Unknown","No function","Project Delivery","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Project Delivery","Male","30","[c]","40550","36000"
"New entrant CS","2023","Unknown","No function","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Psychology","Female","35","[c]","32880","30940"
"New entrant CS","2023","Unknown","No function","Psychology","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Science and Engineering","Female","85","[c]","31520","27540"
"New entrant CS","2023","Unknown","No function","Science and Engineering","Male","180","[c]","30710","27540"
"New entrant CS","2023","Unknown","No function","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Statistics","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Statistics","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Tax","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Tax","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Unknown","Female","150","[c]","33290","28770"
"New entrant CS","2023","Unknown","No function","Unknown","Male","145","[c]","33100","27500"
"New entrant CS","2023","Unknown","No function","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Communications","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Operational Delivery","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Operational Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Policy","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Policy","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Project Delivery","Female","145","[c]","34550","33830"
"New entrant CS","2023","Unknown","Project Delivery","Project Delivery","Male","135","[c]","38420","37300"
"New entrant CS","2023","Unknown","Project Delivery","Science and Engineering","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Science and Engineering","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Operational Delivery","Female","40","[c]","22650","22520"
"New entrant CS","2023","Unknown","Property","Operational Delivery","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Other","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Property","Female","95","[c]","28560","26020"
"New entrant CS","2023","Unknown","Property","Property","Male","120","[c]","33170","29000"
"New entrant CS","2023","Unknown","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Security","Female","75","[c]","29360","26370"
"New entrant CS","2023","Unknown","Security","Security","Male","345","[c]","30580","27500"
"New entrant CS","2023","Unknown","Security","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Unknown","Male","30","[c]","24960","24330"
"New entrant CS","2023","Unknown","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Operational Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Operational Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Other","Female","30","[c]","25600","23450"
"New entrant CS","2023","Unknown","Unknown","Other","Male","145","[c]","23810","17660"
"New entrant CS","2023","Unknown","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Policy","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Policy","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Science and Engineering","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Science and Engineering","Male","45","[c]","30120","30650"
"New entrant CS","2023","Unknown","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","Female","1240","[c]","30800","29100"
"New entrant CS","2023","Unknown","Unknown","Unknown","Male","900","[c]","31850","29100"
"New entrant CS","2023","White","Analysis","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Economics","Female","65","[c]","31960","30990"
"New entrant CS","2023","White","Analysis","Economics","Male","130","[c]","32260","31560"
"New entrant CS","2023","White","Analysis","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Intelligence Analysis","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Operational Delivery","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Operational Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Operational Research","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Operational Research","Male","30","[c]","35690","35410"
"New entrant CS","2023","White","Analysis","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Other","Female","40","[c]","36200","31440"
"New entrant CS","2023","White","Analysis","Other","Male","45","[c]","39440","35410"
"New entrant CS","2023","White","Analysis","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Policy","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Policy","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Science and Engineering","Female","60","[c]","29470","29350"
"New entrant CS","2023","White","Analysis","Science and Engineering","Male","80","[c]","30620","27330"
"New entrant CS","2023","White","Analysis","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Social Research","Female","95","[c]","35510","33950"
"New entrant CS","2023","White","Analysis","Social Research","Male","35","[c]","35510","34400"
"New entrant CS","2023","White","Analysis","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Statistics","Female","95","[c]","32830","31060"
"New entrant CS","2023","White","Analysis","Statistics","Male","115","[c]","33180","31560"
"New entrant CS","2023","White","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Commercial","Female","220","[c]","38320","32500"
"New entrant CS","2023","White","Commercial","Commercial","Male","175","[c]","42770","35000"
"New entrant CS","2023","White","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Operational Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Operational Delivery","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Other","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Communications","Female","200","[c]","38640","37040"
"New entrant CS","2023","White","Communications","Communications","Male","110","[c]","37980","35410"
"New entrant CS","2023","White","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Operational Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Counter Fraud","Female","195","[c]","27240","25610"
"New entrant CS","2023","White","Counter Fraud","Counter Fraud","Male","145","[c]","27320","26960"
"New entrant CS","2023","White","Counter Fraud","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
