"Status","Year","Organisation","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","SEO/HEO","15","[c]","31410","30160"
"Leaver Dept.","2023","Companies House","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","EO","10","[c]","26350","25610"
"Leaver Dept.","2023","Companies House","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","SEO/HEO","20","[c]","38850","40680"
"Leaver Dept.","2023","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","G6/G7","10","[c]","64010","64760"
"Leaver Dept.","2023","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","SEO/HEO","15","[c]","37070","34620"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","SEO/HEO","20","[c]","36860","38980"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","AA/AO","30","[c]","24100","24480"
"Leaver Dept.","2023","Crown Prosecution Service","EO","35","[c]","27790","28200"
"Leaver Dept.","2023","Crown Prosecution Service","G6/G7","35","[c]","56150","54100"
"Leaver Dept.","2023","Crown Prosecution Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","SEO/HEO","30","[c]","35640","32660"
"Leaver Dept.","2023","Defence Electronics and Components Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","SEO/HEO","35","[c]","36720","33610"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","G6/G7","25","[c]","52670","49260"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","SEO/HEO","25","[c]","35480","38070"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","35","[c]","27190","27680"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","170","[c]","56440","53600"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","20","[c]","85260","75550"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","265","[c]","36250","34670"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","20","[c]","27210","27780"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","80","[c]","56200","54030"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","10","[c]","87400","76700"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SEO/HEO","110","[c]","36120","35620"
"Leaver Dept.","2023","Department for Education (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","EO","50","[c]","27600","26940"
"Leaver Dept.","2023","Department for Education (excl. agencies)","G6/G7","120","[c]","57170","55020"
"Leaver Dept.","2023","Department for Education (excl. agencies)","SCS level","20","[c]","92470","77550"
"Leaver Dept.","2023","Department for Education (excl. agencies)","SEO/HEO","260","[c]","37520","37590"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","110","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","275","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","EO","25","[c]","26160","26250"
"Leaver Dept.","2023","Department for International Trade","G6/G7","65","[c]","57020","55370"
"Leaver Dept.","2023","Department for International Trade","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","SEO/HEO","120","[c]","35930","35150"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","60","[c]","27930","27850"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","130","[c]","56550","54700"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","15","[c]","87680","76060"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","235","[c]","35520","34310"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","EO","25","[c]","30590","30920"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","G6/G7","60","[c]","58950","55740"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","SEO/HEO","135","[c]","37700","35760"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","AA/AO","565","[c]","21730","21690"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","EO","1555","[c]","28750","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","G6/G7","120","[c]","57910","55150"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","SCS level","15","[c]","94880","81410"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","SEO/HEO","440","[c]","36090","34970"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","EO","60","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","G6/G7","125","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","SEO/HEO","195","[c]","[c]","[c]"
"Leaver Dept.","2023","Disclosure Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Disclosure Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","AA/AO","75","[c]","21890","22500"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","EO","45","[c]","26810","26960"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","SEO/HEO","80","[c]","34490","31800"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","AA/AO","35","[c]","22660","22500"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","EO","40","[c]","27800","26960"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","SEO/HEO","40","[c]","36590","34290"
"Leaver Dept.","2023","Education Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","G6/G7","15","[c]","56030","54900"
"Leaver Dept.","2023","Education and Skills Funding Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","SEO/HEO","35","[c]","35310","37590"
"Leaver Dept.","2023","Estyn","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","EO","10","[c]","28460","28090"
"Leaver Dept.","2023","Food Standards Agency","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","SEO/HEO","40","[c]","36280","37560"
"Leaver Dept.","2023","Food Standards Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","95","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","80","[c]","[c]","[c]"
"Leaver Dept.","2023","Forestry and Land Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Forestry and Land Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Forestry and Land Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Forestry and Land Scotland","SEO/HEO","10","[c]","41840","41500"
"Leaver Dept.","2023","Government Actuary's Department","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","G6/G7","15","[c]","60620","56200"
"Leaver Dept.","2023","Government Commercial Organisation","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","SEO/HEO","15","[c]","37390","37680"
"Leaver Dept.","2023","Government Legal Department","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","EO","25","[c]","27580","27760"
"Leaver Dept.","2023","Government Legal Department","G6/G7","55","[c]","59060","54140"
"Leaver Dept.","2023","Government Legal Department","SCS level","10","[c]","85530","79220"
"Leaver Dept.","2023","Government Legal Department","SEO/HEO","20","[c]","34500","31640"
"Leaver Dept.","2023","Government Property Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","G6/G7","10","[c]","55940","54700"
"Leaver Dept.","2023","Government Property Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","SEO/HEO","10","[c]","36200","36440"
"Leaver Dept.","2023","HM Courts and Tribunals Service","AA/AO","310","[c]","22130","21780"
"Leaver Dept.","2023","HM Courts and Tribunals Service","EO","75","[c]","27290","25830"
"Leaver Dept.","2023","HM Courts and Tribunals Service","G6/G7","30","[c]","58450","56880"
"Leaver Dept.","2023","HM Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","SEO/HEO","85","[c]","37260","36050"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","AA/AO","345","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","EO","100","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","SEO/HEO","125","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Unknown","145","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","AA/AO","570","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","EO","265","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","G6/G7","120","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","SEO/HEO","355","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","EO","25","[c]","27080","27030"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","G6/G7","95","[c]","57620","54130"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","SCS level","20","[c]","93870","77660"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","SEO/HEO","110","[c]","35190","33820"
"Leaver Dept.","2023","Health and Safety Executive","AA/AO","10","[c]","21360","20830"
"Leaver Dept.","2023","Health and Safety Executive","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","SEO/HEO","20","[c]","39760","40230"
"Leaver Dept.","2023","Home Office","AA/AO","160","[c]","23080","22400"
"Leaver Dept.","2023","Home Office","EO","345","[c]","27470","26750"
"Leaver Dept.","2023","Home Office","G6/G7","185","[c]","62330","59290"
"Leaver Dept.","2023","Home Office","SCS level","30","[c]","90620","84160"
"Leaver Dept.","2023","Home Office","SEO/HEO","480","[c]","38460","39000"
"Leaver Dept.","2023","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","SEO/HEO","15","[c]","37130","34570"
"Leaver Dept.","2023","Legal Aid Agency","AA/AO","10","[c]","21740","21780"
"Leaver Dept.","2023","Legal Aid Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","SEO/HEO","10","[c]","34620","32450"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Met Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Met Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Met Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","AA/AO","150","[c]","22940","22220"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","EO","85","[c]","28190","27140"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","G6/G7","80","[c]","58230","59120"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","SEO/HEO","260","[c]","39980","40580"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","AA/AO","20","[c]","21710","21400"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","EO","70","[c]","27780","27170"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","G6/G7","85","[c]","59380","57860"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","SCS level","15","[c]","87390","89550"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","SEO/HEO","285","[c]","38460","37680"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","AA/AO","15","[c]","27420","24650"
"Leaver Dept.","2023","National Crime Agency","EO","30","[c]","35180","34670"
"Leaver Dept.","2023","National Crime Agency","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","SEO/HEO","50","[c]","44080","43590"
"Leaver Dept.","2023","National Infrastructure Commission","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Infrastructure Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Records of Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Savings and Investments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Savings and Investments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Budget Responsibility","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Budget Responsibility","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","G6/G7","10","[c]","65150","61480"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","SEO/HEO","20","[c]","37550","36330"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","EO","30","[c]","26110","25750"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","G6/G7","15","[c]","53200","48330"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","SEO/HEO","35","[c]","34510","34000"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","AA/AO","20","[c]","21540","21780"
"Leaver Dept.","2023","Office of the Public Guardian","EO","20","[c]","25550","25830"
"Leaver Dept.","2023","Office of the Public Guardian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","SEO/HEO","10","[c]","35550","37680"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Queen Elizabeth II Centre","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","SEO/HEO","10","[c]","41230","37710"
"Leaver Dept.","2023","Revenue Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Revenue Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Royal Fleet Auxiliary","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","AA/AO","35","[c]","21810","22150"
"Leaver Dept.","2023","Rural Payments Agency","EO","20","[c]","25540","25920"
"Leaver Dept.","2023","Rural Payments Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","AA/AO","15","[c]","23820","25060"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","EO","10","[c]","31290","31970"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","G6/G7","15","[c]","67590","65280"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","SEO/HEO","20","[c]","41970","42860"
"Leaver Dept.","2023","Scottish Prison Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Public Pensions Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","G6/G7","10","[c]","61930","61480"
"Leaver Dept.","2023","Serious Fraud Office","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","EO","[c]","[c]","[c]","[c]"
