"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Unknown","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Grants Management","Operational Delivery","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","60","[c]","36060","31830"
"Leaver Dept.","2023","Unknown","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Legal","35","[c]","55790","54400"
"Leaver Dept.","2023","Unknown","Legal","Operational Delivery","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Economics","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Intelligence Analysis","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","International Trade","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Legal","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Operational Delivery","865","[c]","31270","27570"
"Leaver Dept.","2023","Unknown","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Other","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Policy","335","[c]","45150","41420"
"Leaver Dept.","2023","Unknown","No function","Project Delivery","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Tax","65","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Unknown","225","[c]","49000","42960"
"Leaver Dept.","2023","Unknown","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Other","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Policy","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Project Delivery","115","[c]","35790","32960"
"Leaver Dept.","2023","Unknown","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Operational Delivery","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Property","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Security","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Operational Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Other","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Policy","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Science and Engineering","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","620","[c]","33750","32000"
"Leaver Dept.","2023","White","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Analysis","Economics","70","[c]","50240","40100"
"Leaver Dept.","2023","White","Analysis","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Analysis","Intelligence Analysis","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Analysis","Operational Delivery","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Analysis","Operational Research","40","[c]","42460","42710"
"Leaver Dept.","2023","White","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Analysis","Science and Engineering","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Analysis","Social Research","70","[c]","41380","40130"
"Leaver Dept.","2023","White","Analysis","Statistics","90","[c]","41280","36350"
"Leaver Dept.","2023","White","Analysis","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Analysis","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Commercial","Commercial","145","[c]","39000","39090"
"Leaver Dept.","2023","White","Commercial","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Commercial","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Communications","Communications","125","[c]","39630","36020"
"Leaver Dept.","2023","White","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Communications","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Communications","Unknown","35","[c]","44170","40620"
"Leaver Dept.","2023","White","Counter Fraud","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Counter Fraud","Counter Fraud","115","[c]","31150","28120"
"Leaver Dept.","2023","White","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Counter Fraud","Legal","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Counter Fraud","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Counter Fraud","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Counter Fraud","Other","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Counter Fraud","Tax","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Counter Fraud","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Debt","Operational Delivery","45","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Debt","Other","35","[c]","23000","21690"
"Leaver Dept.","2023","White","Debt","Tax","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Digital, Data & Technology","Digital, Data and Technology","355","[c]","42100","38540"
"Leaver Dept.","2023","White","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Digital, Data & Technology","Knowledge and Information Management","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Digital, Data & Technology","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Digital, Data & Technology","Unknown","50","[c]","48880","51290"
"Leaver Dept.","2023","White","Finance","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","Corporate Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","Finance","230","[c]","47260","40720"
"Leaver Dept.","2023","White","Finance","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","Other","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Grants Management","Operational Delivery","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Grants Management","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","Human Resources","375","[c]","37630","33050"
"Leaver Dept.","2023","White","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","Operational Delivery","50","[c]","33910","28310"
"Leaver Dept.","2023","White","Human Resources","Other","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","Policy","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","Unknown","100","[c]","36870","33020"
"Leaver Dept.","2023","White","Internal Audit","Internal Audit","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","Legal","90","[c]","59860","56920"
"Leaver Dept.","2023","White","Legal","Operational Delivery","65","[c]","29000","26900"
"Leaver Dept.","2023","White","Legal","Other","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","No function","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","No function","Communications","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","No function","Digital, Data and Technology","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","No function","Economics","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","No function","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","No function","Human Resources","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","No function","Intelligence Analysis","35","[c]","35520","33990"
"Leaver Dept.","2023","White","No function","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","No function","International Trade","40","[c]","41080","38160"
"Leaver Dept.","2023","White","No function","Knowledge and Information Management","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","No function","Legal","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","No function","Operational Delivery","3220","[c]","29410","27570"
"Leaver Dept.","2023","White","No function","Operational Research","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","No function","Other","85","[c]","39760","32160"
"Leaver Dept.","2023","White","No function","Planning","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","No function","Policy","1250","[c]","46440","41610"
"Leaver Dept.","2023","White","No function","Project Delivery","45","[c]","46550","40570"
"Leaver Dept.","2023","White","No function","Psychology","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","No function","Science and Engineering","50","[c]","38790","39350"
"Leaver Dept.","2023","White","No function","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","No function","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","No function","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","No function","Tax","90","[c]","[c]","[c]"
"Leaver Dept.","2023","White","No function","Unknown","550","[c]","49010","43210"
"Leaver Dept.","2023","White","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Project Delivery","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Project Delivery","Other","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Project Delivery","Policy","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Project Delivery","Project Delivery","260","[c]","41940","38470"
"Leaver Dept.","2023","White","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Project Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Property","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Property","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Property","Operational Delivery","30","[c]","33070","22520"
"Leaver Dept.","2023","White","Property","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Property","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Property","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Property","Property","75","[c]","37430","34080"
"Leaver Dept.","2023","White","Property","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Property","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Security","Security","70","[c]","33420","32200"
"Leaver Dept.","2023","White","Security","Unknown","70","[c]","36210","34020"
"Leaver Dept.","2023","White","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Operational Delivery","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Other","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Policy","100","[c]","42450","38150"
"Leaver Dept.","2023","White","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Unknown","280","[c]","38890","34730"
"New entrant CS","2023","Asian","Analysis","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","Economics","50","[c]","32320","29970"
"New entrant CS","2023","Asian","Analysis","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","Other","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","Social Research","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","Statistics","35","[c]","33890","31270"
"New entrant CS","2023","Asian","Analysis","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Commercial","40","[c]","39350","33830"
"New entrant CS","2023","Asian","Commercial","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Communications","30","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Counter Fraud","50","[c]","28660","27770"
"New entrant CS","2023","Asian","Counter Fraud","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","Operational Delivery","240","[c]","23690","22520"
"New entrant CS","2023","Asian","Debt","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","Other","110","[c]","21680","21690"
"New entrant CS","2023","Asian","Debt","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Digital, Data and Technology","305","[c]","41660","39110"
"New entrant CS","2023","Asian","Digital, Data & Technology","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Finance","85","[c]","33940","28840"
"New entrant CS","2023","Asian","Finance","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","Operational Delivery","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Human Resources","65","[c]","33070","29280"
"New entrant CS","2023","Asian","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Internal Audit","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Legal","105","[c]","44600","45230"
"New entrant CS","2023","Asian","Legal","Operational Delivery","120","[c]","23370","22870"
"New entrant CS","2023","Asian","Legal","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Communications","[c]","[c]","[c]","[c]"
