"Status","Year","Age","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","G6","LGBO","10","10","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","G6","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","G7","Heterosexual / straight","405","405","56020","55120"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","G7","LGBO","65","65","56130","55120"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","G7","Undeclared","45","45","55740","55120"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","G7","Unknown","105","105","55770","55120"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","HEO","Heterosexual / straight","550","545","33760","34410"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","HEO","LGBO","80","80","34210","34410"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","HEO","Undeclared","50","50","33650","34410"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","HEO","Unknown","155","155","34580","34410"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","SEO","Heterosexual / straight","500","500","41560","41360"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","SEO","LGBO","95","95","41320","41360"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","SEO","Undeclared","70","70","41240","41150"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","SEO","Unknown","145","145","41900","41060"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","EO","Heterosexual / straight","50","50","27870","27780"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","EO","LGBO","10","10","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","EO","Unknown","20","20","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","G7","Heterosexual / straight","125","125","54140","53030"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","G7","LGBO","25","25","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","G7","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","G7","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","HEO","Heterosexual / straight","230","230","36860","35620"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","HEO","LGBO","60","60","36340","35620"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","HEO","Undeclared","45","45","36380","35620"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","HEO","Unknown","45","45","37220","35620"
"In post","2023","20-29","Department for Education","AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","20-29","Department for Education","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","AO","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Department for Education","EO","Heterosexual / straight","230","230","27060","25900"
"In post","2023","20-29","Department for Education","EO","LGBO","35","35","26970","25900"
"In post","2023","20-29","Department for Education","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Department for Education","EO","Unknown","30","30","27350","26940"
"In post","2023","20-29","Department for Education","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","20-29","Department for Education","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","G7","Heterosexual / straight","190","190","53240","52670"
"In post","2023","20-29","Department for Education","G7","LGBO","30","30","54060","55020"
"In post","2023","20-29","Department for Education","G7","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Department for Education","G7","Unknown","30","30","[c]","[c]"
"In post","2023","20-29","Department for Education","HEO","Heterosexual / straight","345","345","31960","30330"
"In post","2023","20-29","Department for Education","HEO","LGBO","55","50","32400","30330"
"In post","2023","20-29","Department for Education","HEO","Undeclared","35","35","32660","31140"
"In post","2023","20-29","Department for Education","HEO","Unknown","55","55","32470","33950"
"In post","2023","20-29","Department for Education","SEO","Heterosexual / straight","350","345","40210","38140"
"In post","2023","20-29","Department for Education","SEO","LGBO","50","50","39970","37860"
"In post","2023","20-29","Department for Education","SEO","Undeclared","30","30","40650","41440"
"In post","2023","20-29","Department for Education","SEO","Unknown","50","50","40210","37880"
"In post","2023","20-29","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","AO","Heterosexual / straight","325","315","22610","22150"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","AO","LGBO","90","90","22740","22150"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","AO","Undeclared","40","40","22990","22150"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","AO","Unknown","120","120","22270","22150"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","350","345","27000","25920"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","EO","LGBO","50","50","26840","25920"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","EO","Undeclared","35","35","27060","25920"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","EO","Unknown","95","95","26370","25920"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","G7","Heterosexual / straight","120","120","52920","54330"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","G7","LGBO","25","25","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","G7","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","G7","Unknown","30","30","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","HEO","Heterosexual / straight","460","460","32160","32800"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","HEO","LGBO","75","75","32360","33830"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","HEO","Undeclared","60","60","32060","32000"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","HEO","Unknown","105","100","32490","33830"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","SEO","Heterosexual / straight","270","270","39300","40260"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","SEO","LGBO","50","50","38840","39510"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","SEO","Undeclared","25","25","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","SEO","Unknown","45","45","39100","40260"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Department for International Trade","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for International Trade","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for International Trade","EO","Heterosexual / straight","75","75","28970","29280"
"In post","2023","20-29","Department for International Trade","EO","LGBO","15","15","[c]","[c]"
"In post","2023","20-29","Department for International Trade","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","Department for International Trade","EO","Unknown","45","45","28830","29280"
"In post","2023","20-29","Department for International Trade","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","20-29","Department for International Trade","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for International Trade","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for International Trade","G7","Heterosexual / straight","135","135","56130","55370"
"In post","2023","20-29","Department for International Trade","G7","LGBO","25","25","[c]","[c]"
"In post","2023","20-29","Department for International Trade","G7","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Department for International Trade","G7","Unknown","75","75","56290","55370"
"In post","2023","20-29","Department for International Trade","HEO","Heterosexual / straight","235","235","34740","35010"
"In post","2023","20-29","Department for International Trade","HEO","LGBO","50","50","34700","35010"
"In post","2023","20-29","Department for International Trade","HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Department for International Trade","HEO","Unknown","105","105","35030","35010"
"In post","2023","20-29","Department for International Trade","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for International Trade","SEO","Heterosexual / straight","205","205","41800","41550"
"In post","2023","20-29","Department for International Trade","SEO","LGBO","30","30","41660","41550"
"In post","2023","20-29","Department for International Trade","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Department for International Trade","SEO","Unknown","100","100","41190","41550"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","AO","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","AO","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","EO","Heterosexual / straight","65","65","27910","28850"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","EO","LGBO","20","20","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","EO","Unknown","25","25","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","G6","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","G7","Heterosexual / straight","155","155","53860","54630"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","G7","LGBO","30","30","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","G7","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","G7","Unknown","25","25","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities","HEO","Heterosexual / straight","195","195","33170","33880"
