"Status","Year","Parent_department","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Ministry of Justice","London","Unknown","LGBO","125","125","37120","34820"
"In post","2023","Ministry of Justice","London","Unknown","Undeclared","175","160","37610","34210"
"In post","2023","Ministry of Justice","London","Unknown","Unknown","385","350","31840","29300"
"In post","2023","Ministry of Justice","Outside London","AA/AO","Heterosexual / straight","24225","22335","26760","25340"
"In post","2023","Ministry of Justice","Outside London","AA/AO","LGBO","1890","1820","27400","28880"
"In post","2023","Ministry of Justice","Outside London","AA/AO","Undeclared","2485","2235","26050","24070"
"In post","2023","Ministry of Justice","Outside London","AA/AO","Unknown","6405","5935","27270","28880"
"In post","2023","Ministry of Justice","Outside London","EO","Heterosexual / straight","6885","6540","30470","28480"
"In post","2023","Ministry of Justice","Outside London","EO","LGBO","465","455","30770","28480"
"In post","2023","Ministry of Justice","Outside London","EO","Undeclared","880","830","30960","28480"
"In post","2023","Ministry of Justice","Outside London","EO","Unknown","1115","1045","31450","30020"
"In post","2023","Ministry of Justice","Outside London","G6/G7","Heterosexual / straight","1460","1430","63030","59590"
"In post","2023","Ministry of Justice","Outside London","G6/G7","LGBO","105","105","61160","59590"
"In post","2023","Ministry of Justice","Outside London","G6/G7","Undeclared","160","160","62560","59100"
"In post","2023","Ministry of Justice","Outside London","G6/G7","Unknown","165","165","59710","55910"
"In post","2023","Ministry of Justice","Outside London","SCS level","Heterosexual / straight","105","105","96010","97860"
"In post","2023","Ministry of Justice","Outside London","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","Ministry of Justice","Outside London","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","Ministry of Justice","Outside London","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","Ministry of Justice","Outside London","SEO/HEO","Heterosexual / straight","7970","7610","39500","38180"
"In post","2023","Ministry of Justice","Outside London","SEO/HEO","LGBO","570","560","38650","37680"
"In post","2023","Ministry of Justice","Outside London","SEO/HEO","Undeclared","945","895","40760","40130"
"In post","2023","Ministry of Justice","Outside London","SEO/HEO","Unknown","1085","1030","38040","37680"
"In post","2023","Ministry of Justice","Outside London","Unknown","Heterosexual / straight","14125","13135","30320","29050"
"In post","2023","Ministry of Justice","Outside London","Unknown","LGBO","1130","1100","28910","25300"
"In post","2023","Ministry of Justice","Outside London","Unknown","Undeclared","1035","950","31960","29050"
"In post","2023","Ministry of Justice","Outside London","Unknown","Unknown","2860","2580","27540","25670"
"In post","2023","Ministry of Justice","Unknown","AA/AO","Heterosexual / straight","55","50","25920","24070"
"In post","2023","Ministry of Justice","Unknown","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","AA/AO","Unknown","25","25","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","London","AA/AO","Heterosexual / straight","55","50","28030","26550"
"In post","2023","National Crime Agency","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","London","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2023","National Crime Agency","London","EO","Heterosexual / straight","435","425","38390","39630"
"In post","2023","National Crime Agency","London","EO","LGBO","35","35","37680","37570"
"In post","2023","National Crime Agency","London","EO","Undeclared","40","40","37690","38270"
"In post","2023","National Crime Agency","London","EO","Unknown","50","45","38270","38890"
"In post","2023","National Crime Agency","London","G6/G7","Heterosexual / straight","150","145","68070","66490"
"In post","2023","National Crime Agency","London","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","National Crime Agency","London","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","National Crime Agency","London","G6/G7","Unknown","25","25","[c]","[c]"
"In post","2023","National Crime Agency","London","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","National Crime Agency","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","London","SEO/HEO","Heterosexual / straight","555","545","47840","49200"
"In post","2023","National Crime Agency","London","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2023","National Crime Agency","London","SEO/HEO","Undeclared","45","45","48020","49200"
"In post","2023","National Crime Agency","London","SEO/HEO","Unknown","90","85","47600","48890"
"In post","2023","National Crime Agency","Outside London","AA/AO","Heterosexual / straight","110","100","24940","22950"
"In post","2023","National Crime Agency","Outside London","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","National Crime Agency","Outside London","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2023","National Crime Agency","Outside London","AA/AO","Unknown","20","15","[c]","[c]"
"In post","2023","National Crime Agency","Outside London","EO","Heterosexual / straight","1425","1380","35350","36040"
"In post","2023","National Crime Agency","Outside London","EO","LGBO","90","90","34810","34670"
"In post","2023","National Crime Agency","Outside London","EO","Undeclared","125","125","35760","36040"
"In post","2023","National Crime Agency","Outside London","EO","Unknown","185","175","37170","38310"
"In post","2023","National Crime Agency","Outside London","G6/G7","Heterosexual / straight","170","165","64580","63330"
"In post","2023","National Crime Agency","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Outside London","G6/G7","Unknown","30","30","[c]","[c]"
"In post","2023","National Crime Agency","Outside London","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","National Crime Agency","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Outside London","SEO/HEO","Heterosexual / straight","1255","1225","44260","45610"
"In post","2023","National Crime Agency","Outside London","SEO/HEO","LGBO","55","55","43060","42110"
"In post","2023","National Crime Agency","Outside London","SEO/HEO","Undeclared","95","95","45080","45610"
"In post","2023","National Crime Agency","Outside London","SEO/HEO","Unknown","185","180","44750","45610"
"In post","2023","National Crime Agency","Overseas","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","National Crime Agency","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Overseas","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","National Crime Agency","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Overseas","SEO/HEO","Heterosexual / straight","80","80","46180","47380"
"In post","2023","National Crime Agency","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Overseas","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","National Crime Agency","Overseas","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","SEO/HEO","Heterosexual / straight","55","50","48130","47410"
"In post","2023","National Crime Agency","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2023","Northern Ireland Office","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","London","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Northern Ireland Office","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","London","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Northern Ireland Office","London","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Northern Ireland Office","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","London","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Northern Ireland Office","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","London","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Northern Ireland Office","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","Outside London","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Northern Ireland Office","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","Outside London","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Northern Ireland Office","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","Outside London","SEO/HEO","Heterosexual / straight","35","35","36030","37680"
"In post","2023","Northern Ireland Office","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","Outside London","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","AA/AO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
