"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Other","London","Outer London - South","Female","30","[c]","30040","29890"
"New entrant CS","2023","Other","London","Outer London - South","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","Outer London - West and North West","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North East (England)","Northumberland, and Tyne and Wear","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","North East (England)","Northumberland, and Tyne and Wear","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North West (England)","Greater Manchester","Female","35","[c]","30820","22490"
"New entrant CS","2023","Other","North West (England)","Greater Manchester","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Other","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North West (England)","Merseyside","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","North West (England)","Merseyside","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Other","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Eastern Scotland","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Eastern Scotland","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Highlands and Islands","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Highlands and Islands","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","North Eastern Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","West Central Scotland","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","West Central Scotland","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Other","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","South East (England)","Hampshire and Isle of Wight","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Other","South East (England)","Hampshire and Isle of Wight","Male","45","[c]","28700","26310"
"New entrant CS","2023","Other","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","South East (England)","Surrey, East and West Sussex","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","South West (England)","Cornwall and Isles of Scilly","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","South West (England)","Devon","Female","40","[c]","26070","22220"
"New entrant CS","2023","Other","South West (England)","Devon","Male","45","[c]","22080","19080"
"New entrant CS","2023","Other","South West (England)","Dorset and Somerset","Female","30","[c]","25720","21690"
"New entrant CS","2023","Other","South West (England)","Dorset and Somerset","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","130","[c]","28260","24690"
"New entrant CS","2023","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","105","[c]","36380","33830"
"New entrant CS","2023","Other","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","Unknown","Male","135","[c]","22700","17280"
"New entrant CS","2023","Other","Wales","East Wales","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","Wales","East Wales","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","Wales","West Wales and The Valleys","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","Wales","West Wales and The Valleys","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Other","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","West Midlands (England)","Shropshire and Staffordshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","West Midlands (England)","West Midlands","Female","175","[c]","21900","21690"
"New entrant CS","2023","Other","West Midlands (England)","West Midlands","Male","105","[c]","22280","21690"
"New entrant CS","2023","Other","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Yorkshire and The Humber","North Yorkshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","Yorkshire and The Humber","North Yorkshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","Yorkshire and The Humber","South Yorkshire","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Other","Yorkshire and The Humber","South Yorkshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Other","Yorkshire and The Humber","West Yorkshire","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Other","Yorkshire and The Humber","West Yorkshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","North East (England)","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","North East (England)","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Yorkshire and The Humber","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Yorkshire and The Humber","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","London","Inner London - East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","London","Inner London - East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","London","Outer London - South","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","London","Outer London - South","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","North East (England)","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","North East (England)","Northumberland, and Tyne and Wear","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","North West (England)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","North West (England)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Yorkshire and The Humber","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Yorkshire and The Humber","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","East of England","Bedfordshire and Hertfordshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","East of England","Bedfordshire and Hertfordshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","East of England","East Anglia","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","Inner London - East","Female","45","[c]","43610","35410"
"New entrant CS","2023","Policy","London","Inner London - East","Male","45","[c]","47230","45630"
"New entrant CS","2023","Policy","London","Inner London - West","Female","665","[c]","38170","35040"
"New entrant CS","2023","Policy","London","Inner London - West","Male","460","[c]","39350","35010"
"New entrant CS","2023","Policy","London","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","Outer London - South","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","Outer London - South","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North East (England)","Northumberland, and Tyne and Wear","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North East (England)","Northumberland, and Tyne and Wear","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North East (England)","Tees Valley and Durham","Female","30","[c]","31110","28500"
"New entrant CS","2023","Policy","North East (England)","Tees Valley and Durham","Male","35","[c]","35720","30510"
"New entrant CS","2023","Policy","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","Greater Manchester","Female","75","[c]","35800","31120"
"New entrant CS","2023","Policy","North West (England)","Greater Manchester","Male","50","[c]","32880","31120"
"New entrant CS","2023","Policy","North West (England)","Lancashire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","Merseyside","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Northern Ireland","Northern Ireland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","Eastern Scotland","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","Eastern Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","West Central Scotland","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","West Central Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","Hampshire and Isle of Wight","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","Hampshire and Isle of Wight","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","Surrey, East and West Sussex","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","Devon","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","Devon","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","55","[c]","36680","33130"
"New entrant CS","2023","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","35","[c]","41430","37300"
"New entrant CS","2023","Policy","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","East Wales","Female","55","[c]","35690","32460"
"New entrant CS","2023","Policy","Wales","East Wales","Male","45","[c]","41260","39690"
"New entrant CS","2023","Policy","Wales","West Wales and The Valleys","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","West Midlands","Female","45","[c]","31420","30320"
"New entrant CS","2023","Policy","West Midlands (England)","West Midlands","Male","40","[c]","33010","31120"
"New entrant CS","2023","Policy","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","North Yorkshire","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","North Yorkshire","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","South Yorkshire","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","South Yorkshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","West Yorkshire","Female","50","[c]","34420","31270"
"New entrant CS","2023","Policy","Yorkshire and The Humber","West Yorkshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","Lincolnshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","Bedfordshire and Hertfordshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","Bedfordshire and Hertfordshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","East Anglia","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","East Anglia","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Inner London - East","Female","75","[c]","40600","34110"
"New entrant CS","2023","Project Delivery","London","Inner London - East","Male","60","[c]","46020","40000"
"New entrant CS","2023","Project Delivery","London","Inner London - West","Female","115","[c]","36460","34030"
"New entrant CS","2023","Project Delivery","London","Inner London - West","Male","95","[c]","39200","35400"
"New entrant CS","2023","Project Delivery","London","Outer London - South","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Outer London - South","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","Tees Valley and Durham","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","Tees Valley and Durham","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Cumbria","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Greater Manchester","Female","40","[c]","34240","31310"
"New entrant CS","2023","Project Delivery","North West (England)","Greater Manchester","Male","30","[c]","41340","34400"
"New entrant CS","2023","Project Delivery","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Merseyside","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Merseyside","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","Northern Ireland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","Eastern Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","Eastern Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","West Central Scotland","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","West Central Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Hampshire and Isle of Wight","Female","50","[c]","37170","33830"
"New entrant CS","2023","Project Delivery","South East (England)","Hampshire and Isle of Wight","Male","50","[c]","38470","33990"
"New entrant CS","2023","Project Delivery","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Surrey, East and West Sussex","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Devon","Female","30","[c]","37850","37420"
"New entrant CS","2023","Project Delivery","South West (England)","Devon","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Dorset and Somerset","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","165","[c]","31630","30650"
