"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Ministry of Justice","Commercial","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Commercial","West Midlands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Commercial","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Commercial","West Yorkshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Commercial","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","Inner London - East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","Inner London - East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","Inner London - West","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","Inner London - West","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","West Midlands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Derbyshire and Nottinghamshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Greater Manchester","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Greater Manchester","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Inner London - East","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Inner London - East","Male","35","[c]","47290","43650"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Inner London - West","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Inner London - West","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Merseyside","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Outer London - South","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Outer London - South","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","South Yorkshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","South Yorkshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","West Midlands","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","West Midlands","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","West Yorkshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Economics","Inner London - East","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Economics","Inner London - East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Economics","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Economics","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Economics","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Economics","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Devon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Inner London - East","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Inner London - East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Inner London - West","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","West Midlands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Devon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","East Wales","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Greater Manchester","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Inner London - East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Inner London - East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Inner London - West","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Inner London - West","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Outer London - South","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Outer London - South","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","West Midlands","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","West Yorkshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Intelligence Analysis","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Intelligence Analysis","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Intelligence Analysis","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Intelligence Analysis","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Intelligence Analysis","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Intelligence Analysis","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Intelligence Analysis","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Intelligence Analysis","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Intelligence Analysis","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Intelligence Analysis","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Intelligence Analysis","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Intelligence Analysis","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Intelligence Analysis","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Intelligence Analysis","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Knowledge and Information Management","Inner London - East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Knowledge and Information Management","Inner London - East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Knowledge and Information Management","Inner London - West","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Knowledge and Information Management","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Knowledge and Information Management","Shropshire and Staffordshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Knowledge and Information Management","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Devon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Hampshire and Isle of Wight","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","West Midlands","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","West Yorkshire","Male","[c]","[c]","[c]","[c]"
