"Status","Year","Disability","Ethnicity","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","Undeclared","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Welsh Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Welsh Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Wilton Park","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Wilton Park","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Accountant in Bankruptcy","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Accountant in Bankruptcy","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Active Travel England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Active Travel England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Advisory, Conciliation and Arbitration Service","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Advisory, Conciliation and Arbitration Service","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Animal and Plant Health Agency","Female","60","[c]","24960","22150"
"New entrant CS","2023","Unknown","Unknown","Animal and Plant Health Agency","Male","40","[c]","25000","22150"
"New entrant CS","2023","Unknown","Unknown","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Building Digital UK","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Building Digital UK","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Cabinet Office (excl. agencies)","Female","50","[c]","42320","28050"
"New entrant CS","2023","Unknown","Unknown","Cabinet Office (excl. agencies)","Male","90","[c]","41540","28050"
"New entrant CS","2023","Unknown","Unknown","Central Civil Service Fast Stream","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Central Civil Service Fast Stream","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Charity Commission","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Companies House","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Companies House","Male","35","[c]","30140","21500"
"New entrant CS","2023","Unknown","Unknown","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Criminal Injuries Compensation Authority","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Criminal Injuries Compensation Authority","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Crown Prosecution Service","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Defence Equipment and Support","Female","100","[c]","28910","24750"
"New entrant CS","2023","Unknown","Unknown","Defence Equipment and Support","Male","220","[c]","29610","25000"
"New entrant CS","2023","Unknown","Unknown","Defence Science and Technology Laboratory","Female","70","[c]","29720","27330"
"New entrant CS","2023","Unknown","Unknown","Defence Science and Technology Laboratory","Male","105","[c]","31640","28360"
"New entrant CS","2023","Unknown","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","55","[c]","38270","31120"
"New entrant CS","2023","Unknown","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","60","[c]","37850","34410"
"New entrant CS","2023","Unknown","Unknown","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Department for Education (excl. agencies)","Female","40","[c]","31610","29530"
"New entrant CS","2023","Unknown","Unknown","Department for Education (excl. agencies)","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","105","[c]","39280","35530"
"New entrant CS","2023","Unknown","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","85","[c]","40790","38180"
"New entrant CS","2023","Unknown","Unknown","Department for International Trade","Female","85","[c]","39170","35010"
"New entrant CS","2023","Unknown","Unknown","Department for International Trade","Male","120","[c]","37310","35010"
"New entrant CS","2023","Unknown","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","30","[c]","36080","33880"
"New entrant CS","2023","Unknown","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Department for Transport (excl. agencies)","Female","50","[c]","36270","35400"
"New entrant CS","2023","Unknown","Unknown","Department for Transport (excl. agencies)","Male","60","[c]","37550","34390"
"New entrant CS","2023","Unknown","Unknown","Department for Work and Pensions (excl. agencies)","Female","250","[c]","27100","21690"
"New entrant CS","2023","Unknown","Unknown","Department for Work and Pensions (excl. agencies)","Male","235","[c]","29420","21690"
"New entrant CS","2023","Unknown","Unknown","Department of Health and Social Care (excl. agencies)","Female","80","[c]","36560","34190"
"New entrant CS","2023","Unknown","Unknown","Department of Health and Social Care (excl. agencies)","Male","50","[c]","35340","34190"
"New entrant CS","2023","Unknown","Unknown","Disclosure Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Disclosure Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Driver and Vehicle Licensing Agency","Female","65","[c]","21220","22500"
"New entrant CS","2023","Unknown","Unknown","Driver and Vehicle Licensing Agency","Male","45","[c]","22890","21840"
"New entrant CS","2023","Unknown","Unknown","Driver and Vehicle Standards Agency","Female","95","[c]","25570","26780"
"New entrant CS","2023","Unknown","Unknown","Driver and Vehicle Standards Agency","Male","245","[c]","26910","26780"
"New entrant CS","2023","Unknown","Unknown","Education Scotland","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Education Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Food Standards Agency","Female","40","[c]","30910","30960"
"New entrant CS","2023","Unknown","Unknown","Food Standards Agency","Male","35","[c]","31420","30960"
"New entrant CS","2023","Unknown","Unknown","Food Standards Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Food Standards Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Government Commercial Organisation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Government Commercial Organisation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Government Legal Department","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Government Legal Department","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Government Property Agency","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Government Property Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","HM Courts and Tribunals Service","Female","400","[c]","23760","21780"
"New entrant CS","2023","Unknown","Unknown","HM Courts and Tribunals Service","Male","185","[c]","24160","21780"
"New entrant CS","2023","Unknown","Unknown","HM Land Registry","Female","120","[c]","27950","23390"
"New entrant CS","2023","Unknown","Unknown","HM Land Registry","Male","90","[c]","30670","28080"
"New entrant CS","2023","Unknown","Unknown","HM Prison and Probation Service","Female","2060","[c]","25630","23640"
"New entrant CS","2023","Unknown","Unknown","HM Prison and Probation Service","Male","1635","[c]","27640","28880"
"New entrant CS","2023","Unknown","Unknown","HM Revenue and Customs (excl. agencies)","Female","825","[c]","25020","22520"
"New entrant CS","2023","Unknown","Unknown","HM Revenue and Customs (excl. agencies)","Male","770","[c]","27250","22520"
"New entrant CS","2023","Unknown","Unknown","HM Treasury (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Health and Safety Executive","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Health and Safety Executive","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Home Office","Female","3130","[c]","25720","25750"
"New entrant CS","2023","Unknown","Unknown","Home Office","Male","2800","[c]","26650","25750"
"New entrant CS","2023","Unknown","Unknown","Institute for Apprenticeships and Technical Education","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Intellectual Property Office","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Intellectual Property Office","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Legal Aid Agency","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Legal Aid Agency","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Maritime and Coastguard Agency","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Maritime and Coastguard Agency","Male","40","[c]","28310","22500"
"New entrant CS","2023","Unknown","Unknown","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Met Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Met Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Ministry of Defence (excl. agencies)","Female","670","[c]","30980","27080"
"New entrant CS","2023","Unknown","Unknown","Ministry of Defence (excl. agencies)","Male","825","[c]","31630","27500"
"New entrant CS","2023","Unknown","Unknown","Ministry of Justice (excl. agencies)","Female","180","[c]","33380","31270"
"New entrant CS","2023","Unknown","Unknown","Ministry of Justice (excl. agencies)","Male","120","[c]","37930","35410"
"New entrant CS","2023","Unknown","Unknown","National Crime Agency","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","National Crime Agency","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","National Records of Scotland","Female","35","[c]","32940","29100"
"New entrant CS","2023","Unknown","Unknown","National Records of Scotland","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Office for Standards in Education, Children's Services and Skills","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Office of Gas and Electricity Markets","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Office of the Public Guardian","Female","90","[c]","22450","21780"
"New entrant CS","2023","Unknown","Unknown","Office of the Public Guardian","Male","80","[c]","22570","21780"
"New entrant CS","2023","Unknown","Unknown","Office of the Scottish Charity Regulator","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Office of the Scottish Charity Regulator","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Planning Inspectorate","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Planning Inspectorate","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Registers of Scotland","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Registers of Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Revenue Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Revenue Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Royal Fleet Auxiliary","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Royal Fleet Auxiliary","Male","130","[c]","22480","17160"
"New entrant CS","2023","Unknown","Unknown","Rural Payments Agency","Female","35","[c]","23140","22150"
"New entrant CS","2023","Unknown","Unknown","Rural Payments Agency","Male","40","[c]","24260","22150"
"New entrant CS","2023","Unknown","Unknown","Scottish Courts and Tribunals Service","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Scottish Fiscal Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Scottish Fiscal Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Scottish Government (excl. agencies)","Female","335","[c]","38170","33520"
"New entrant CS","2023","Unknown","Unknown","Scottish Government (excl. agencies)","Male","255","[c]","39320","33520"
"New entrant CS","2023","Unknown","Unknown","Scottish Housing Regulator","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Scottish Housing Regulator","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Scottish Prison Service","Female","170","[c]","26830","24710"
"New entrant CS","2023","Unknown","Unknown","Scottish Prison Service","Male","210","[c]","27560","24710"
"New entrant CS","2023","Unknown","Unknown","Scottish Public Pensions Agency","Female","35","[c]","28480","25710"
"New entrant CS","2023","Unknown","Unknown","Scottish Public Pensions Agency","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Social Security Scotland","Female","670","[c]","26920","22180"
"New entrant CS","2023","Unknown","Unknown","Social Security Scotland","Male","435","[c]","27720","24890"
"New entrant CS","2023","Unknown","Unknown","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Student Awards Agency for Scotland","Female","35","[c]","25390","22180"
"New entrant CS","2023","Unknown","Unknown","Student Awards Agency for Scotland","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Submarine Delivery Agency","Female","30","[c]","27830","21370"
"New entrant CS","2023","Unknown","Unknown","Submarine Delivery Agency","Male","35","[c]","32120","26770"
"New entrant CS","2023","Unknown","Unknown","Teaching Regulation Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Teaching Regulation Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","The Insolvency Service","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","The Insolvency Service","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Transport Scotland","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Transport Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","UK Health Security Agency","Female","320","[c]","38670","32980"
"New entrant CS","2023","Unknown","Unknown","UK Health Security Agency","Male","185","[c]","44800","37060"
"New entrant CS","2023","Unknown","Unknown","UK Hydrographic Office","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","UK Hydrographic Office","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","UK Space Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","UK Statistics Authority","Female","60","[c]","23500","21200"
"New entrant CS","2023","Unknown","Unknown","UK Statistics Authority","Male","70","[c]","26490","24280"
"New entrant CS","2023","Unknown","Unknown","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Valuation Office Agency","Female","75","[c]","25500","22520"
"New entrant CS","2023","Unknown","Unknown","Valuation Office Agency","Male","80","[c]","25510","22520"
"New entrant CS","2023","Unknown","Unknown","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Welsh Government (excl. agencies)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Welsh Government (excl. agencies)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Wilton Park","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Wilton Park","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Accountant in Bankruptcy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Accountant in Bankruptcy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Active Travel England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Active Travel England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Active Travel England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Animal and Plant Health Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Building Digital UK","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Building Digital UK","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Building Digital UK","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Cabinet Office (excl. agencies)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Central Civil Service Fast Stream","Female","145","[c]","28840","28840"
"New entrant CS","2023","Unknown","White","Central Civil Service Fast Stream","Male","110","[c]","28870","28840"
"New entrant CS","2023","Unknown","White","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Charity Commission","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Charity Commission","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Companies House","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Companies House","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Companies House","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Crown Commercial Service","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Crown Commercial Service","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Crown Office and Procurator Fiscal Service","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
