"Status","Year","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Ministry of Justice","SEO/HEO","Male","190","[c]","38310","37680"
"Leaver Dept.","2023","Ministry of Justice","Unknown","Female","105","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Unknown","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","SEO/HEO","Female","40","[c]","40790","39520"
"Leaver Dept.","2023","Scottish Government","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","AA/AO","Female","30","[c]","21240","21200"
"Leaver Dept.","2023","UK Statistics Authority","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","SEO/HEO","Female","90","[c]","34500","33210"
"Leaver Dept.","2023","UK Statistics Authority","SEO/HEO","Male","50","[c]","34440","31560"
"Leaver Dept.","2023","UK Supreme Court","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","AA/AO","Female","340","[c]","21810","21120"
"New entrant CS","2023","Attorney General's Departments","AA/AO","Male","145","[c]","21740","20980"
"New entrant CS","2023","Attorney General's Departments","EO","Female","195","[c]","27690","27760"
"New entrant CS","2023","Attorney General's Departments","EO","Male","75","[c]","27820","27760"
"New entrant CS","2023","Attorney General's Departments","G6/G7","Female","155","[c]","53580","52020"
"New entrant CS","2023","Attorney General's Departments","G6/G7","Male","90","[c]","54900","52020"
"New entrant CS","2023","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","SEO/HEO","Female","170","[c]","38790","38760"
"New entrant CS","2023","Attorney General's Departments","SEO/HEO","Male","90","[c]","38350","38760"
"New entrant CS","2023","Cabinet Office","AA/AO","Female","70","[c]","21050","21720"
"New entrant CS","2023","Cabinet Office","AA/AO","Male","70","[c]","21400","21720"
"New entrant CS","2023","Cabinet Office","EO","Female","65","[c]","25960","24610"
"New entrant CS","2023","Cabinet Office","EO","Male","65","[c]","25410","24330"
"New entrant CS","2023","Cabinet Office","G6/G7","Female","90","[c]","60880","56430"
"New entrant CS","2023","Cabinet Office","G6/G7","Male","135","[c]","62220","61710"
"New entrant CS","2023","Cabinet Office","SCS level","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","SCS level","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","SEO/HEO","Female","430","[c]","30820","28840"
"New entrant CS","2023","Cabinet Office","SEO/HEO","Male","305","[c]","31500","28840"
"New entrant CS","2023","Chancellor's other departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","SEO/HEO","Male","30","[c]","37130","34110"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","AA/AO","Female","155","[c]","21600","21380"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","AA/AO","Male","135","[c]","21030","21380"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","EO","Female","135","[c]","26560","25610"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","EO","Male","130","[c]","27620","26650"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","G6/G7","Female","60","[c]","53890","52910"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","G6/G7","Male","60","[c]","55160","54150"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","285","[c]","36780","37120"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","275","[c]","37060","36170"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","65","[c]","35690","35040"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","50","[c]","35050","35040"
"New entrant CS","2023","Department for Education","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","EO","Female","105","[c]","26040","25900"
"New entrant CS","2023","Department for Education","EO","Male","45","[c]","25330","25900"
"New entrant CS","2023","Department for Education","G6/G7","Female","35","[c]","54090","51460"
"New entrant CS","2023","Department for Education","G6/G7","Male","40","[c]","56870","54360"
"New entrant CS","2023","Department for Education","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","SEO/HEO","Female","170","[c]","35020","37590"
"New entrant CS","2023","Department for Education","SEO/HEO","Male","80","[c]","34690","35810"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","AA/AO","Female","395","[c]","22410","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","AA/AO","Male","310","[c]","22410","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","EO","Female","230","[c]","26600","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","EO","Male","140","[c]","26350","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","G6/G7","Female","145","[c]","54190","54330"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","G6/G7","Male","120","[c]","54140","54330"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","345","[c]","34880","33920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","280","[c]","35280","35090"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","EO","Female","90","[c]","27200","29280"
"New entrant CS","2023","Department for International Trade","EO","Male","80","[c]","25730","26250"
"New entrant CS","2023","Department for International Trade","G6/G7","Female","55","[c]","55880","55370"
"New entrant CS","2023","Department for International Trade","G6/G7","Male","75","[c]","58880","57640"
"New entrant CS","2023","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","SEO/HEO","Female","225","[c]","38110","36410"
"New entrant CS","2023","Department for International Trade","SEO/HEO","Male","250","[c]","38570","38050"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","AA/AO","Female","35","[c]","21650","21960"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","AA/AO","Male","40","[c]","21440","21960"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","G6/G7","Female","60","[c]","50060","43740"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","G6/G7","Male","65","[c]","53090","54630"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","SEO/HEO","Female","80","[c]","34310","33880"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","SEO/HEO","Male","60","[c]","35270","34310"
"New entrant CS","2023","Department for Transport","AA/AO","Female","470","[c]","21900","22500"
"New entrant CS","2023","Department for Transport","AA/AO","Male","490","[c]","24130","22500"
"New entrant CS","2023","Department for Transport","EO","Female","140","[c]","27570","26960"
"New entrant CS","2023","Department for Transport","EO","Male","325","[c]","27400","26780"
"New entrant CS","2023","Department for Transport","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","G6/G7","Male","55","[c]","59270","55740"
"New entrant CS","2023","Department for Transport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","SEO/HEO","Female","135","[c]","36230","35400"
"New entrant CS","2023","Department for Transport","SEO/HEO","Male","175","[c]","36340","35400"
"New entrant CS","2023","Department for Work and Pensions","AA/AO","Female","1035","[c]","21910","21690"
"New entrant CS","2023","Department for Work and Pensions","AA/AO","Male","800","[c]","21880","21690"
"New entrant CS","2023","Department for Work and Pensions","EO","Female","520","[c]","27970","28120"
"New entrant CS","2023","Department for Work and Pensions","EO","Male","455","[c]","28080","28120"
"New entrant CS","2023","Department for Work and Pensions","G6/G7","Female","90","[c]","57690","56000"
"New entrant CS","2023","Department for Work and Pensions","G6/G7","Male","120","[c]","58850","57000"
"New entrant CS","2023","Department for Work and Pensions","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","SEO/HEO","Female","325","[c]","37190","37350"
"New entrant CS","2023","Department for Work and Pensions","SEO/HEO","Male","345","[c]","37980","37180"
"New entrant CS","2023","Department of Health and Social Care","AA/AO","Female","105","[c]","22240","20880"
"New entrant CS","2023","Department of Health and Social Care","AA/AO","Male","80","[c]","22150","21410"
"New entrant CS","2023","Department of Health and Social Care","EO","Female","215","[c]","27000","27690"
"New entrant CS","2023","Department of Health and Social Care","EO","Male","90","[c]","26510","27640"
"New entrant CS","2023","Department of Health and Social Care","G6/G7","Female","185","[c]","58580","54460"
"New entrant CS","2023","Department of Health and Social Care","G6/G7","Male","130","[c]","59220","54580"
"New entrant CS","2023","Department of Health and Social Care","SCS level","Female","35","[c]","96390","92780"
"New entrant CS","2023","Department of Health and Social Care","SCS level","Male","35","[c]","106190","102500"
"New entrant CS","2023","Department of Health and Social Care","SEO/HEO","Female","370","[c]","36350","35570"
"New entrant CS","2023","Department of Health and Social Care","SEO/HEO","Male","220","[c]","36530","37060"
"New entrant CS","2023","Estyn","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","SEO/HEO","Female","55","[c]","34480","31260"
"New entrant CS","2023","Food Standards Agency","SEO/HEO","Male","45","[c]","35410","37720"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","AA/AO","Female","135","[c]","23490","23390"
"New entrant CS","2023","HM Land Registry","AA/AO","Male","95","[c]","23310","23390"
"New entrant CS","2023","HM Land Registry","EO","Female","40","[c]","28580","28080"
"New entrant CS","2023","HM Land Registry","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","SEO/HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","AA/AO","Female","1885","[c]","22830","22520"
"New entrant CS","2023","HM Revenue and Customs","AA/AO","Male","1545","[c]","22780","22520"
"New entrant CS","2023","HM Revenue and Customs","EO","Female","285","[c]","28190","27650"
"New entrant CS","2023","HM Revenue and Customs","EO","Male","340","[c]","28240","27650"
"New entrant CS","2023","HM Revenue and Customs","G6/G7","Female","85","[c]","55630","52600"
"New entrant CS","2023","HM Revenue and Customs","G6/G7","Male","145","[c]","57990","55780"
