"Status","Year","Parent_department","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G7","Female","Heterosexual / straight","75","[c]","75270","77470"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G7","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G7","Male","Heterosexual / straight","50","[c]","75020","77470"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G7","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","HEO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","HEO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SEO","Female","Heterosexual / straight","120","[c]","49160","47750"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SEO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SEO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","AO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","AO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","AO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","EO","Female","Heterosexual / straight","60","[c]","26790","26000"
"New entrant CS","2023","Office of Gas and Electricity Markets","EO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","EO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","EO","Male","Heterosexual / straight","70","[c]","25890","25750"
"New entrant CS","2023","Office of Gas and Electricity Markets","EO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","G6","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","G6","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","G7","Female","Heterosexual / straight","30","[c]","53930","55000"
"New entrant CS","2023","Office of Gas and Electricity Markets","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","G7","Male","Heterosexual / straight","40","[c]","54090","51470"
"New entrant CS","2023","Office of Gas and Electricity Markets","G7","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","G7","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","HEO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","HEO","Male","Heterosexual / straight","35","[c]","36110","36000"
"New entrant CS","2023","Office of Gas and Electricity Markets","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","SEO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","SEO","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","EO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G7","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","HEO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","HEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G7","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
