"Status","Year","Age","Disability","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Unknown","West Central Scotland","AA/AO","25","25","[c]","[c]"
"In post","2023","16-19","Unknown","West Midlands","AA/AO","20","20","[c]","[c]"
"In post","2023","16-19","Unknown","West Midlands","EO","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","West Wales and The Valleys","AA/AO","35","30","20520","19000"
"In post","2023","16-19","Unknown","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","West Yorkshire","AA/AO","35","35","23970","22520"
"In post","2023","16-19","Unknown","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Bedfordshire and Hertfordshire","AA/AO","25","25","[c]","[c]"
"In post","2023","20-29","Declared disabled","Bedfordshire and Hertfordshire","EO","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Bedfordshire and Hertfordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Bedfordshire and Hertfordshire","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","55","50","28390","29480"
"In post","2023","20-29","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","EO","35","35","29830","29080"
"In post","2023","20-29","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","25","25","[c]","[c]"
"In post","2023","20-29","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","25","25","[c]","[c]"
"In post","2023","20-29","Declared disabled","Cheshire","AA/AO","25","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","Cheshire","EO","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Cheshire","SEO/HEO","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Cheshire","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Cornwall and Isles of Scilly","AA/AO","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Cumbria","AA/AO","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","Cumbria","EO","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Derbyshire and Nottinghamshire","AA/AO","75","75","23160","22520"
"In post","2023","20-29","Declared disabled","Derbyshire and Nottinghamshire","EO","45","45","27650","28120"
"In post","2023","20-29","Declared disabled","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Derbyshire and Nottinghamshire","SEO/HEO","45","45","34880","34700"
"In post","2023","20-29","Declared disabled","Derbyshire and Nottinghamshire","Unknown","25","25","[c]","[c]"
"In post","2023","20-29","Declared disabled","Devon","AA/AO","40","40","24070","22220"
"In post","2023","20-29","Declared disabled","Devon","EO","30","30","26610","26650"
"In post","2023","20-29","Declared disabled","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Devon","SEO/HEO","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","Devon","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Dorset and Somerset","AA/AO","25","25","[c]","[c]"
"In post","2023","20-29","Declared disabled","Dorset and Somerset","EO","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Dorset and Somerset","SEO/HEO","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Dorset and Somerset","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","East Anglia","AA/AO","75","75","26080","23390"
"In post","2023","20-29","Declared disabled","East Anglia","EO","40","40","27740","28120"
"In post","2023","20-29","Declared disabled","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","East Anglia","SEO/HEO","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","East Anglia","Unknown","30","30","24630","24570"
"In post","2023","20-29","Declared disabled","East Wales","AA/AO","75","75","23480","22520"
"In post","2023","20-29","Declared disabled","East Wales","EO","50","50","27380","27890"
"In post","2023","20-29","Declared disabled","East Wales","G6/G7","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","East Wales","SEO/HEO","65","65","34930","33750"
"In post","2023","20-29","Declared disabled","East Wales","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","East Yorkshire and Northern Lincolnshire","AA/AO","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","East Yorkshire and Northern Lincolnshire","EO","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Eastern Scotland","AA/AO","90","85","23480","22520"
"In post","2023","20-29","Declared disabled","Eastern Scotland","EO","70","70","30250","29450"
"In post","2023","20-29","Declared disabled","Eastern Scotland","G6/G7","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Eastern Scotland","SEO/HEO","80","80","36670","34730"
"In post","2023","20-29","Declared disabled","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Essex","AA/AO","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Essex","EO","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Essex","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","130","130","23760","22500"
"In post","2023","20-29","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","90","90","26810","26820"
"In post","2023","20-29","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","240","240","33890","32500"
"In post","2023","20-29","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","60","60","30210","28370"
"In post","2023","20-29","Declared disabled","Greater Manchester","AA/AO","80","80","23220","21780"
"In post","2023","20-29","Declared disabled","Greater Manchester","EO","65","65","27540","28120"
"In post","2023","20-29","Declared disabled","Greater Manchester","G6/G7","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Greater Manchester","SEO/HEO","110","110","34460","34190"
"In post","2023","20-29","Declared disabled","Greater Manchester","Unknown","25","25","[c]","[c]"
"In post","2023","20-29","Declared disabled","Hampshire and Isle of Wight","AA/AO","50","50","24180","22520"
"In post","2023","20-29","Declared disabled","Hampshire and Isle of Wight","EO","40","40","27080","27470"
"In post","2023","20-29","Declared disabled","Hampshire and Isle of Wight","G6/G7","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Hampshire and Isle of Wight","SEO/HEO","95","95","33820","32170"
"In post","2023","20-29","Declared disabled","Hampshire and Isle of Wight","Unknown","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","25","25","[c]","[c]"
"In post","2023","20-29","Declared disabled","Herefordshire, Worcestershire and Warwickshire","EO","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","15","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Highlands and Islands","AA/AO","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Highlands and Islands","EO","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Inner London - East","AA/AO","30","30","28760","25610"
"In post","2023","20-29","Declared disabled","Inner London - East","EO","75","75","31540","32520"
"In post","2023","20-29","Declared disabled","Inner London - East","G6/G7","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Inner London - East","SEO/HEO","85","85","36720","35410"
"In post","2023","20-29","Declared disabled","Inner London - East","Unknown","25","25","[c]","[c]"
"In post","2023","20-29","Declared disabled","Inner London - West","AA/AO","50","45","27010","25480"
"In post","2023","20-29","Declared disabled","Inner London - West","EO","185","185","29650","29280"
"In post","2023","20-29","Declared disabled","Inner London - West","G6/G7","230","230","56610","55190"
"In post","2023","20-29","Declared disabled","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Inner London - West","SEO/HEO","850","845","36730","35620"
"In post","2023","20-29","Declared disabled","Inner London - West","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Kent","AA/AO","45","45","27710","25610"
"In post","2023","20-29","Declared disabled","Kent","EO","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Kent","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Lancashire","AA/AO","80","75","22940","21690"
"In post","2023","20-29","Declared disabled","Lancashire","EO","40","40","28100","28120"
"In post","2023","20-29","Declared disabled","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Lancashire","SEO/HEO","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Lancashire","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Leicestershire, Rutland and Northamptonshire","AA/AO","45","40","23740","21780"
"In post","2023","20-29","Declared disabled","Leicestershire, Rutland and Northamptonshire","EO","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Leicestershire, Rutland and Northamptonshire","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Lincolnshire","AA/AO","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Lincolnshire","EO","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Lincolnshire","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Merseyside","AA/AO","70","65","22220","22400"
"In post","2023","20-29","Declared disabled","Merseyside","EO","60","60","27290","27890"
"In post","2023","20-29","Declared disabled","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Merseyside","SEO/HEO","35","35","34890","34400"
"In post","2023","20-29","Declared disabled","Merseyside","Unknown","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","North Eastern Scotland","EO","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","North Yorkshire","AA/AO","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","North Yorkshire","EO","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","North Yorkshire","SEO/HEO","30","30","[c]","[c]"
"In post","2023","20-29","Declared disabled","North Yorkshire","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Northern Ireland","AA/AO","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Northern Ireland","EO","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Northern Ireland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Northumberland, and Tyne and Wear","AA/AO","95","95","21890","21720"
"In post","2023","20-29","Declared disabled","Northumberland, and Tyne and Wear","EO","65","65","27550","28120"
"In post","2023","20-29","Declared disabled","Northumberland, and Tyne and Wear","G6/G7","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Northumberland, and Tyne and Wear","SEO/HEO","40","40","34650","34550"
"In post","2023","20-29","Declared disabled","Northumberland, and Tyne and Wear","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Outer London - East and North East","AA/AO","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Outer London - East and North East","EO","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Outer London - East and North East","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Outer London - South","AA/AO","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","Outer London - South","EO","35","30","31430","32260"
"In post","2023","20-29","Declared disabled","Outer London - South","G6/G7","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Outer London - South","SEO/HEO","25","25","[c]","[c]"
"In post","2023","20-29","Declared disabled","Outer London - South","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Outer London - West and North West","AA/AO","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","Outer London - West and North West","EO","30","30","[c]","[c]"
"In post","2023","20-29","Declared disabled","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Outer London - West and North West","SEO/HEO","25","25","[c]","[c]"
"In post","2023","20-29","Declared disabled","Outer London - West and North West","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
