"Status","Year","Age","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Northern Ireland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Northern Ireland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Northern Ireland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Northern Ireland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Northern Ireland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Female","Heterosexual / straight","95","[c]","56230","52750"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Male","Heterosexual / straight","30","[c]","69630","74970"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","Female","Heterosexual / straight","45","[c]","41300","38000"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","Male","Heterosexual / straight","45","[c]","49960","46160"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Public Guardian","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Public Guardian","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Public Guardian","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Public Guardian","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Public Guardian","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Public Guardian","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Public Guardian","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Public Guardian","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Public Guardian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Public Guardian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Scottish Charity Regulator","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Scottish Charity Regulator","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Scottish Charity Regulator","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Scottish Charity Regulator","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Scottish Charity Regulator","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Scottish Charity Regulator","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Scottish Charity Regulator","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Scottish Charity Regulator","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Scottish Charity Regulator","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Scottish Charity Regulator","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectorate","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectorate","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectorate","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectorate","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectorate","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectorate","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectorate","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectorate","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectorate","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectorate","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Queen Elizabeth II Centre","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Queen Elizabeth II Centre","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Queen Elizabeth II Centre","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Queen Elizabeth II Centre","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Queen Elizabeth II Centre","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Queen Elizabeth II Centre","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Queen Elizabeth II Centre","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Queen Elizabeth II Centre","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Queen Elizabeth II Centre","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Queen Elizabeth II Centre","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Registers of Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Registers of Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Registers of Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Registers of Scotland","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Registers of Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Registers of Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Registers of Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Registers of Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Registers of Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Registers of Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Revenue Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Revenue Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Revenue Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Revenue Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Revenue Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Revenue Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Revenue Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Revenue Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Revenue Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Revenue Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Royal Fleet Auxiliary","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Royal Fleet Auxiliary","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Royal Fleet Auxiliary","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Royal Fleet Auxiliary","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Royal Fleet Auxiliary","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Royal Fleet Auxiliary","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Royal Fleet Auxiliary","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Royal Fleet Auxiliary","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Royal Fleet Auxiliary","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Royal Fleet Auxiliary","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Rural Payments Agency","Female","Heterosexual / straight","35","[c]","22980","22150"
"New entrant CS","2023","40-49","Rural Payments Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Rural Payments Agency","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Rural Payments Agency","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Rural Payments Agency","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Rural Payments Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Rural Payments Agency","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Rural Payments Agency","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Rural Payments Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Rural Payments Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Courts and Tribunals Service","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Courts and Tribunals Service","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Courts and Tribunals Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Courts and Tribunals Service","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Courts and Tribunals Service","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Courts and Tribunals Service","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Courts and Tribunals Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Courts and Tribunals Service","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Fiscal Commission","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Fiscal Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Fiscal Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Fiscal Commission","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Fiscal Commission","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Fiscal Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Fiscal Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Fiscal Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Fiscal Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Fiscal Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government (excl. agencies)","Female","Heterosexual / straight","40","[c]","46300","46640"
"New entrant CS","2023","40-49","Scottish Government (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government (excl. agencies)","Female","Unknown","55","[c]","46400","41640"
"New entrant CS","2023","40-49","Scottish Government (excl. agencies)","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government (excl. agencies)","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government (excl. agencies)","Male","Unknown","50","[c]","45000","41640"
"New entrant CS","2023","40-49","Scottish Government (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Housing Regulator","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Housing Regulator","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Housing Regulator","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Housing Regulator","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Housing Regulator","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Housing Regulator","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Housing Regulator","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Housing Regulator","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Housing Regulator","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Housing Regulator","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Prison Service","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Prison Service","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Prison Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Prison Service","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Prison Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Prison Service","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Prison Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Prison Service","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Prison Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Prison Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Public Pensions Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Public Pensions Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Public Pensions Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Public Pensions Agency","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Public Pensions Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Public Pensions Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Public Pensions Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Public Pensions Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Public Pensions Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Public Pensions Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Serious Fraud Office","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Serious Fraud Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Serious Fraud Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Serious Fraud Office","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Serious Fraud Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Serious Fraud Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Serious Fraud Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Serious Fraud Office","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Serious Fraud Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Serious Fraud Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Social Security Scotland","Female","Heterosexual / straight","130","[c]","30870","29100"
"New entrant CS","2023","40-49","Social Security Scotland","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Social Security Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Social Security Scotland","Female","Unknown","145","[c]","27460","23540"
"New entrant CS","2023","40-49","Social Security Scotland","Male","Heterosexual / straight","45","[c]","34750","29100"
"New entrant CS","2023","40-49","Social Security Scotland","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Social Security Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Social Security Scotland","Male","Unknown","65","[c]","28710","29100"
"New entrant CS","2023","40-49","Social Security Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Social Security Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Standards and Testing Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Standards and Testing Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Standards and Testing Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Standards and Testing Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Standards and Testing Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Standards and Testing Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Standards and Testing Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Standards and Testing Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Standards and Testing Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Standards and Testing Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Student Awards Agency for Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Student Awards Agency for Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Student Awards Agency for Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Student Awards Agency for Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Student Awards Agency for Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Student Awards Agency for Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Student Awards Agency for Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Student Awards Agency for Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Student Awards Agency for Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Student Awards Agency for Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Submarine Delivery Agency","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Submarine Delivery Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Submarine Delivery Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Submarine Delivery Agency","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Submarine Delivery Agency","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Submarine Delivery Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Submarine Delivery Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Submarine Delivery Agency","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Submarine Delivery Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Submarine Delivery Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The Insolvency Service","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The Insolvency Service","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The Insolvency Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The Insolvency Service","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The Insolvency Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The Insolvency Service","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The Insolvency Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The Insolvency Service","Male","Unknown","[c]","[c]","[c]","[c]"
