"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Economics","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Economics","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Economics","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Economics","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","East Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Asian","Finance","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","East of England","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Asian","Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","London","Heterosexual / straight","460","450","46090","43210"
"In post","2023","Asian","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","London","Undeclared","30","30","[c]","[c]"
"In post","2023","Asian","Finance","London","Unknown","30","25","[c]","[c]"
"In post","2023","Asian","Finance","North East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Asian","Finance","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","North West (England)","Heterosexual / straight","55","55","39530","37590"
"In post","2023","Asian","Finance","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Scotland","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Asian","Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","South East (England)","Heterosexual / straight","35","35","36440","29140"
"In post","2023","Asian","Finance","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","South West (England)","Heterosexual / straight","45","45","40420","34300"
"In post","2023","Asian","Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Wales","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Asian","Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","West Midlands (England)","Heterosexual / straight","105","100","36450","34170"
"In post","2023","Asian","Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","West Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","Finance","West Midlands (England)","Unknown","15","15","[c]","[c]"
"In post","2023","Asian","Finance","Yorkshire and The Humber","Heterosexual / straight","50","50","39960","37590"
"In post","2023","Asian","Finance","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2023","Asian","Geography","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Geography","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Geography","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Geography","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Geography","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Geography","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Geography","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Geography","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Geography","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Geography","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Geography","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Geography","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Geography","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Geography","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Geography","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Geography","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Geography","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Geography","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Geography","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Geography","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","East Midlands (England)","Heterosexual / straight","30","30","38670","35000"
"In post","2023","Asian","Human Resources","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","East of England","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Asian","Human Resources","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","London","Heterosexual / straight","355","340","42150","39010"
"In post","2023","Asian","Human Resources","London","LGBO","10","10","[c]","[c]"
"In post","2023","Asian","Human Resources","London","Undeclared","15","15","[c]","[c]"
"In post","2023","Asian","Human Resources","London","Unknown","15","15","[c]","[c]"
"In post","2023","Asian","Human Resources","North East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Asian","Human Resources","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","North West (England)","Heterosexual / straight","40","40","35400","34500"
"In post","2023","Asian","Human Resources","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Asian","Human Resources","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","South East (England)","Heterosexual / straight","40","40","32940","31270"
"In post","2023","Asian","Human Resources","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","South West (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Asian","Human Resources","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Wales","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Asian","Human Resources","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","West Midlands (England)","Heterosexual / straight","45","45","35980","32600"
"In post","2023","Asian","Human Resources","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Yorkshire and The Humber","Heterosexual / straight","40","35","32840","30650"
"In post","2023","Asian","Human Resources","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","North West (England)","LGBO","[c]","[c]","[c]","[c]"
