"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","Northern Ireland Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Northern Ireland Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Northern Ireland Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Northern Ireland Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Northern Ireland Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Northern Ireland Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Northern Ireland Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Northern Ireland Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Northern Ireland Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Northern Ireland Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","AA/AO","Heterosexual / straight","40","[c]","22510","22260"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","Heterosexual / straight","125","[c]","75340","77470"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Heterosexual / straight","160","[c]","46040","47750"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","EO","Heterosexual / straight","115","[c]","26400","25750"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","G6/G7","Heterosexual / straight","90","[c]","61010","59000"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","SEO/HEO","Heterosexual / straight","100","[c]","38480","38000"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","Heterosexual / straight","35","[c]","35400","33750"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","AA/AO","Heterosexual / straight","295","[c]","22840","22180"
"New entrant CS","2023","Declared non-disabled","Scottish Government","AA/AO","LGBO","30","[c]","22820","22180"
"New entrant CS","2023","Declared non-disabled","Scottish Government","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","AA/AO","Unknown","60","[c]","22740","23190"
"New entrant CS","2023","Declared non-disabled","Scottish Government","EO","Heterosexual / straight","255","[c]","29280","29100"
"New entrant CS","2023","Declared non-disabled","Scottish Government","EO","LGBO","30","[c]","29110","29100"
"New entrant CS","2023","Declared non-disabled","Scottish Government","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","G6/G7","Heterosexual / straight","90","[c]","59160","55050"
"New entrant CS","2023","Declared non-disabled","Scottish Government","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","SEO/HEO","Heterosexual / straight","250","[c]","38320","37830"
"New entrant CS","2023","Declared non-disabled","Scottish Government","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","AA/AO","Heterosexual / straight","200","[c]","21300","21200"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","EO","Heterosexual / straight","50","[c]","25070","24840"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","G6/G7","Heterosexual / straight","30","[c]","55110","52690"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","SEO/HEO","Heterosexual / straight","165","[c]","34370","31560"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government","AA/AO","Heterosexual / straight","45","[c]","22240","22150"
"New entrant CS","2023","Declared non-disabled","Welsh Government","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government","AA/AO","Unknown","[c]","[c]","[c]","[c]"
