"Status","Year","Age","Disability","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","40-49","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Analysis","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Commercial","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Communications","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Counter Fraud","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Debt","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Digital, Data & Technology","50","[c]","49150","46090"
"Leaver Dept.","2023","40-49","Unknown","Finance","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Human Resources","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Legal","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","No function","295","[c]","43570","35500"
"Leaver Dept.","2023","40-49","Unknown","Project Delivery","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Property","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Security","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","120","[c]","50010","43270"
"Leaver Dept.","2023","50-59","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","185","[c]","32790","28120"
"Leaver Dept.","2023","50-59","Declared disabled","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Property","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Analysis","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Commercial","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Counter Fraud","45","[c]","32280","28120"
"Leaver Dept.","2023","50-59","Declared non-disabled","Debt","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Digital, Data & Technology","60","[c]","45360","38470"
"Leaver Dept.","2023","50-59","Declared non-disabled","Finance","60","[c]","51120","42330"
"Leaver Dept.","2023","50-59","Declared non-disabled","Grants Management","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Human Resources","85","[c]","39770","38180"
"Leaver Dept.","2023","50-59","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Legal","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","No function","725","[c]","37190","28120"
"Leaver Dept.","2023","50-59","Declared non-disabled","Project Delivery","40","[c]","46300","41800"
"Leaver Dept.","2023","50-59","Declared non-disabled","Property","35","[c]","43700","38920"
"Leaver Dept.","2023","50-59","Declared non-disabled","Security","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Unknown","30","[c]","51590","47470"
"Leaver Dept.","2023","50-59","Undeclared","Analysis","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","No function","85","[c]","35790","28120"
"Leaver Dept.","2023","50-59","Undeclared","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Analysis","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Commercial","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Counter Fraud","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Digital, Data & Technology","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Legal","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","No function","195","[c]","41470","34320"
"Leaver Dept.","2023","50-59","Unknown","Project Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Property","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","No function","25","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Digital, Data & Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","No function","95","[c]","30210","27570"
"Leaver Dept.","2023","60-64","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","No function","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","No function","20","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","No function","15","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","No function","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","No function","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","No function","25","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Analysis","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Debt","35","[c]","22470","22520"
"New entrant CS","2023","16-19","Declared non-disabled","Digital, Data & Technology","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Finance","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Grants Management","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Legal","35","[c]","20560","19560"
"New entrant CS","2023","16-19","Declared non-disabled","No function","315","[c]","24460","23230"
"New entrant CS","2023","16-19","Declared non-disabled","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Property","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","No function","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Analysis","35","[c]","25000","24840"
"New entrant CS","2023","16-19","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Debt","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Digital, Data & Technology","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Finance","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Legal","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","No function","435","[c]","23280","22400"
"New entrant CS","2023","16-19","Unknown","Project Delivery","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Property","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Security","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","65","[c]","20230","22180"
"New entrant CS","2023","20-29","Declared disabled","Analysis","75","[c]","31460","31560"
"New entrant CS","2023","20-29","Declared disabled","Commercial","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Communications","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Counter Fraud","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Debt","45","[c]","22210","22110"
"New entrant CS","2023","20-29","Declared disabled","Digital, Data & Technology","100","[c]","31350","28840"
"New entrant CS","2023","20-29","Declared disabled","Finance","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Grants Management","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Human Resources","35","[c]","27120","25830"
"New entrant CS","2023","20-29","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Legal","70","[c]","26110","24950"
"New entrant CS","2023","20-29","Declared disabled","No function","845","[c]","26140","24070"
"New entrant CS","2023","20-29","Declared disabled","Project Delivery","65","[c]","28610","28840"
"New entrant CS","2023","20-29","Declared disabled","Property","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Security","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Unknown","135","[c]","28230","28840"
"New entrant CS","2023","20-29","Declared non-disabled","Analysis","450","[c]","31570","31560"
"New entrant CS","2023","20-29","Declared non-disabled","Commercial","95","[c]","32890","31940"
"New entrant CS","2023","20-29","Declared non-disabled","Communications","100","[c]","31580","31980"
"New entrant CS","2023","20-29","Declared non-disabled","Counter Fraud","155","[c]","27390","27650"
"New entrant CS","2023","20-29","Declared non-disabled","Debt","435","[c]","22840","22520"
"New entrant CS","2023","20-29","Declared non-disabled","Digital, Data & Technology","510","[c]","32010","30930"
"New entrant CS","2023","20-29","Declared non-disabled","Finance","135","[c]","29810","26960"
"New entrant CS","2023","20-29","Declared non-disabled","Grants Management","80","[c]","22860","22150"
"New entrant CS","2023","20-29","Declared non-disabled","Human Resources","145","[c]","28890","28000"
"New entrant CS","2023","20-29","Declared non-disabled","Internal Audit","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Legal","460","[c]","29120","26900"
"New entrant CS","2023","20-29","Declared non-disabled","No function","5960","[c]","26280","24070"
"New entrant CS","2023","20-29","Declared non-disabled","Project Delivery","245","[c]","29700","28580"
"New entrant CS","2023","20-29","Declared non-disabled","Property","125","[c]","27830","24510"
"New entrant CS","2023","20-29","Declared non-disabled","Security","65","[c]","26360","24330"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","390","[c]","28760","28120"
"New entrant CS","2023","20-29","Undeclared","Analysis","30","[c]","30660","31270"
"New entrant CS","2023","20-29","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Communications","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Counter Fraud","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Debt","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Digital, Data & Technology","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Grants Management","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Legal","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","No function","300","[c]","27220","25310"
"New entrant CS","2023","20-29","Undeclared","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Property","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Analysis","445","[c]","30240","30650"
"New entrant CS","2023","20-29","Unknown","Commercial","160","[c]","28560","27540"
"New entrant CS","2023","20-29","Unknown","Communications","115","[c]","33550","34190"
"New entrant CS","2023","20-29","Unknown","Counter Fraud","45","[c]","29320","31980"
"New entrant CS","2023","20-29","Unknown","Debt","285","[c]","23080","22520"
"New entrant CS","2023","20-29","Unknown","Digital, Data & Technology","505","[c]","32640","31160"
"New entrant CS","2023","20-29","Unknown","Finance","170","[c]","28840","27840"
"New entrant CS","2023","20-29","Unknown","Grants Management","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Human Resources","190","[c]","28050","27080"
"New entrant CS","2023","20-29","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Legal","145","[c]","27350","25830"
"New entrant CS","2023","20-29","Unknown","No function","7625","[c]","26230","25480"
"New entrant CS","2023","20-29","Unknown","Project Delivery","410","[c]","29290","28840"
"New entrant CS","2023","20-29","Unknown","Property","140","[c]","25440","23100"
"New entrant CS","2023","20-29","Unknown","Security","255","[c]","27070","26350"
"New entrant CS","2023","20-29","Unknown","Unknown","1175","[c]","27440","28360"
"New entrant CS","2023","30-39","Declared disabled","Analysis","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Commercial","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Communications","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Counter Fraud","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Debt","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Digital, Data & Technology","65","[c]","39520","36690"
"New entrant CS","2023","30-39","Declared disabled","Finance","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Grants Management","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Human Resources","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Legal","35","[c]","36260","38760"
"New entrant CS","2023","30-39","Declared disabled","No function","540","[c]","27750","24070"
"New entrant CS","2023","30-39","Declared disabled","Project Delivery","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Property","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Security","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","80","[c]","31800","29100"
"New entrant CS","2023","30-39","Declared non-disabled","Analysis","145","[c]","38820","35410"
"New entrant CS","2023","30-39","Declared non-disabled","Commercial","85","[c]","46240","37550"
"New entrant CS","2023","30-39","Declared non-disabled","Communications","75","[c]","40640","39190"
"New entrant CS","2023","30-39","Declared non-disabled","Counter Fraud","115","[c]","30150","27890"
"New entrant CS","2023","30-39","Declared non-disabled","Debt","205","[c]","22680","22520"
"New entrant CS","2023","30-39","Declared non-disabled","Digital, Data & Technology","470","[c]","41180","38470"
"New entrant CS","2023","30-39","Declared non-disabled","Finance","110","[c]","35780","34170"
"New entrant CS","2023","30-39","Declared non-disabled","Grants Management","50","[c]","23060","22150"
"New entrant CS","2023","30-39","Declared non-disabled","Human Resources","115","[c]","35110","33910"
"New entrant CS","2023","30-39","Declared non-disabled","Internal Audit","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Legal","305","[c]","42880","45230"
"New entrant CS","2023","30-39","Declared non-disabled","No function","3430","[c]","29070","27650"
"New entrant CS","2023","30-39","Declared non-disabled","Project Delivery","170","[c]","42890","39530"
"New entrant CS","2023","30-39","Declared non-disabled","Property","90","[c]","32080","26470"
"New entrant CS","2023","30-39","Declared non-disabled","Security","50","[c]","32200","29380"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","350","[c]","35730","33520"
"New entrant CS","2023","30-39","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Communications","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Counter Fraud","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Debt","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Digital, Data & Technology","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Legal","15","[c]","[c]","[c]"
