"Status","Year","Age","Disability","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","16-19","Undeclared","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","London","Heterosexual / straight","130","[c]","35890","34310"
"Leaver Dept.","2023","20-29","Declared disabled","London","LGBO","50","[c]","36520","34720"
"Leaver Dept.","2023","20-29","Declared disabled","London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Outside London","Heterosexual / straight","115","[c]","27190","27570"
"Leaver Dept.","2023","20-29","Declared disabled","Outside London","LGBO","50","[c]","28140","27570"
"Leaver Dept.","2023","20-29","Declared disabled","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","London","Heterosexual / straight","1060","[c]","36210","34310"
"Leaver Dept.","2023","20-29","Declared non-disabled","London","LGBO","140","[c]","37010","34430"
"Leaver Dept.","2023","20-29","Declared non-disabled","London","Undeclared","90","[c]","37910","35240"
"Leaver Dept.","2023","20-29","Declared non-disabled","London","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Outside London","Heterosexual / straight","885","[c]","27480","27570"
"Leaver Dept.","2023","20-29","Declared non-disabled","Outside London","LGBO","100","[c]","28430","27570"
"Leaver Dept.","2023","20-29","Declared non-disabled","Outside London","Undeclared","55","[c]","27590","27500"
"Leaver Dept.","2023","20-29","Declared non-disabled","Outside London","Unknown","245","[c]","26760","26020"
"Leaver Dept.","2023","20-29","Declared non-disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","London","Heterosexual / straight","55","[c]","37460","34310"
"Leaver Dept.","2023","20-29","Undeclared","London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","London","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Outside London","Heterosexual / straight","35","[c]","27610","27570"
"Leaver Dept.","2023","20-29","Undeclared","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","London","Heterosexual / straight","205","[c]","35000","33410"
"Leaver Dept.","2023","20-29","Unknown","London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","London","Undeclared","75","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","London","Unknown","885","[c]","34840","32000"
"Leaver Dept.","2023","20-29","Unknown","Outside London","Heterosexual / straight","130","[c]","28950","26920"
"Leaver Dept.","2023","20-29","Unknown","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Outside London","Unknown","520","[c]","28710","28120"
"Leaver Dept.","2023","20-29","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Overseas","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","Unknown","30","[c]","31460","32000"
"Leaver Dept.","2023","30-39","Declared disabled","London","Heterosexual / straight","120","[c]","46540","41640"
"Leaver Dept.","2023","30-39","Declared disabled","London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Outside London","Heterosexual / straight","160","[c]","32170","28120"
"Leaver Dept.","2023","30-39","Declared disabled","Outside London","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","London","Heterosexual / straight","915","[c]","47500","44360"
"Leaver Dept.","2023","30-39","Declared non-disabled","London","LGBO","90","[c]","48060","47300"
"Leaver Dept.","2023","30-39","Declared non-disabled","London","Undeclared","70","[c]","47150","43650"
"Leaver Dept.","2023","30-39","Declared non-disabled","London","Unknown","80","[c]","45070","39150"
"Leaver Dept.","2023","30-39","Declared non-disabled","Outside London","Heterosexual / straight","1230","[c]","32400","28120"
"Leaver Dept.","2023","30-39","Declared non-disabled","Outside London","LGBO","110","[c]","33550","28120"
"Leaver Dept.","2023","30-39","Declared non-disabled","Outside London","Undeclared","65","[c]","32460","29430"
"Leaver Dept.","2023","30-39","Declared non-disabled","Outside London","Unknown","250","[c]","30310","28120"
"Leaver Dept.","2023","30-39","Declared non-disabled","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","London","Heterosexual / straight","40","[c]","46210","43760"
"Leaver Dept.","2023","30-39","Undeclared","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","London","Undeclared","45","[c]","49120","47070"
"Leaver Dept.","2023","30-39","Undeclared","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Outside London","Heterosexual / straight","70","[c]","30880","28120"
"Leaver Dept.","2023","30-39","Undeclared","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Outside London","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","London","Heterosexual / straight","150","[c]","45730","43210"
"Leaver Dept.","2023","30-39","Unknown","London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","London","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","London","Unknown","450","[c]","46080","43030"
"Leaver Dept.","2023","30-39","Unknown","Outside London","Heterosexual / straight","150","[c]","34580","32930"
"Leaver Dept.","2023","30-39","Unknown","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Outside London","Unknown","420","[c]","33510","31220"
"Leaver Dept.","2023","30-39","Unknown","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","London","Heterosexual / straight","65","[c]","47630","41440"
"Leaver Dept.","2023","40-49","Declared disabled","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Outside London","Heterosexual / straight","175","[c]","33810","28120"
"Leaver Dept.","2023","40-49","Declared disabled","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","London","Heterosexual / straight","480","[c]","55700","54700"
"Leaver Dept.","2023","40-49","Declared non-disabled","London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","London","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","London","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Outside London","Heterosexual / straight","1020","[c]","35310","30590"
"Leaver Dept.","2023","40-49","Declared non-disabled","Outside London","LGBO","50","[c]","37220","31270"
"Leaver Dept.","2023","40-49","Declared non-disabled","Outside London","Undeclared","70","[c]","32220","28120"
"Leaver Dept.","2023","40-49","Declared non-disabled","Outside London","Unknown","215","[c]","31730","28120"
"Leaver Dept.","2023","40-49","Declared non-disabled","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Outside London","Heterosexual / straight","50","[c]","33300","29970"
"Leaver Dept.","2023","40-49","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Outside London","Undeclared","35","[c]","32440","28120"
"Leaver Dept.","2023","40-49","Undeclared","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","London","Heterosexual / straight","65","[c]","56900","53340"
"Leaver Dept.","2023","40-49","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","London","Unknown","165","[c]","55900","54700"
"Leaver Dept.","2023","40-49","Unknown","Outside London","Heterosexual / straight","105","[c]","39050","37550"
"Leaver Dept.","2023","40-49","Unknown","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Outside London","Unknown","255","[c]","37300","31990"
"Leaver Dept.","2023","40-49","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","London","Heterosexual / straight","55","[c]","51010","46570"
"Leaver Dept.","2023","50-59","Declared disabled","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Outside London","Heterosexual / straight","150","[c]","32140","28120"
"Leaver Dept.","2023","50-59","Declared disabled","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","London","Heterosexual / straight","205","[c]","60220","56390"
"Leaver Dept.","2023","50-59","Declared non-disabled","London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","London","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Outside London","Heterosexual / straight","685","[c]","34600","29220"
"Leaver Dept.","2023","50-59","Declared non-disabled","Outside London","LGBO","35","[c]","35450","32230"
"Leaver Dept.","2023","50-59","Declared non-disabled","Outside London","Undeclared","60","[c]","34760","28120"
"Leaver Dept.","2023","50-59","Declared non-disabled","Outside London","Unknown","145","[c]","30530","27570"
"Leaver Dept.","2023","50-59","Declared non-disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Outside London","Heterosexual / straight","50","[c]","33820","30210"
"Leaver Dept.","2023","50-59","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Outside London","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","London","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","London","Unknown","90","[c]","52200","47230"
"Leaver Dept.","2023","50-59","Unknown","Outside London","Heterosexual / straight","55","[c]","36500","33190"
"Leaver Dept.","2023","50-59","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Outside London","Unknown","155","[c]","38990","32160"
"Leaver Dept.","2023","50-59","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Outside London","Heterosexual / straight","85","[c]","32150","27570"
"Leaver Dept.","2023","60-64","Declared non-disabled","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
