"Status","Year","Disability","Ethnicity","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","Undeclared","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Science and Engineering","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Counter Fraud","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Digital, Data and Technology","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Digital, Data and Technology","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Economics","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Geography","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Human Resources","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Operational Delivery","Heterosexual / straight","275","[c]","25470","23640"
"New entrant CS","2023","Undeclared","White","Operational Delivery","LGBO","75","[c]","24200","22520"
"New entrant CS","2023","Undeclared","White","Operational Delivery","Undeclared","50","[c]","26220","23640"
"New entrant CS","2023","Undeclared","White","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Other","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Planning","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Policy","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Policy","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Policy","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Project Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Property","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Science and Engineering","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Science and Engineering","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Unknown","Heterosexual / straight","35","[c]","31930","29100"
"New entrant CS","2023","Undeclared","White","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Commercial","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Counter Fraud","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Digital, Data and Technology","Heterosexual / straight","60","[c]","39150","37590"
"New entrant CS","2023","Unknown","Asian","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Digital, Data and Technology","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Digital, Data and Technology","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Economics","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Finance","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Finance","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Geography","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Human Resources","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","International Trade","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Knowledge and Information Management","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Legal","Heterosexual / straight","10","[c]","[c]","[c]"
