"Status","Year","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Companies House","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Male","Unknown","35","[c]","30530","21610"
"New entrant CS","2023","Companies House","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Female","Heterosexual / straight","65","[c]","44240","34110"
"New entrant CS","2023","Competition and Markets Authority","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Male","Heterosexual / straight","55","[c]","43780","34110"
"New entrant CS","2023","Competition and Markets Authority","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Female","Heterosexual / straight","110","[c]","29370","22180"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Male","Heterosexual / straight","60","[c]","30070","22180"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Female","Heterosexual / straight","520","[c]","29280","24480"
"New entrant CS","2023","Crown Prosecution Service","Female","LGBO","40","[c]","28410","26900"
"New entrant CS","2023","Crown Prosecution Service","Female","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Male","Heterosexual / straight","220","[c]","31050","25600"
"New entrant CS","2023","Crown Prosecution Service","Male","LGBO","35","[c]","30880","24480"
"New entrant CS","2023","Crown Prosecution Service","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Female","Heterosexual / straight","315","[c]","30470","27600"
"New entrant CS","2023","Defence Equipment and Support","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Female","Unknown","130","[c]","28770","24750"
"New entrant CS","2023","Defence Equipment and Support","Male","Heterosexual / straight","495","[c]","35980","33250"
"New entrant CS","2023","Defence Equipment and Support","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Male","Unknown","245","[c]","29880","27470"
"New entrant CS","2023","Defence Equipment and Support","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","Female","Heterosexual / straight","170","[c]","32390","30650"
"New entrant CS","2023","Defence Science and Technology Laboratory","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","Female","Unknown","105","[c]","29550","27330"
"New entrant CS","2023","Defence Science and Technology Laboratory","Male","Heterosexual / straight","295","[c]","33820","30650"
"New entrant CS","2023","Defence Science and Technology Laboratory","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","Male","Unknown","145","[c]","30670","28360"
"New entrant CS","2023","Defence Science and Technology Laboratory","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Heterosexual / straight","120","[c]","36790","33700"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Unknown","65","[c]","38370","34410"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Heterosexual / straight","130","[c]","35820","34410"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Unknown","60","[c]","38170","34410"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","Heterosexual / straight","45","[c]","34590","35040"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Female","Heterosexual / straight","170","[c]","35010","31080"
"New entrant CS","2023","Department for Education (excl. agencies)","Female","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Female","Unknown","40","[c]","31610","29530"
"New entrant CS","2023","Department for Education (excl. agencies)","Male","Heterosexual / straight","95","[c]","38540","33950"
"New entrant CS","2023","Department for Education (excl. agencies)","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Heterosexual / straight","345","[c]","39980","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","LGBO","45","[c]","38780","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Undeclared","40","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Unknown","100","[c]","38990","34020"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Heterosexual / straight","260","[c]","40610","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Unknown","85","[c]","41000","38750"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Female","Heterosexual / straight","235","[c]","38800","35010"
"New entrant CS","2023","Department for International Trade","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Female","Unknown","100","[c]","40050","37150"
"New entrant CS","2023","Department for International Trade","Male","Heterosexual / straight","235","[c]","41370","38770"
"New entrant CS","2023","Department for International Trade","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Male","Unknown","130","[c]","37940","35010"
"New entrant CS","2023","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","Heterosexual / straight","80","[c]","36310","33880"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","Heterosexual / straight","70","[c]","37000","34310"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","Female","Heterosexual / straight","85","[c]","36510","35400"
"New entrant CS","2023","Department for Transport (excl. agencies)","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","Female","Unknown","50","[c]","36270","35400"
"New entrant CS","2023","Department for Transport (excl. agencies)","Male","Heterosexual / straight","100","[c]","40180","35400"
"New entrant CS","2023","Department for Transport (excl. agencies)","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","Male","Unknown","60","[c]","37550","34390"
"New entrant CS","2023","Department for Transport (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Female","Heterosexual / straight","1325","[c]","27390","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Female","LGBO","135","[c]","27100","25610"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Female","Undeclared","80","[c]","27870","25610"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Female","Unknown","270","[c]","27400","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Male","Heterosexual / straight","1115","[c]","28980","28120"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Male","LGBO","125","[c]","28570","28120"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Male","Undeclared","80","[c]","29450","28120"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Male","Unknown","250","[c]","29070","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Female","Heterosexual / straight","70","[c]","37710","34190"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Female","Undeclared","100","[c]","36660","34190"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Male","Undeclared","55","[c]","35480","34190"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Female","Heterosexual / straight","270","[c]","22550","22500"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Female","LGBO","35","[c]","22140","22500"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Female","Unknown","70","[c]","21420","22500"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Male","Heterosexual / straight","195","[c]","24150","22500"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Male","Unknown","50","[c]","22970","22170"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Female","Heterosexual / straight","60","[c]","27110","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Female","Unknown","95","[c]","25570","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Male","Heterosexual / straight","170","[c]","27740","26960"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Male","Unknown","250","[c]","26910","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Female","Heterosexual / straight","55","[c]","33570","31260"
"New entrant CS","2023","Food Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Female","Unknown","35","[c]","31630","30960"
"New entrant CS","2023","Food Standards Agency","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Male","Unknown","40","[c]","30770","30960"
"New entrant CS","2023","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Female","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Male","Unknown","45","[c]","77700","70930"
