"Status","Year","Disability","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Outside London","SEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","Unknown","Heterosexual / straight","335","[c]","23070","23640"
"New entrant CS","2023","Declared disabled","Outside London","Unknown","LGBO","85","[c]","22920","23640"
"New entrant CS","2023","Declared disabled","Outside London","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","AA","Heterosexual / straight","60","[c]","25680","26630"
"New entrant CS","2023","Declared non-disabled","London","AA","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","AO","Heterosexual / straight","590","[c]","28110","26920"
"New entrant CS","2023","Declared non-disabled","London","AO","LGBO","55","[c]","27800","26010"
"New entrant CS","2023","Declared non-disabled","London","AO","Undeclared","35","[c]","26490","25600"
"New entrant CS","2023","Declared non-disabled","London","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","EO","Heterosexual / straight","565","[c]","28930","29080"
"New entrant CS","2023","Declared non-disabled","London","EO","LGBO","55","[c]","28670","29280"
"New entrant CS","2023","Declared non-disabled","London","EO","Undeclared","50","[c]","28770","28370"
"New entrant CS","2023","Declared non-disabled","London","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","G6","Heterosexual / straight","100","[c]","73770","71700"
"New entrant CS","2023","Declared non-disabled","London","G6","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","G6","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","G7","Heterosexual / straight","365","[c]","57010","55150"
"New entrant CS","2023","Declared non-disabled","London","G7","LGBO","40","[c]","58170","57000"
"New entrant CS","2023","Declared non-disabled","London","G7","Undeclared","40","[c]","56810","55730"
"New entrant CS","2023","Declared non-disabled","London","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","HEO","Heterosexual / straight","690","[c]","35610","35240"
"New entrant CS","2023","Declared non-disabled","London","HEO","LGBO","110","[c]","35260","35010"
"New entrant CS","2023","Declared non-disabled","London","HEO","Undeclared","50","[c]","36340","35400"
"New entrant CS","2023","Declared non-disabled","London","HEO","Unknown","35","[c]","33070","29750"
"New entrant CS","2023","Declared non-disabled","London","SCS level","Heterosexual / straight","40","[c]","103760","98000"
"New entrant CS","2023","Declared non-disabled","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","SEO","Heterosexual / straight","330","[c]","43220","43320"
"New entrant CS","2023","Declared non-disabled","London","SEO","LGBO","40","[c]","42280","42550"
"New entrant CS","2023","Declared non-disabled","London","SEO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","Unknown","Heterosexual / straight","175","[c]","27020","27640"
"New entrant CS","2023","Declared non-disabled","London","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","AA","Heterosexual / straight","1185","[c]","22330","23230"
"New entrant CS","2023","Declared non-disabled","Outside London","AA","LGBO","120","[c]","22390","23230"
"New entrant CS","2023","Declared non-disabled","Outside London","AA","Undeclared","65","[c]","21900","23230"
"New entrant CS","2023","Declared non-disabled","Outside London","AA","Unknown","35","[c]","22010","22080"
"New entrant CS","2023","Declared non-disabled","Outside London","AO","Heterosexual / straight","7070","[c]","24380","22520"
"New entrant CS","2023","Declared non-disabled","Outside London","AO","LGBO","670","[c]","24380","22520"
"New entrant CS","2023","Declared non-disabled","Outside London","AO","Undeclared","315","[c]","23550","22500"
"New entrant CS","2023","Declared non-disabled","Outside London","AO","Unknown","310","[c]","22590","22520"
"New entrant CS","2023","Declared non-disabled","Outside London","EO","Heterosexual / straight","2180","[c]","27450","27650"
"New entrant CS","2023","Declared non-disabled","Outside London","EO","LGBO","240","[c]","27160","27650"
"New entrant CS","2023","Declared non-disabled","Outside London","EO","Undeclared","120","[c]","26960","26840"
"New entrant CS","2023","Declared non-disabled","Outside London","EO","Unknown","95","[c]","26900","26910"
"New entrant CS","2023","Declared non-disabled","Outside London","G6","Heterosexual / straight","185","[c]","68130","67000"
"New entrant CS","2023","Declared non-disabled","Outside London","G6","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","G6","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","G7","Heterosexual / straight","920","[c]","55740","52600"
"New entrant CS","2023","Declared non-disabled","Outside London","G7","LGBO","65","[c]","55470","52600"
"New entrant CS","2023","Declared non-disabled","Outside London","G7","Undeclared","60","[c]","54090","52520"
"New entrant CS","2023","Declared non-disabled","Outside London","G7","Unknown","50","[c]","63990","65500"
"New entrant CS","2023","Declared non-disabled","Outside London","HEO","Heterosexual / straight","1700","[c]","33290","33200"
"New entrant CS","2023","Declared non-disabled","Outside London","HEO","LGBO","165","[c]","32720","32640"
"New entrant CS","2023","Declared non-disabled","Outside London","HEO","Undeclared","105","[c]","33280","33120"
"New entrant CS","2023","Declared non-disabled","Outside London","HEO","Unknown","65","[c]","32580","32350"
"New entrant CS","2023","Declared non-disabled","Outside London","SCS level","Heterosexual / straight","45","[c]","95060","88710"
"New entrant CS","2023","Declared non-disabled","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","SEO","Heterosexual / straight","1390","[c]","41880","41000"
"New entrant CS","2023","Declared non-disabled","Outside London","SEO","LGBO","80","[c]","41040","40660"
"New entrant CS","2023","Declared non-disabled","Outside London","SEO","Undeclared","75","[c]","41450","40300"
"New entrant CS","2023","Declared non-disabled","Outside London","SEO","Unknown","40","[c]","40450","40280"
"New entrant CS","2023","Declared non-disabled","Outside London","Unknown","Heterosexual / straight","1935","[c]","23540","23640"
"New entrant CS","2023","Declared non-disabled","Outside London","Unknown","LGBO","205","[c]","22750","23640"
"New entrant CS","2023","Declared non-disabled","Outside London","Unknown","Undeclared","60","[c]","23260","23640"
"New entrant CS","2023","Declared non-disabled","Outside London","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","HEO","Heterosexual / straight","30","[c]","34340","35400"
"New entrant CS","2023","Undeclared","London","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","HEO","Undeclared","30","[c]","35050","35400"
"New entrant CS","2023","Undeclared","London","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","AA","Heterosexual / straight","45","[c]","22310","23230"
"New entrant CS","2023","Undeclared","Outside London","AA","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","AA","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","AO","Heterosexual / straight","200","[c]","23640","22500"
"New entrant CS","2023","Undeclared","Outside London","AO","LGBO","55","[c]","23470","22500"
"New entrant CS","2023","Undeclared","Outside London","AO","Undeclared","95","[c]","23540","22500"
"New entrant CS","2023","Undeclared","Outside London","AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","EO","Heterosexual / straight","75","[c]","27540","27890"
"New entrant CS","2023","Undeclared","Outside London","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","EO","Undeclared","45","[c]","27240","27080"
"New entrant CS","2023","Undeclared","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","HEO","Heterosexual / straight","45","[c]","33260","32620"
"New entrant CS","2023","Undeclared","Outside London","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","HEO","Undeclared","35","[c]","33200","33200"
"New entrant CS","2023","Undeclared","Outside London","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","SEO","Heterosexual / straight","35","[c]","40940","39820"
"New entrant CS","2023","Undeclared","Outside London","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","SEO","Undeclared","35","[c]","41220","40420"
"New entrant CS","2023","Undeclared","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","Unknown","Heterosexual / straight","85","[c]","22730","23640"
"New entrant CS","2023","Undeclared","Outside London","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","Unknown","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
