"Status","Year","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Legal","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Operational Delivery","145","[c]","26010","23640"
"New entrant CS","2023","Declared non-disabled","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Other","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Policy","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Science and Engineering","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Communications","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Digital, Data and Technology","35","[c]","36240","35430"
"New entrant CS","2023","Declared non-disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Finance","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Inspector of Education and Training","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","International Trade","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Legal","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Operational Delivery","225","[c]","24910","23190"
"New entrant CS","2023","Declared non-disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Other","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Policy","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Project Delivery","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Science and Engineering","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Commercial","215","[c]","45490","35560"
"New entrant CS","2023","Declared non-disabled","White","Communications","195","[c]","38140","35760"
"New entrant CS","2023","Declared non-disabled","White","Corporate Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Counter Fraud","275","[c]","27500","26620"
"New entrant CS","2023","Declared non-disabled","White","Digital, Data and Technology","935","[c]","41740","38050"
"New entrant CS","2023","Declared non-disabled","White","Economics","150","[c]","34290","32810"
"New entrant CS","2023","Declared non-disabled","White","Finance","240","[c]","36150","31990"
"New entrant CS","2023","Declared non-disabled","White","Geography","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Human Resources","385","[c]","34650","31250"
"New entrant CS","2023","Declared non-disabled","White","Inspector of Education and Training","230","[c]","61660","52750"
"New entrant CS","2023","Declared non-disabled","White","Intelligence Analysis","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Internal Audit","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","International Trade","195","[c]","41820","41550"
"New entrant CS","2023","Declared non-disabled","White","Knowledge and Information Management","75","[c]","32170","29660"
"New entrant CS","2023","Declared non-disabled","White","Legal","380","[c]","45710","49050"
"New entrant CS","2023","Declared non-disabled","White","Medicine","35","[c]","53090","40890"
"New entrant CS","2023","Declared non-disabled","White","Operational Delivery","10265","[c]","25730","23640"
"New entrant CS","2023","Declared non-disabled","White","Operational Research","30","[c]","35130","34170"
"New entrant CS","2023","Declared non-disabled","White","Other","435","[c]","29510","22220"
"New entrant CS","2023","Declared non-disabled","White","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Planning Inspectors","65","[c]","46990","43740"
"New entrant CS","2023","Declared non-disabled","White","Policy","810","[c]","38550","35040"
"New entrant CS","2023","Declared non-disabled","White","Project Delivery","370","[c]","41410","37420"
"New entrant CS","2023","Declared non-disabled","White","Property","225","[c]","34940","32070"
"New entrant CS","2023","Declared non-disabled","White","Psychology","90","[c]","29450","28480"
"New entrant CS","2023","Declared non-disabled","White","Science and Engineering","365","[c]","36230","33000"
"New entrant CS","2023","Declared non-disabled","White","Security","105","[c]","33060","31270"
"New entrant CS","2023","Declared non-disabled","White","Social Research","95","[c]","36330","34170"
"New entrant CS","2023","Declared non-disabled","White","Statistics","130","[c]","32910","31560"
"New entrant CS","2023","Declared non-disabled","White","Tax","110","[c]","35210","34400"
"New entrant CS","2023","Declared non-disabled","White","Unknown","1265","[c]","33880","29100"
"New entrant CS","2023","Declared non-disabled","White","Veterinarian","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Economics","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Operational Delivery","55","[c]","24820","22520"
"New entrant CS","2023","Undeclared","Asian","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Policy","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Operational Delivery","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Operational Delivery","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Policy","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Policy","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Counter Fraud","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Digital, Data and Technology","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Economics","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Legal","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Operational Delivery","105","[c]","26340","23640"
"New entrant CS","2023","Undeclared","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Other","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Policy","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Science and Engineering","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Communications","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Counter Fraud","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Digital, Data and Technology","40","[c]","40970","37690"
"New entrant CS","2023","Undeclared","White","Economics","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Human Resources","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Legal","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Operational Delivery","415","[c]","25350","23230"
"New entrant CS","2023","Undeclared","White","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Other","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Policy","40","[c]","38340","35220"
"New entrant CS","2023","Undeclared","White","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Property","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Science and Engineering","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Statistics","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Unknown","60","[c]","31390","29100"
"New entrant CS","2023","Undeclared","White","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Commercial","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Communications","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Counter Fraud","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Digital, Data and Technology","80","[c]","39020","37590"
"New entrant CS","2023","Unknown","Asian","Economics","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Finance","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Human Resources","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","International Trade","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Knowledge and Information Management","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Legal","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Medicine","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Operational Delivery","400","[c]","26970","25750"
"New entrant CS","2023","Unknown","Asian","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Other","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Policy","40","[c]","35610","32970"
"New entrant CS","2023","Unknown","Asian","Project Delivery","35","[c]","38060","36000"
"New entrant CS","2023","Unknown","Asian","Property","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Science and Engineering","45","[c]","32300","28840"
"New entrant CS","2023","Unknown","Asian","Security","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Social Research","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Statistics","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Tax","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Unknown","65","[c]","31720","28840"
"New entrant CS","2023","Unknown","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Communications","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Digital, Data and Technology","40","[c]","33990","34230"
"New entrant CS","2023","Unknown","Black","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Finance","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Geography","[c]","[c]","[c]","[c]"
