"Status","Year","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","HM Land Registry","Project Delivery","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Communications","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Counter Fraud","Heterosexual / straight","65","[c]","28940","27650"
"New entrant CS","2023","HM Revenue and Customs","Counter Fraud","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Counter Fraud","Unknown","50","[c]","30730","27890"
"New entrant CS","2023","HM Revenue and Customs","Digital, Data and Technology","Heterosexual / straight","270","[c]","40170","38000"
"New entrant CS","2023","HM Revenue and Customs","Digital, Data and Technology","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Digital, Data and Technology","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Digital, Data and Technology","Unknown","130","[c]","37850","34400"
"New entrant CS","2023","HM Revenue and Customs","Economics","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Economics","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Finance","Heterosexual / straight","65","[c]","29640","22520"
"New entrant CS","2023","HM Revenue and Customs","Finance","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Finance","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Finance","Unknown","35","[c]","27620","22520"
"New entrant CS","2023","HM Revenue and Customs","Human Resources","Heterosexual / straight","55","[c]","32750","27650"
"New entrant CS","2023","HM Revenue and Customs","Human Resources","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Human Resources","Unknown","35","[c]","32020","27770"
"New entrant CS","2023","HM Revenue and Customs","Intelligence Analysis","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Internal Audit","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Legal","Heterosexual / straight","50","[c]","46600","52600"
"New entrant CS","2023","HM Revenue and Customs","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Legal","Unknown","30","[c]","43740","52600"
"New entrant CS","2023","HM Revenue and Customs","Operational Delivery","Heterosexual / straight","1265","[c]","23610","22520"
"New entrant CS","2023","HM Revenue and Customs","Operational Delivery","LGBO","180","[c]","23170","22520"
"New entrant CS","2023","HM Revenue and Customs","Operational Delivery","Undeclared","75","[c]","23240","22520"
"New entrant CS","2023","HM Revenue and Customs","Operational Delivery","Unknown","1425","[c]","23090","22520"
"New entrant CS","2023","HM Revenue and Customs","Operational Research","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Operational Research","Unknown","80","[c]","22990","22520"
"New entrant CS","2023","HM Revenue and Customs","Other","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Policy","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Policy","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Project Delivery","Heterosexual / straight","65","[c]","41120","35850"
"New entrant CS","2023","HM Revenue and Customs","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Project Delivery","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Property","Heterosexual / straight","110","[c]","27710","24270"
"New entrant CS","2023","HM Revenue and Customs","Property","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Property","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Property","Unknown","105","[c]","27610","26020"
"New entrant CS","2023","HM Revenue and Customs","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Social Research","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Social Research","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Social Research","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Statistics","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Tax","Heterosexual / straight","130","[c]","34660","34400"
"New entrant CS","2023","HM Revenue and Customs","Tax","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Tax","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Tax","Unknown","85","[c]","35730","34400"
"New entrant CS","2023","HM Revenue and Customs","Unknown","Heterosexual / straight","270","[c]","29270","22520"
"New entrant CS","2023","HM Revenue and Customs","Unknown","LGBO","45","[c]","28440","22520"
"New entrant CS","2023","HM Revenue and Customs","Unknown","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Unknown","Unknown","185","[c]","30200","26920"
"New entrant CS","2023","HM Treasury","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Digital, Data and Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Economics","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Economics","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Human Resources","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Internal Audit","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Internal Audit","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Operational Delivery","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Operational Delivery","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Operational Delivery","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Other","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Policy","Heterosexual / straight","105","[c]","32170","28500"
"New entrant CS","2023","HM Treasury","Policy","LGBO","30","[c]","31180","28500"
"New entrant CS","2023","HM Treasury","Policy","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Commercial","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Communications","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Digital, Data and Technology","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Digital, Data and Technology","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Digital, Data and Technology","Unknown","170","[c]","42700","37250"
"New entrant CS","2023","Home Office","Economics","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Economics","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Finance","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Intelligence Analysis","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Intelligence Analysis","Unknown","45","[c]","28310","25750"
"New entrant CS","2023","Home Office","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Knowledge and Information Management","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Operational Delivery","Heterosexual / straight","1195","[c]","25400","25750"
"New entrant CS","2023","Home Office","Operational Delivery","LGBO","135","[c]","25360","25750"
"New entrant CS","2023","Home Office","Operational Delivery","Undeclared","55","[c]","25110","25750"
"New entrant CS","2023","Home Office","Operational Delivery","Unknown","5495","[c]","25080","25750"
"New entrant CS","2023","Home Office","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Operational Research","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Other","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Other","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Other","Unknown","145","[c]","26860","26400"
"New entrant CS","2023","Home Office","Policy","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Policy","Unknown","65","[c]","41330","36000"
"New entrant CS","2023","Home Office","Project Delivery","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Project Delivery","Unknown","80","[c]","38130","36000"
"New entrant CS","2023","Home Office","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Science and Engineering","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Security","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Social Research","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Social Research","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Statistics","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Statistics","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Statistics","Unknown","40","[c]","25020","23500"
"New entrant CS","2023","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Commercial","Heterosexual / straight","155","[c]","31270","32000"
"New entrant CS","2023","Ministry of Defence","Commercial","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Commercial","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Commercial","Unknown","105","[c]","30680","27470"
"New entrant CS","2023","Ministry of Defence","Communications","Heterosexual / straight","30","[c]","34140","33500"
"New entrant CS","2023","Ministry of Defence","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Communications","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Digital, Data and Technology","Heterosexual / straight","130","[c]","34880","32500"
"New entrant CS","2023","Ministry of Defence","Digital, Data and Technology","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Digital, Data and Technology","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Digital, Data and Technology","Unknown","110","[c]","35610","32500"
"New entrant CS","2023","Ministry of Defence","Finance","Heterosexual / straight","105","[c]","32520","27140"
"New entrant CS","2023","Ministry of Defence","Finance","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Finance","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Finance","Unknown","75","[c]","28620","27080"
"New entrant CS","2023","Ministry of Defence","Geography","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Geography","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Human Resources","Heterosexual / straight","205","[c]","30980","27140"
"New entrant CS","2023","Ministry of Defence","Human Resources","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Human Resources","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Human Resources","Unknown","175","[c]","31150","27140"
"New entrant CS","2023","Ministry of Defence","Intelligence Analysis","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Intelligence Analysis","Unknown","35","[c]","32330","29940"
"New entrant CS","2023","Ministry of Defence","Internal Audit","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Internal Audit","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Knowledge and Information Management","Heterosexual / straight","35","[c]","30320","27140"
"New entrant CS","2023","Ministry of Defence","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Knowledge and Information Management","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Medicine","Heterosexual / straight","90","[c]","46190","40590"
"New entrant CS","2023","Ministry of Defence","Medicine","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Medicine","Unknown","140","[c]","43180","35570"
"New entrant CS","2023","Ministry of Defence","Operational Delivery","Heterosexual / straight","595","[c]","28030","22220"
"New entrant CS","2023","Ministry of Defence","Operational Delivery","LGBO","30","[c]","25580","22220"
"New entrant CS","2023","Ministry of Defence","Operational Delivery","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Operational Delivery","Unknown","445","[c]","25770","22220"
"New entrant CS","2023","Ministry of Defence","Operational Research","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Operational Research","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Operational Research","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Other","Heterosexual / straight","270","[c]","28540","22410"
"New entrant CS","2023","Ministry of Defence","Other","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Other","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Other","Unknown","340","[c]","25240","21380"
"New entrant CS","2023","Ministry of Defence","Policy","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Policy","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Policy","Unknown","55","[c]","42160","34850"
"New entrant CS","2023","Ministry of Defence","Project Delivery","Heterosexual / straight","325","[c]","37490","33990"
"New entrant CS","2023","Ministry of Defence","Project Delivery","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Project Delivery","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Project Delivery","Unknown","205","[c]","35100","33830"
"New entrant CS","2023","Ministry of Defence","Property","Heterosexual / straight","110","[c]","34020","33830"
"New entrant CS","2023","Ministry of Defence","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Property","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Property","Unknown","95","[c]","29680","27080"
"New entrant CS","2023","Ministry of Defence","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Science and Engineering","Heterosexual / straight","565","[c]","35610","33000"
"New entrant CS","2023","Ministry of Defence","Science and Engineering","LGBO","40","[c]","29340","27540"
"New entrant CS","2023","Ministry of Defence","Science and Engineering","Undeclared","40","[c]","37340","32500"
"New entrant CS","2023","Ministry of Defence","Science and Engineering","Unknown","355","[c]","30020","27540"
"New entrant CS","2023","Ministry of Defence","Security","Heterosexual / straight","250","[c]","28910","27500"
"New entrant CS","2023","Ministry of Defence","Security","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Security","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Security","Unknown","435","[c]","29890","27500"
"New entrant CS","2023","Ministry of Defence","Statistics","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Statistics","Unknown","30","[c]","30890","27520"
"New entrant CS","2023","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Commercial","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Commercial","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Heterosexual / straight","110","[c]","44360","43650"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Unknown","65","[c]","40830","37680"
"New entrant CS","2023","Ministry of Justice","Economics","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Economics","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Heterosexual / straight","50","[c]","30720","29660"
