"Status","Year","Age","Disability","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","Unknown","Outside London","Female","4570","[c]","25340","23640"
"New entrant CS","2023","20-29","Unknown","Outside London","Male","4125","[c]","26090","25310"
"New entrant CS","2023","20-29","Unknown","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","Male","100","[c]","22340","18660"
"New entrant CS","2023","30-39","Declared disabled","London","Female","75","[c]","42410","39150"
"New entrant CS","2023","30-39","Declared disabled","London","Male","50","[c]","38880","37470"
"New entrant CS","2023","30-39","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Outside London","Female","450","[c]","28310","25610"
"New entrant CS","2023","30-39","Declared disabled","Outside London","Male","335","[c]","29500","25880"
"New entrant CS","2023","30-39","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","London","Female","435","[c]","41440","39110"
"New entrant CS","2023","30-39","Declared non-disabled","London","Male","410","[c]","43560","39150"
"New entrant CS","2023","30-39","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Outside London","Female","2725","[c]","30000","26940"
"New entrant CS","2023","30-39","Declared non-disabled","Outside London","Male","2195","[c]","31490","28880"
"New entrant CS","2023","30-39","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","London","Female","30","[c]","38480","35410"
"New entrant CS","2023","30-39","Undeclared","London","Male","30","[c]","42060","38120"
"New entrant CS","2023","30-39","Undeclared","Outside London","Female","115","[c]","27600","24330"
"New entrant CS","2023","30-39","Undeclared","Outside London","Male","120","[c]","29740","26780"
"New entrant CS","2023","30-39","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","London","Female","565","[c]","37850","33320"
"New entrant CS","2023","30-39","Unknown","London","Male","535","[c]","38350","33800"
"New entrant CS","2023","30-39","Unknown","Outside London","Female","3060","[c]","28480","25750"
"New entrant CS","2023","30-39","Unknown","Outside London","Male","2660","[c]","30040","25920"
"New entrant CS","2023","30-39","Unknown","Overseas","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Overseas","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","Male","35","[c]","25820","23670"
"New entrant CS","2023","40-49","Declared disabled","London","Female","45","[c]","38300","32520"
"New entrant CS","2023","40-49","Declared disabled","London","Male","40","[c]","43540","40800"
"New entrant CS","2023","40-49","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Outside London","Female","340","[c]","28860","24250"
"New entrant CS","2023","40-49","Declared disabled","Outside London","Male","245","[c]","31580","26780"
"New entrant CS","2023","40-49","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","London","Female","250","[c]","46520","41750"
"New entrant CS","2023","40-49","Declared non-disabled","London","Male","225","[c]","49070","41870"
"New entrant CS","2023","40-49","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Outside London","Female","2025","[c]","32130","27650"
"New entrant CS","2023","40-49","Declared non-disabled","Outside London","Male","1490","[c]","35210","29100"
"New entrant CS","2023","40-49","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Outside London","Female","80","[c]","29810","25920"
"New entrant CS","2023","40-49","Undeclared","Outside London","Male","85","[c]","35250","30510"
"New entrant CS","2023","40-49","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","London","Female","360","[c]","38610","29750"
"New entrant CS","2023","40-49","Unknown","London","Male","265","[c]","42080","33500"
"New entrant CS","2023","40-49","Unknown","Outside London","Female","2080","[c]","30160","25750"
"New entrant CS","2023","40-49","Unknown","Outside London","Male","1640","[c]","32340","27490"
"New entrant CS","2023","40-49","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","London","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Outside London","Female","245","[c]","28400","23640"
"New entrant CS","2023","50-59","Declared disabled","Outside London","Male","215","[c]","30250","23640"
"New entrant CS","2023","50-59","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","London","Female","145","[c]","45360","39110"
"New entrant CS","2023","50-59","Declared non-disabled","London","Male","135","[c]","49380","43320"
"New entrant CS","2023","50-59","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Outside London","Female","1375","[c]","30460","24070"
"New entrant CS","2023","50-59","Declared non-disabled","Outside London","Male","1225","[c]","34850","28880"
"New entrant CS","2023","50-59","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Outside London","Female","90","[c]","26820","23640"
"New entrant CS","2023","50-59","Undeclared","Outside London","Male","60","[c]","30400","25920"
"New entrant CS","2023","50-59","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","London","Female","255","[c]","35060","29750"
"New entrant CS","2023","50-59","Unknown","London","Male","240","[c]","42830","30870"
"New entrant CS","2023","50-59","Unknown","Outside London","Female","1535","[c]","28730","23640"
"New entrant CS","2023","50-59","Unknown","Outside London","Male","1700","[c]","32200","27080"
"New entrant CS","2023","50-59","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Overseas","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Outside London","Female","35","[c]","23920","21780"
"New entrant CS","2023","60-64","Declared disabled","Outside London","Male","60","[c]","27580","23230"
"New entrant CS","2023","60-64","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","London","Male","45","[c]","45970","45540"
"New entrant CS","2023","60-64","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Outside London","Female","210","[c]","27850","22500"
"New entrant CS","2023","60-64","Declared non-disabled","Outside London","Male","275","[c]","30390","25100"
"New entrant CS","2023","60-64","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","London","Female","45","[c]","38910","29750"
"New entrant CS","2023","60-64","Unknown","London","Male","60","[c]","37600","29890"
"New entrant CS","2023","60-64","Unknown","Outside London","Female","295","[c]","27260","22520"
"New entrant CS","2023","60-64","Unknown","Outside London","Male","430","[c]","30500","25880"
"New entrant CS","2023","60-64","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Outside London","Female","35","[c]","29220","22150"
"New entrant CS","2023","65+","Declared non-disabled","Outside London","Male","90","[c]","28690","22870"
"New entrant CS","2023","65+","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Outside London","Female","70","[c]","25460","22400"
"New entrant CS","2023","65+","Unknown","Outside London","Male","130","[c]","32800","26130"
"New entrant CS","2023","65+","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-07-29, with GIT d545f65.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Sex","Self reported sex.","","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","","",""
"Disability","Self reported disability.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
