"Status","Year","Disability","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","105","[c]","41290","40000"
"New entrant CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","150","[c]","41750","41000"
"New entrant CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","65","[c]","25530","23640"
"New entrant CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","80","[c]","32810","27540"
"New entrant CS","2023","Unknown","Greater Manchester","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Greater Manchester","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Greater Manchester","AO","Female","190","[c]","22860","22400"
"New entrant CS","2023","Unknown","Greater Manchester","AO","Male","150","[c]","23970","22520"
"New entrant CS","2023","Unknown","Greater Manchester","EO","Female","130","[c]","25920","25750"
"New entrant CS","2023","Unknown","Greater Manchester","EO","Male","155","[c]","26480","25750"
"New entrant CS","2023","Unknown","Greater Manchester","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Greater Manchester","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Greater Manchester","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Greater Manchester","G7","Male","35","[c]","54380","54000"
"New entrant CS","2023","Unknown","Greater Manchester","HEO","Female","90","[c]","31580","31940"
"New entrant CS","2023","Unknown","Greater Manchester","HEO","Male","80","[c]","31750","32000"
"New entrant CS","2023","Unknown","Greater Manchester","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Greater Manchester","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Greater Manchester","SEO","Female","40","[c]","39020","38990"
"New entrant CS","2023","Unknown","Greater Manchester","SEO","Male","45","[c]","39780","39110"
"New entrant CS","2023","Unknown","Greater Manchester","Unknown","Female","60","[c]","22450","23640"
"New entrant CS","2023","Unknown","Greater Manchester","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Hampshire and Isle of Wight","AA","Female","55","[c]","21800","21340"
"New entrant CS","2023","Unknown","Hampshire and Isle of Wight","AA","Male","75","[c]","23240","23230"
"New entrant CS","2023","Unknown","Hampshire and Isle of Wight","AO","Female","220","[c]","22450","22220"
"New entrant CS","2023","Unknown","Hampshire and Isle of Wight","AO","Male","185","[c]","23160","22500"
"New entrant CS","2023","Unknown","Hampshire and Isle of Wight","EO","Female","85","[c]","26620","27080"
"New entrant CS","2023","Unknown","Hampshire and Isle of Wight","EO","Male","145","[c]","27170","27080"
"New entrant CS","2023","Unknown","Hampshire and Isle of Wight","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Hampshire and Isle of Wight","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Hampshire and Isle of Wight","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Hampshire and Isle of Wight","G7","Male","40","[c]","51700","50340"
"New entrant CS","2023","Unknown","Hampshire and Isle of Wight","HEO","Female","100","[c]","31790","31560"
"New entrant CS","2023","Unknown","Hampshire and Isle of Wight","HEO","Male","145","[c]","30760","30820"
"New entrant CS","2023","Unknown","Hampshire and Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Hampshire and Isle of Wight","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Hampshire and Isle of Wight","SEO","Female","45","[c]","40240","41000"
"New entrant CS","2023","Unknown","Hampshire and Isle of Wight","SEO","Male","70","[c]","40850","41000"
"New entrant CS","2023","Unknown","Hampshire and Isle of Wight","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Hampshire and Isle of Wight","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","AO","Female","45","[c]","24360","22220"
"New entrant CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","AO","Male","65","[c]","25620","24710"
"New entrant CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Highlands and Islands","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Highlands and Islands","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Highlands and Islands","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Highlands and Islands","AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Highlands and Islands","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Highlands and Islands","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Highlands and Islands","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Highlands and Islands","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Highlands and Islands","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Highlands and Islands","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Highlands and Islands","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Highlands and Islands","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Highlands and Islands","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Highlands and Islands","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Highlands and Islands","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Highlands and Islands","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inner London - East","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inner London - East","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inner London - East","AO","Female","115","[c]","26580","26400"
"New entrant CS","2023","Unknown","Inner London - East","AO","Male","105","[c]","28590","26920"
"New entrant CS","2023","Unknown","Inner London - East","EO","Female","125","[c]","31120","29750"
"New entrant CS","2023","Unknown","Inner London - East","EO","Male","80","[c]","32440","32260"
"New entrant CS","2023","Unknown","Inner London - East","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inner London - East","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inner London - East","G7","Female","35","[c]","56770","56420"
"New entrant CS","2023","Unknown","Inner London - East","G7","Male","35","[c]","57740","56110"
"New entrant CS","2023","Unknown","Inner London - East","HEO","Female","70","[c]","35840","35410"
"New entrant CS","2023","Unknown","Inner London - East","HEO","Male","65","[c]","35310","35410"
"New entrant CS","2023","Unknown","Inner London - East","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inner London - East","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inner London - East","SEO","Female","40","[c]","43920","41680"
"New entrant CS","2023","Unknown","Inner London - East","SEO","Male","30","[c]","44330","41480"
"New entrant CS","2023","Unknown","Inner London - East","Unknown","Female","45","[c]","25970","27640"
"New entrant CS","2023","Unknown","Inner London - East","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inner London - West","AA","Female","50","[c]","25440","23500"
"New entrant CS","2023","Unknown","Inner London - West","AA","Male","30","[c]","23810","23500"
"New entrant CS","2023","Unknown","Inner London - West","AO","Female","195","[c]","26250","25480"
"New entrant CS","2023","Unknown","Inner London - West","AO","Male","145","[c]","27240","26400"
"New entrant CS","2023","Unknown","Inner London - West","EO","Female","325","[c]","28640","29280"
"New entrant CS","2023","Unknown","Inner London - West","EO","Male","235","[c]","28150","29280"
"New entrant CS","2023","Unknown","Inner London - West","G6","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inner London - West","G6","Male","30","[c]","69980","70000"
"New entrant CS","2023","Unknown","Inner London - West","G7","Female","100","[c]","56110","55150"
"New entrant CS","2023","Unknown","Inner London - West","G7","Male","80","[c]","57200","55370"
"New entrant CS","2023","Unknown","Inner London - West","HEO","Female","500","[c]","33540","34260"
"New entrant CS","2023","Unknown","Inner London - West","HEO","Male","395","[c]","33720","34850"
"New entrant CS","2023","Unknown","Inner London - West","SCS level","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inner London - West","SCS level","Male","40","[c]","103500","93190"
"New entrant CS","2023","Unknown","Inner London - West","SEO","Female","150","[c]","42840","42540"
"New entrant CS","2023","Unknown","Inner London - West","SEO","Male","145","[c]","43310","43000"
"New entrant CS","2023","Unknown","Inner London - West","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inner London - West","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Kent","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Kent","AA","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Kent","AO","Female","135","[c]","23950","22400"
"New entrant CS","2023","Unknown","Kent","AO","Male","195","[c]","23950","22400"
"New entrant CS","2023","Unknown","Kent","EO","Female","140","[c]","26900","25750"
"New entrant CS","2023","Unknown","Kent","EO","Male","175","[c]","26730","25750"
"New entrant CS","2023","Unknown","Kent","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Kent","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Kent","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Kent","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Kent","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Kent","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Kent","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Kent","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Kent","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Kent","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Kent","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Kent","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lancashire","AA","Female","35","[c]","21800","21380"
"New entrant CS","2023","Unknown","Lancashire","AA","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lancashire","AO","Female","105","[c]","24240","22220"
"New entrant CS","2023","Unknown","Lancashire","AO","Male","110","[c]","25080","22520"
"New entrant CS","2023","Unknown","Lancashire","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lancashire","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lancashire","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lancashire","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lancashire","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lancashire","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lancashire","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lancashire","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lancashire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lancashire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lancashire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lancashire","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lancashire","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lancashire","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","AA","Female","40","[c]","21730","19930"
"New entrant CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","AO","Female","85","[c]","22820","21780"
"New entrant CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","AO","Male","75","[c]","24900","22400"
"New entrant CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lincolnshire","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lincolnshire","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lincolnshire","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lincolnshire","AO","Male","40","[c]","26720","28880"
"New entrant CS","2023","Unknown","Lincolnshire","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lincolnshire","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lincolnshire","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lincolnshire","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lincolnshire","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lincolnshire","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lincolnshire","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lincolnshire","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lincolnshire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lincolnshire","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lincolnshire","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Merseyside","AA","Female","30","[c]","19790","19500"
"New entrant CS","2023","Unknown","Merseyside","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Merseyside","AO","Female","800","[c]","22460","22400"
"New entrant CS","2023","Unknown","Merseyside","AO","Male","540","[c]","22460","22400"
"New entrant CS","2023","Unknown","Merseyside","EO","Female","325","[c]","25890","25750"
"New entrant CS","2023","Unknown","Merseyside","EO","Male","275","[c]","25880","25750"
"New entrant CS","2023","Unknown","Merseyside","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Merseyside","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Merseyside","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Merseyside","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Merseyside","HEO","Female","30","[c]","31780","32000"
"New entrant CS","2023","Unknown","Merseyside","HEO","Male","35","[c]","33130","32000"
"New entrant CS","2023","Unknown","Merseyside","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Merseyside","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Merseyside","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Merseyside","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Merseyside","Unknown","Female","35","[c]","22530","23640"
"New entrant CS","2023","Unknown","Merseyside","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Eastern Scotland","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Eastern Scotland","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Eastern Scotland","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Eastern Scotland","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Eastern Scotland","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Eastern Scotland","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Eastern Scotland","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Eastern Scotland","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Eastern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Eastern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Eastern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Eastern Scotland","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Eastern Scotland","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Eastern Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Yorkshire","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Yorkshire","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Yorkshire","AO","Female","35","[c]","22670","22220"
"New entrant CS","2023","Unknown","North Yorkshire","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Yorkshire","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Yorkshire","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Yorkshire","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Yorkshire","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Yorkshire","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Yorkshire","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Yorkshire","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Yorkshire","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Yorkshire","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland","AO","Female","120","[c]","22450","22400"
"New entrant CS","2023","Unknown","Northern Ireland","AO","Male","75","[c]","22550","22400"
"New entrant CS","2023","Unknown","Northern Ireland","EO","Female","45","[c]","25890","25750"
"New entrant CS","2023","Unknown","Northern Ireland","EO","Male","65","[c]","28400","25750"
"New entrant CS","2023","Unknown","Northern Ireland","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northumberland, and Tyne and Wear","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northumberland, and Tyne and Wear","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northumberland, and Tyne and Wear","AO","Female","180","[c]","22390","22520"
"New entrant CS","2023","Unknown","Northumberland, and Tyne and Wear","AO","Male","125","[c]","22390","22520"
"New entrant CS","2023","Unknown","Northumberland, and Tyne and Wear","EO","Female","80","[c]","26380","25790"
"New entrant CS","2023","Unknown","Northumberland, and Tyne and Wear","EO","Male","80","[c]","27000","25880"
"New entrant CS","2023","Unknown","Northumberland, and Tyne and Wear","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northumberland, and Tyne and Wear","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northumberland, and Tyne and Wear","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northumberland, and Tyne and Wear","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northumberland, and Tyne and Wear","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northumberland, and Tyne and Wear","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northumberland, and Tyne and Wear","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northumberland, and Tyne and Wear","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northumberland, and Tyne and Wear","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northumberland, and Tyne and Wear","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northumberland, and Tyne and Wear","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northumberland, and Tyne and Wear","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outer London - East and North East","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outer London - East and North East","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outer London - East and North East","AO","Female","35","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outer London - East and North East","AO","Male","45","[c]","30960","32110"
"New entrant CS","2023","Unknown","Outer London - East and North East","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outer London - East and North East","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outer London - East and North East","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outer London - East and North East","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outer London - East and North East","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outer London - East and North East","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outer London - East and North East","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outer London - East and North East","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outer London - East and North East","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outer London - East and North East","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outer London - East and North East","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outer London - East and North East","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outer London - East and North East","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outer London - East and North East","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outer London - South","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outer London - South","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outer London - South","AO","Female","270","[c]","26450","26400"
"New entrant CS","2023","Unknown","Outer London - South","AO","Male","135","[c]","26440","26400"
"New entrant CS","2023","Unknown","Outer London - South","EO","Female","175","[c]","30080","29750"
"New entrant CS","2023","Unknown","Outer London - South","EO","Male","155","[c]","30100","29750"
"New entrant CS","2023","Unknown","Outer London - South","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outer London - South","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outer London - South","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outer London - South","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outer London - South","HEO","Female","50","[c]","36960","36000"
"New entrant CS","2023","Unknown","Outer London - South","HEO","Male","65","[c]","36750","36000"
"New entrant CS","2023","Unknown","Outer London - South","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outer London - South","SCS level","Male","[c]","[c]","[c]","[c]"
