"Status","Year","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Government Property Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Outside London","Heterosexual / straight","50","[c]","47480","41460"
"New entrant CS","2023","Government Property Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","London","Heterosexual / straight","120","[c]","28610","25480"
"New entrant CS","2023","HM Courts and Tribunals Service","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","London","Unknown","135","[c]","26800","25480"
"New entrant CS","2023","HM Courts and Tribunals Service","Outside London","Heterosexual / straight","790","[c]","22820","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Outside London","LGBO","90","[c]","22340","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Outside London","Undeclared","80","[c]","22890","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Outside London","Unknown","445","[c]","23090","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","Heterosexual / straight","80","[c]","28180","23390"
"New entrant CS","2023","HM Land Registry","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","Unknown","235","[c]","27760","23390"
"New entrant CS","2023","HM Prison and Probation Service","London","Heterosexual / straight","555","[c]","30530","28400"
"New entrant CS","2023","HM Prison and Probation Service","London","LGBO","55","[c]","29990","27640"
"New entrant CS","2023","HM Prison and Probation Service","London","Undeclared","35","[c]","29920","29480"
"New entrant CS","2023","HM Prison and Probation Service","London","Unknown","515","[c]","30250","31310"
"New entrant CS","2023","HM Prison and Probation Service","Outside London","Heterosexual / straight","6235","[c]","25920","24070"
"New entrant CS","2023","HM Prison and Probation Service","Outside London","LGBO","745","[c]","25610","23640"
"New entrant CS","2023","HM Prison and Probation Service","Outside London","Undeclared","265","[c]","25980","23640"
"New entrant CS","2023","HM Prison and Probation Service","Outside London","Unknown","3160","[c]","25870","24070"
"New entrant CS","2023","HM Prison and Probation Service","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","London","Heterosexual / straight","240","[c]","35390","31980"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","London","Unknown","205","[c]","34160","31980"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","Heterosexual / straight","2055","[c]","28300","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","LGBO","275","[c]","26820","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","Undeclared","130","[c]","29220","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","1850","[c]","25850","22520"
"New entrant CS","2023","HM Treasury (excl. agencies)","London","Heterosexual / straight","120","[c]","30270","28500"
"New entrant CS","2023","HM Treasury (excl. agencies)","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","London","Undeclared","40","[c]","30740","27820"
"New entrant CS","2023","HM Treasury (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Outside London","Heterosexual / straight","60","[c]","30250","26980"
"New entrant CS","2023","HM Treasury (excl. agencies)","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Outside London","Heterosexual / straight","220","[c]","34320","27320"
"New entrant CS","2023","Health and Safety Executive","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Outside London","Unknown","40","[c]","33510","31660"
"New entrant CS","2023","Home Office","London","Heterosexual / straight","280","[c]","32020","29750"
"New entrant CS","2023","Home Office","London","LGBO","35","[c]","30070","29750"
"New entrant CS","2023","Home Office","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","Unknown","1475","[c]","31060","29750"
"New entrant CS","2023","Home Office","Outside London","Heterosexual / straight","1080","[c]","25450","25750"
"New entrant CS","2023","Home Office","Outside London","LGBO","135","[c]","26110","25750"
"New entrant CS","2023","Home Office","Outside London","Undeclared","50","[c]","24870","25750"
"New entrant CS","2023","Home Office","Outside London","Unknown","4660","[c]","24720","22400"
"New entrant CS","2023","Home Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Unknown","40","[c]","26010","25750"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Outside London","Heterosexual / straight","30","[c]","38500","37710"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Outside London","Heterosexual / straight","40","[c]","44350","41620"
"New entrant CS","2023","Intellectual Property Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Outside London","Unknown","35","[c]","38120","31390"
"New entrant CS","2023","Legal Aid Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Outside London","Heterosexual / straight","35","[c]","22410","21780"
"New entrant CS","2023","Legal Aid Agency","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Outside London","Unknown","35","[c]","22040","21780"
"New entrant CS","2023","Maritime and Coastguard Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Outside London","Heterosexual / straight","90","[c]","30960","27210"
"New entrant CS","2023","Maritime and Coastguard Agency","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Outside London","Unknown","70","[c]","28020","22500"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","London","Heterosexual / straight","135","[c]","40960","33500"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","Heterosexual / straight","40","[c]","46890","39310"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Outside London","Heterosexual / straight","180","[c]","30780","30930"
"New entrant CS","2023","Met Office","Outside London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Outside London","Undeclared","55","[c]","29480","26650"
"New entrant CS","2023","Met Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","Heterosexual / straight","130","[c]","40130","37850"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","Unknown","195","[c]","38600","37000"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","Heterosexual / straight","1360","[c]","30470","27140"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","LGBO","65","[c]","27940","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","Undeclared","70","[c]","28990","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","Unknown","1570","[c]","29960","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","Unknown","40","[c]","47730","45690"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","Heterosexual / straight","185","[c]","39970","35410"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","LGBO","30","[c]","37580","35410"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","Unknown","175","[c]","35920","35410"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","Heterosexual / straight","220","[c]","34630","31270"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","LGBO","35","[c]","32870","31270"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","Unknown","120","[c]","34480","31270"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","Heterosexual / straight","115","[c]","41170","37070"
"New entrant CS","2023","National Crime Agency","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","Heterosexual / straight","285","[c]","36460","36040"
"New entrant CS","2023","National Crime Agency","Outside London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Outside London","Unknown","65","[c]","33330","29100"
"New entrant CS","2023","National Savings and Investments","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","60","[c]","48230","43840"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","330","[c]","51530","47750"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","35","[c]","41700","40640"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","Heterosexual / straight","210","[c]","43690","40000"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","170","[c]","35480","30950"
"New entrant CS","2023","Office of Gas and Electricity Markets","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","70","[c]","38290","33230"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","Outside London","Heterosexual / straight","140","[c]","22700","21780"
"New entrant CS","2023","Office of the Public Guardian","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","Outside London","Unknown","175","[c]","22350","21780"
"New entrant CS","2023","Office of the Public Guardian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Scottish Charity Regulator","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Scottish Charity Regulator","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Scottish Charity Regulator","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Outside London","Heterosexual / straight","90","[c]","40300","41840"
"New entrant CS","2023","Planning Inspectorate","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Queen Elizabeth II Centre","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Queen Elizabeth II Centre","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Queen Elizabeth II Centre","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","Outside London","Unknown","40","[c]","30720","24010"
"New entrant CS","2023","Revenue Scotland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Royal Fleet Auxiliary","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Royal Fleet Auxiliary","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Royal Fleet Auxiliary","Unknown","Unknown","150","[c]","22470","17530"
"New entrant CS","2023","Rural Payments Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Outside London","Heterosexual / straight","240","[c]","23150","22150"
"New entrant CS","2023","Rural Payments Agency","Outside London","LGBO","40","[c]","22970","22150"
"New entrant CS","2023","Rural Payments Agency","Outside London","Undeclared","35","[c]","23880","22150"
"New entrant CS","2023","Rural Payments Agency","Outside London","Unknown","110","[c]","23150","22150"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","Heterosexual / straight","110","[c]","28510","23190"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","Unknown","100","[c]","25300","23190"
"New entrant CS","2023","Scottish Fiscal Commission","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Fiscal Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Fiscal Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","Heterosexual / straight","215","[c]","41790","41640"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","LGBO","55","[c]","39610","33520"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","Unknown","585","[c]","38470","33520"
"New entrant CS","2023","Scottish Government (excl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Overseas","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Housing Regulator","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Housing Regulator","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Outside London","Unknown","375","[c]","27220","24710"
"New entrant CS","2023","Scottish Public Pensions Agency","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Outside London","Unknown","65","[c]","27460","25710"
"New entrant CS","2023","Serious Fraud Office","London","Heterosexual / straight","55","[c]","40180","32150"
"New entrant CS","2023","Serious Fraud Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Outside London","Heterosexual / straight","610","[c]","30340","29100"
"New entrant CS","2023","Social Security Scotland","Outside London","LGBO","85","[c]","27600","29100"
"New entrant CS","2023","Social Security Scotland","Outside London","Undeclared","25","[c]","[c]","[c]"
