"Status","Year","Ethnicity","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","White","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Female","Heterosexual / straight","745","[c]","37620","32910"
"Leaver CS","2023","White","Unknown","Female","LGBO","85","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Female","Undeclared","55","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Male","Heterosexual / straight","320","[c]","43470","40890"
"Leaver CS","2023","White","Unknown","Male","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","AA/AO","Female","Heterosexual / straight","85","[c]","22290","21780"
"Leaver Dept.","2023","Asian","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","AA/AO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","AA/AO","Male","Heterosexual / straight","65","[c]","22460","21690"
"Leaver Dept.","2023","Asian","AA/AO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","AA/AO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","AA/AO","Male","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","EO","Female","Heterosexual / straight","215","[c]","28890","28120"
"Leaver Dept.","2023","Asian","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","EO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","EO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","EO","Male","Heterosexual / straight","160","[c]","28750","28120"
"Leaver Dept.","2023","Asian","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","EO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","EO","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","G6/G7","Female","Heterosexual / straight","95","[c]","59450","58490"
"Leaver Dept.","2023","Asian","G6/G7","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","G6/G7","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","G6/G7","Male","Heterosexual / straight","55","[c]","57520","55720"
"Leaver Dept.","2023","Asian","G6/G7","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","G6/G7","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","SCS level","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","SEO/HEO","Female","Heterosexual / straight","225","[c]","37050","35760"
"Leaver Dept.","2023","Asian","SEO/HEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","SEO/HEO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","SEO/HEO","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","SEO/HEO","Male","Heterosexual / straight","175","[c]","37100","36160"
"Leaver Dept.","2023","Asian","SEO/HEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","SEO/HEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","SEO/HEO","Male","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AA/AO","Female","Heterosexual / straight","50","[c]","23080","21840"
"Leaver Dept.","2023","Black","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AA/AO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AA/AO","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AA/AO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","EO","Female","Heterosexual / straight","115","[c]","29820","29660"
"Leaver Dept.","2023","Black","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","EO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","EO","Male","Heterosexual / straight","55","[c]","28530","28120"
"Leaver Dept.","2023","Black","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","EO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G6/G7","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G6/G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SEO/HEO","Female","Heterosexual / straight","150","[c]","37140","36180"
"Leaver Dept.","2023","Black","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SEO/HEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SEO/HEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SEO/HEO","Male","Heterosexual / straight","70","[c]","36350","35620"
"Leaver Dept.","2023","Black","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SEO/HEO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AA/AO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AA/AO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AA/AO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AA/AO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AA/AO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","EO","Female","Heterosexual / straight","60","[c]","28700","28120"
"Leaver Dept.","2023","Mixed","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","EO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","EO","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G6/G7","Female","Heterosexual / straight","40","[c]","57380","56430"
"Leaver Dept.","2023","Mixed","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G6/G7","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G6/G7","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G6/G7","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SEO/HEO","Female","Heterosexual / straight","95","[c]","36890","35480"
"Leaver Dept.","2023","Mixed","SEO/HEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SEO/HEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SEO/HEO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SEO/HEO","Male","Heterosexual / straight","50","[c]","38010","38020"
"Leaver Dept.","2023","Mixed","SEO/HEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SEO/HEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SEO/HEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AA/AO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","EO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","EO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6/G7","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6/G7","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SEO/HEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
