"Status","Year","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","HM Treasury","East of England","20","[c]","26890","24820"
"New entrant CS","2023","HM Treasury","London","235","[c]","34890","28500"
"New entrant CS","2023","HM Treasury","North East (England)","65","[c]","32140","28500"
"New entrant CS","2023","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","East Midlands (England)","40","[c]","25870","25750"
"New entrant CS","2023","Home Office","East of England","340","[c]","24150","22400"
"New entrant CS","2023","Home Office","London","1805","[c]","31190","29750"
"New entrant CS","2023","Home Office","North East (England)","415","[c]","24120","22400"
"New entrant CS","2023","Home Office","North West (England)","2135","[c]","24520","22400"
"New entrant CS","2023","Home Office","Northern Ireland","235","[c]","24010","22400"
"New entrant CS","2023","Home Office","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Scotland","430","[c]","24580","22400"
"New entrant CS","2023","Home Office","South East (England)","705","[c]","25620","25750"
"New entrant CS","2023","Home Office","South West (England)","85","[c]","26560","25750"
"New entrant CS","2023","Home Office","Unknown","50","[c]","26300","25750"
"New entrant CS","2023","Home Office","Wales","200","[c]","25340","25750"
"New entrant CS","2023","Home Office","West Midlands (England)","245","[c]","25900","25750"
"New entrant CS","2023","Home Office","Yorkshire and The Humber","1090","[c]","25450","25750"
"New entrant CS","2023","Ministry of Defence","East Midlands (England)","175","[c]","30780","27080"
"New entrant CS","2023","Ministry of Defence","East of England","310","[c]","30890","27140"
"New entrant CS","2023","Ministry of Defence","London","360","[c]","39010","37850"
"New entrant CS","2023","Ministry of Defence","North East (England)","10","[c]","29640","27580"
"New entrant CS","2023","Ministry of Defence","North West (England)","240","[c]","29310","25350"
"New entrant CS","2023","Ministry of Defence","Northern Ireland","45","[c]","30070","27080"
"New entrant CS","2023","Ministry of Defence","Overseas","55","[c]","46860","45690"
"New entrant CS","2023","Ministry of Defence","Scotland","425","[c]","28040","25350"
"New entrant CS","2023","Ministry of Defence","South East (England)","1105","[c]","31690","27500"
"New entrant CS","2023","Ministry of Defence","South West (England)","2690","[c]","31790","27610"
"New entrant CS","2023","Ministry of Defence","Unknown","150","[c]","22460","17660"
"New entrant CS","2023","Ministry of Defence","Wales","55","[c]","29310","27500"
"New entrant CS","2023","Ministry of Defence","West Midlands (England)","285","[c]","30250","27080"
"New entrant CS","2023","Ministry of Defence","Yorkshire and The Humber","145","[c]","30080","27140"
"New entrant CS","2023","Ministry of Justice","East Midlands (England)","1535","[c]","25090","23640"
"New entrant CS","2023","Ministry of Justice","East of England","1345","[c]","25670","24070"
"New entrant CS","2023","Ministry of Justice","London","1870","[c]","31730","29660"
"New entrant CS","2023","Ministry of Justice","North East (England)","830","[c]","26290","26990"
"New entrant CS","2023","Ministry of Justice","North West (England)","1925","[c]","25460","23640"
"New entrant CS","2023","Ministry of Justice","Scotland","55","[c]","25210","21780"
"New entrant CS","2023","Ministry of Justice","South East (England)","1870","[c]","26620","24070"
"New entrant CS","2023","Ministry of Justice","South West (England)","985","[c]","25380","23640"
"New entrant CS","2023","Ministry of Justice","Unknown","70","[c]","26260","25020"
"New entrant CS","2023","Ministry of Justice","Wales","790","[c]","25530","23640"
"New entrant CS","2023","Ministry of Justice","West Midlands (England)","1645","[c]","24810","23640"
"New entrant CS","2023","Ministry of Justice","Yorkshire and The Humber","1685","[c]","26300","24070"
"New entrant CS","2023","National Crime Agency","East Midlands (England)","20","[c]","35300","36040"
"New entrant CS","2023","National Crime Agency","East of England","20","[c]","33170","34670"
"New entrant CS","2023","National Crime Agency","London","150","[c]","42780","37070"
"New entrant CS","2023","National Crime Agency","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","North West (England)","120","[c]","35770","34670"
"New entrant CS","2023","National Crime Agency","Northern Ireland","25","[c]","35470","36040"
"New entrant CS","2023","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","South East (England)","35","[c]","36290","36040"
"New entrant CS","2023","National Crime Agency","South West (England)","60","[c]","36540","36040"
"New entrant CS","2023","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","West Midlands (England)","45","[c]","36590","36040"
"New entrant CS","2023","National Crime Agency","Yorkshire and The Humber","25","[c]","40470","36040"
"New entrant CS","2023","Northern Ireland Office","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","40","[c]","52860","52750"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","East of England","30","[c]","60860","52750"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","80","[c]","48820","43840"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","120","[c]","41350","33130"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","South East (England)","50","[c]","64270","72470"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","60","[c]","47510","40640"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","50","[c]","48370","47750"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","25","[c]","56970","52750"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","260","[c]","43720","40000"
"New entrant CS","2023","Office of Gas and Electricity Markets","Scotland","200","[c]","33770","28000"
"New entrant CS","2023","Office of Gas and Electricity Markets","Wales","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","85","[c]","37230","33500"
"New entrant CS","2023","Office of Rail and Road","London","25","[c]","43760","43520"
"New entrant CS","2023","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","London","10","[c]","37500","32120"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Scotland","15","[c]","45170","52360"
"New entrant CS","2023","Office of the Secretary of State for Wales","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","Scotland","4030","[c]","31040","29100"
"New entrant CS","2023","The National Archives","London","100","[c]","31720","29840"
"New entrant CS","2023","The National Archives","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","London","95","[c]","48470","42000"
"New entrant CS","2023","UK Statistics Authority","London","45","[c]","47200","40690"
"New entrant CS","2023","UK Statistics Authority","North East (England)","105","[c]","34220","31560"
"New entrant CS","2023","UK Statistics Authority","North West (England)","15","[c]","39370","31310"
"New entrant CS","2023","UK Statistics Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","South East (England)","490","[c]","26070","21200"
"New entrant CS","2023","UK Statistics Authority","Wales","430","[c]","30290","28270"
"New entrant CS","2023","UK Supreme Court","London","25","[c]","33270","34240"
"New entrant CS","2023","Water Services Regulation Authority","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","London","20","[c]","49540","45000"
"New entrant CS","2023","Water Services Regulation Authority","West Midlands (England)","30","[c]","49420","48000"
"New entrant CS","2023","Welsh Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government","Wales","310","[c]","33950","32460"
"New entrant CS","2023","Welsh Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","",""
"Data column","Description","","","","","",""
"Status","Employment status of the civil servants.","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","",""
"Parent_department","Government Department, total figures for both Ministerial and Non-Ministerial Departments include all of their Executive Agencies.","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","",""
