"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Human Resources","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Human Resources","East Midlands (England)","30","[c]","32830","28000"
"New entrant CS","2023","Human Resources","Human Resources","East of England","35","[c]","27030","26560"
"New entrant CS","2023","Human Resources","Human Resources","London","170","[c]","37300","31820"
"New entrant CS","2023","Human Resources","Human Resources","North East (England)","65","[c]","36110","31440"
"New entrant CS","2023","Human Resources","Human Resources","North West (England)","170","[c]","32130","27650"
"New entrant CS","2023","Human Resources","Human Resources","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Human Resources","Overseas","20","[c]","45280","45690"
"New entrant CS","2023","Human Resources","Human Resources","Scotland","85","[c]","32260","27080"
"New entrant CS","2023","Human Resources","Human Resources","South East (England)","100","[c]","32540","31060"
"New entrant CS","2023","Human Resources","Human Resources","South West (England)","195","[c]","30460","27080"
"New entrant CS","2023","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Human Resources","Wales","75","[c]","32640","31060"
"New entrant CS","2023","Human Resources","Human Resources","West Midlands (England)","85","[c]","31380","30080"
"New entrant CS","2023","Human Resources","Human Resources","Yorkshire and The Humber","65","[c]","34680","30320"
"New entrant CS","2023","Human Resources","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","London","10","[c]","29220","28570"
"New entrant CS","2023","Human Resources","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","London","20","[c]","45050","43160"
"New entrant CS","2023","Internal Audit","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","East Midlands (England)","20","[c]","43840","38760"
"New entrant CS","2023","Legal","Legal","East of England","30","[c]","43230","40800"
"New entrant CS","2023","Legal","Legal","London","355","[c]","46850","52020"
"New entrant CS","2023","Legal","Legal","North East (England)","20","[c]","37150","38760"
"New entrant CS","2023","Legal","Legal","North West (England)","100","[c]","42490","38760"
"New entrant CS","2023","Legal","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","Scotland","45","[c]","50290","52360"
"New entrant CS","2023","Legal","Legal","South East (England)","40","[c]","40390","40800"
"New entrant CS","2023","Legal","Legal","South West (England)","50","[c]","42080","45230"
"New entrant CS","2023","Legal","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","Wales","35","[c]","42190","38760"
"New entrant CS","2023","Legal","Legal","West Midlands (England)","40","[c]","39620","38760"
"New entrant CS","2023","Legal","Legal","Yorkshire and The Humber","75","[c]","43060","45230"
"New entrant CS","2023","Legal","Operational Delivery","East Midlands (England)","60","[c]","22240","22150"
"New entrant CS","2023","Legal","Operational Delivery","East of England","40","[c]","22360","20980"
"New entrant CS","2023","Legal","Operational Delivery","London","210","[c]","26210","27760"
"New entrant CS","2023","Legal","Operational Delivery","North East (England)","40","[c]","22070","21120"
"New entrant CS","2023","Legal","Operational Delivery","North West (England)","60","[c]","22210","21660"
"New entrant CS","2023","Legal","Operational Delivery","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","South East (England)","75","[c]","22960","21890"
"New entrant CS","2023","Legal","Operational Delivery","South West (England)","40","[c]","22210","21120"
"New entrant CS","2023","Legal","Operational Delivery","Wales","25","[c]","22520","22870"
"New entrant CS","2023","Legal","Operational Delivery","West Midlands (England)","55","[c]","23410","22870"
"New entrant CS","2023","Legal","Operational Delivery","Yorkshire and The Humber","65","[c]","23470","22870"
"New entrant CS","2023","Legal","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","London","10","[c]","43840","37730"
"New entrant CS","2023","Legal","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tax","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tax","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tax","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tax","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","London","30","[c]","53610","44950"
"New entrant CS","2023","No function","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","London","25","[c]","42450","36400"
"New entrant CS","2023","No function","Economics","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Geography","South West (England)","50","[c]","27450","27610"
"New entrant CS","2023","No function","Geography","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Inspector of Education and Training","East Midlands (England)","30","[c]","61940","52750"
"New entrant CS","2023","No function","Inspector of Education and Training","East of England","25","[c]","63530","72470"
"New entrant CS","2023","No function","Inspector of Education and Training","London","30","[c]","66920","72470"
"New entrant CS","2023","No function","Inspector of Education and Training","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Inspector of Education and Training","North West (England)","50","[c]","59220","52750"
"New entrant CS","2023","No function","Inspector of Education and Training","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Inspector of Education and Training","South East (England)","50","[c]","64270","72470"
"New entrant CS","2023","No function","Inspector of Education and Training","South West (England)","25","[c]","67970","72470"
"New entrant CS","2023","No function","Inspector of Education and Training","West Midlands (England)","30","[c]","60540","52750"
"New entrant CS","2023","No function","Inspector of Education and Training","Yorkshire and The Humber","20","[c]","61260","52750"
"New entrant CS","2023","No function","Intelligence Analysis","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","East of England","25","[c]","29600","27140"
"New entrant CS","2023","No function","Intelligence Analysis","London","40","[c]","34610","30950"
"New entrant CS","2023","No function","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","North West (England)","15","[c]","26180","25750"
"New entrant CS","2023","No function","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","South East (England)","15","[c]","26450","25750"
"New entrant CS","2023","No function","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","Yorkshire and The Humber","15","[c]","26350","25750"
"New entrant CS","2023","No function","International Trade","East Midlands (England)","30","[c]","48560","46460"
"New entrant CS","2023","No function","International Trade","East of England","35","[c]","44230","45190"
"New entrant CS","2023","No function","International Trade","London","140","[c]","41220","35010"
"New entrant CS","2023","No function","International Trade","North East (England)","60","[c]","35460","32730"
"New entrant CS","2023","No function","International Trade","North West (England)","55","[c]","39260","39400"
"New entrant CS","2023","No function","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","South East (England)","25","[c]","42440","42780"
"New entrant CS","2023","No function","International Trade","South West (England)","40","[c]","39550","42410"
"New entrant CS","2023","No function","International Trade","Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","West Midlands (England)","50","[c]","40660","38600"
"New entrant CS","2023","No function","International Trade","Yorkshire and The Humber","45","[c]","43430","43540"
"New entrant CS","2023","No function","Knowledge and Information Management","London","45","[c]","31920","29840"
"New entrant CS","2023","No function","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","East Midlands (England)","40","[c]","42520","35570"
"New entrant CS","2023","No function","Medicine","East of England","25","[c]","51060","40590"
"New entrant CS","2023","No function","Medicine","London","35","[c]","84130","89450"
"New entrant CS","2023","No function","Medicine","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","North West (England)","10","[c]","62300","41660"
"New entrant CS","2023","No function","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","Scotland","10","[c]","36000","35570"
"New entrant CS","2023","No function","Medicine","South East (England)","65","[c]","48730","40590"
"New entrant CS","2023","No function","Medicine","South West (England)","60","[c]","45380","35570"
"New entrant CS","2023","No function","Medicine","Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","West Midlands (England)","20","[c]","59780","41660"
"New entrant CS","2023","No function","Medicine","Yorkshire and The Humber","20","[c]","43940","35570"
"New entrant CS","2023","No function","Operational Delivery","East Midlands (England)","1890","[c]","25260","23640"
"New entrant CS","2023","No function","Operational Delivery","East of England","1905","[c]","25660","23640"
"New entrant CS","2023","No function","Operational Delivery","London","3455","[c]","30650","29660"
"New entrant CS","2023","No function","Operational Delivery","North East (England)","1870","[c]","25010","23230"
"New entrant CS","2023","No function","Operational Delivery","North West (England)","5165","[c]","24580","23230"
"New entrant CS","2023","No function","Operational Delivery","Northern Ireland","390","[c]","24550","22520"
"New entrant CS","2023","No function","Operational Delivery","Overseas","15","[c]","44920","40100"
"New entrant CS","2023","No function","Operational Delivery","Scotland","1865","[c]","25200","23190"
"New entrant CS","2023","No function","Operational Delivery","South East (England)","3470","[c]","26220","24070"
"New entrant CS","2023","No function","Operational Delivery","South West (England)","1755","[c]","26730","23640"
"New entrant CS","2023","No function","Operational Delivery","Unknown","135","[c]","26340","25750"
"New entrant CS","2023","No function","Operational Delivery","Wales","2150","[c]","24120","22500"
"New entrant CS","2023","No function","Operational Delivery","West Midlands (England)","2370","[c]","25340","23640"
"New entrant CS","2023","No function","Operational Delivery","Yorkshire and The Humber","3055","[c]","25440","24070"
"New entrant CS","2023","No function","Operational Research","East Midlands (England)","10","[c]","22520","22520"
"New entrant CS","2023","No function","Operational Research","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Research","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Research","North West (England)","10","[c]","22520","22520"
"New entrant CS","2023","No function","Operational Research","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Research","Scotland","30","[c]","22520","22520"
"New entrant CS","2023","No function","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Research","Wales","15","[c]","22520","22520"
"New entrant CS","2023","No function","Operational Research","West Midlands (England)","10","[c]","37650","31310"
"New entrant CS","2023","No function","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","East Midlands (England)","15","[c]","21620","21580"
"New entrant CS","2023","No function","Other","East of England","25","[c]","21330","21480"
"New entrant CS","2023","No function","Other","London","150","[c]","33180","29840"
"New entrant CS","2023","No function","Other","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","North West (England)","50","[c]","29640","22490"
"New entrant CS","2023","No function","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","Scotland","80","[c]","25670","22920"
"New entrant CS","2023","No function","Other","South East (England)","35","[c]","25880","21580"
"New entrant CS","2023","No function","Other","South West (England)","235","[c]","29180","22410"
"New entrant CS","2023","No function","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","Wales","20","[c]","28340","22990"
"New entrant CS","2023","No function","Other","West Midlands (England)","45","[c]","22960","22220"
"New entrant CS","2023","No function","Other","Yorkshire and The Humber","55","[c]","25160","22400"
"New entrant CS","2023","No function","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectors","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectors","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectors","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectors","North East (England)","10","[c]","49040","43740"
"New entrant CS","2023","No function","Planning Inspectors","North West (England)","10","[c]","48590","43740"
"New entrant CS","2023","No function","Planning Inspectors","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectors","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectors","South West (England)","10","[c]","45000","41840"
"New entrant CS","2023","No function","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectors","West Midlands (England)","10","[c]","48800","43740"
"New entrant CS","2023","No function","Planning Inspectors","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Policy","East Midlands (England)","25","[c]","31580","31290"
"New entrant CS","2023","No function","Policy","East of England","25","[c]","27360","24820"
"New entrant CS","2023","No function","Policy","London","1120","[c]","39240","35010"
"New entrant CS","2023","No function","Policy","North East (England)","100","[c]","35120","30410"
"New entrant CS","2023","No function","Policy","North West (England)","125","[c]","35500","31120"
"New entrant CS","2023","No function","Policy","Northern Ireland","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Policy","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Policy","Scotland","60","[c]","39190","34710"
"New entrant CS","2023","No function","Policy","South East (England)","50","[c]","34380","31350"
"New entrant CS","2023","No function","Policy","South West (England)","95","[c]","38460","37300"
"New entrant CS","2023","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Policy","Wales","65","[c]","37170","37300"
"New entrant CS","2023","No function","Policy","West Midlands (England)","85","[c]","33240","31120"
"New entrant CS","2023","No function","Policy","Yorkshire and The Humber","130","[c]","36360","31270"
"New entrant CS","2023","No function","Project Delivery","London","70","[c]","42200","36000"
"New entrant CS","2023","No function","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Project Delivery","North West (England)","10","[c]","31290","32000"
"New entrant CS","2023","No function","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Project Delivery","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Psychology","East Midlands (England)","10","[c]","27580","28480"
"New entrant CS","2023","No function","Psychology","East of England","15","[c]","30190","28480"
"New entrant CS","2023","No function","Psychology","London","15","[c]","31980","31310"
"New entrant CS","2023","No function","Psychology","North East (England)","10","[c]","29190","28480"
"New entrant CS","2023","No function","Psychology","North West (England)","20","[c]","28670","28480"
"New entrant CS","2023","No function","Psychology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Psychology","South East (England)","35","[c]","30670","28480"
"New entrant CS","2023","No function","Psychology","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Psychology","Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Psychology","West Midlands (England)","20","[c]","29340","28480"
"New entrant CS","2023","No function","Psychology","Yorkshire and The Humber","15","[c]","29820","28480"
"New entrant CS","2023","No function","Science and Engineering","East Midlands (England)","40","[c]","34280","32500"
"New entrant CS","2023","No function","Science and Engineering","East of England","30","[c]","37370","34000"
"New entrant CS","2023","No function","Science and Engineering","London","80","[c]","41430","37850"
"New entrant CS","2023","No function","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Science and Engineering","North West (England)","50","[c]","32100","27320"
"New entrant CS","2023","No function","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Science and Engineering","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Science and Engineering","Scotland","55","[c]","32540","30640"
"New entrant CS","2023","No function","Science and Engineering","South East (England)","105","[c]","30290","29080"
"New entrant CS","2023","No function","Science and Engineering","South West (England)","385","[c]","33920","32500"
"New entrant CS","2023","No function","Science and Engineering","Wales","15","[c]","30010","30950"
"New entrant CS","2023","No function","Science and Engineering","West Midlands (England)","25","[c]","36540","32080"
"New entrant CS","2023","No function","Science and Engineering","Yorkshire and The Humber","55","[c]","34710","30140"
"New entrant CS","2023","No function","Security","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Social Research","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Statistics","London","20","[c]","25790","23500"
"New entrant CS","2023","No function","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Tax","East Midlands (England)","30","[c]","35050","34400"
"New entrant CS","2023","No function","Tax","London","40","[c]","40700","39110"
"New entrant CS","2023","No function","Tax","North East (England)","15","[c]","31930","34400"
"New entrant CS","2023","No function","Tax","North West (England)","35","[c]","33420","34400"
"New entrant CS","2023","No function","Tax","Northern Ireland","15","[c]","35040","31150"
"New entrant CS","2023","No function","Tax","Scotland","25","[c]","33420","34400"
"New entrant CS","2023","No function","Tax","South West (England)","10","[c]","32630","34400"
"New entrant CS","2023","No function","Tax","Wales","25","[c]","32170","34400"
"New entrant CS","2023","No function","Tax","West Midlands (England)","20","[c]","36140","34400"
"New entrant CS","2023","No function","Tax","Yorkshire and The Humber","15","[c]","38350","34700"
"New entrant CS","2023","No function","Unknown","East Midlands (England)","55","[c]","23000","22520"
"New entrant CS","2023","No function","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Unknown","London","350","[c]","35670","34190"
"New entrant CS","2023","No function","Unknown","North East (England)","60","[c]","24130","22520"
"New entrant CS","2023","No function","Unknown","North West (England)","50","[c]","28070","22520"
