"Status","Year","Ethnicity","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","Driver and Vehicle Licensing Agency","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Driver and Vehicle Standards Agency","East Midlands (England)","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Driver and Vehicle Standards Agency","East of England","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Driver and Vehicle Standards Agency","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Driver and Vehicle Standards Agency","North East (England)","40","[c]","24620","22500"
"New entrant CS","2023","Unknown","Driver and Vehicle Standards Agency","North West (England)","45","[c]","26680","26780"
"New entrant CS","2023","Unknown","Driver and Vehicle Standards Agency","Scotland","35","[c]","26810","26780"
"New entrant CS","2023","Unknown","Driver and Vehicle Standards Agency","South East (England)","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Driver and Vehicle Standards Agency","South West (England)","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Driver and Vehicle Standards Agency","Wales","35","[c]","24160","22500"
"New entrant CS","2023","Unknown","Driver and Vehicle Standards Agency","West Midlands (England)","30","[c]","26720","26780"
"New entrant CS","2023","Unknown","Driver and Vehicle Standards Agency","Yorkshire and The Humber","35","[c]","26280","26780"
"New entrant CS","2023","Unknown","Education Scotland","Scotland","35","[c]","45790","41640"
"New entrant CS","2023","Unknown","Education and Skills Funding Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Education and Skills Funding Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Estyn","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Food Standards Agency","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Food Standards Agency","East of England","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Food Standards Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Food Standards Agency","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Food Standards Agency","Northern Ireland","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Food Standards Agency","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Food Standards Agency","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Food Standards Agency","Wales","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Food Standards Agency","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Food Standards Agency","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Food Standards Scotland","Scotland","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Government Commercial Organisation","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Government Commercial Organisation","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Government Commercial Organisation","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Government Legal Department","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Government Legal Department","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Government Property Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Government Property Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Government Property Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Government Property Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Government Property Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Government Property Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","East Midlands (England)","120","[c]","21900","21780"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","East of England","30","[c]","23530","21780"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","London","135","[c]","26880","25480"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","North West (England)","50","[c]","24000","21780"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","South East (England)","50","[c]","23010","21780"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","South West (England)","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Wales","35","[c]","23880","21780"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","West Midlands (England)","85","[c]","23090","21780"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Yorkshire and The Humber","40","[c]","23800","21780"
"New entrant CS","2023","Unknown","HM Land Registry","East Midlands (England)","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Land Registry","East of England","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Land Registry","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Land Registry","North East (England)","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Land Registry","North West (England)","45","[c]","28420","23390"
"New entrant CS","2023","Unknown","HM Land Registry","South West (England)","55","[c]","27810","23390"
"New entrant CS","2023","Unknown","HM Land Registry","Wales","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Land Registry","West Midlands (England)","30","[c]","26460","23390"
"New entrant CS","2023","Unknown","HM Land Registry","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","East Midlands (England)","370","[c]","26210","28880"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","East of England","315","[c]","25670","24070"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","London","515","[c]","30210","31310"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","North East (England)","225","[c]","27220","28880"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","North West (England)","505","[c]","25710","23640"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","South East (England)","505","[c]","26190","24070"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","South West (England)","255","[c]","25790","23640"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Wales","205","[c]","25300","23640"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","West Midlands (England)","385","[c]","25450","23640"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Yorkshire and The Humber","440","[c]","25770","24070"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","East Midlands (England)","195","[c]","24660","22520"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","London","140","[c]","33210","26920"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","North East (England)","230","[c]","25420","22520"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","North West (England)","285","[c]","25360","22520"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Northern Ireland","50","[c]","24020","22520"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Scotland","210","[c]","23500","22520"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","South East (England)","115","[c]","24670","22520"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","South West (England)","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Wales","80","[c]","23940","22520"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","West Midlands (England)","160","[c]","30350","22520"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","120","[c]","25200","22520"
"New entrant CS","2023","Unknown","Health and Safety Executive","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Health and Safety Executive","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Health and Safety Executive","North West (England)","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Health and Safety Executive","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Health and Safety Executive","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Health and Safety Executive","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Health and Safety Executive","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Health and Safety Executive","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Health and Safety Executive","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","East Midlands (England)","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","East of England","250","[c]","24280","22400"
"New entrant CS","2023","Unknown","Home Office","London","1415","[c]","30930","29750"
"New entrant CS","2023","Unknown","Home Office","North East (England)","290","[c]","24030","22400"
"New entrant CS","2023","Unknown","Home Office","North West (England)","1685","[c]","24330","22400"
"New entrant CS","2023","Unknown","Home Office","Northern Ireland","180","[c]","24070","22400"
"New entrant CS","2023","Unknown","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Scotland","315","[c]","24700","22400"
"New entrant CS","2023","Unknown","Home Office","South East (England)","520","[c]","25350","25750"
"New entrant CS","2023","Unknown","Home Office","South West (England)","60","[c]","26060","25750"
"New entrant CS","2023","Unknown","Home Office","Unknown","45","[c]","26010","25750"
"New entrant CS","2023","Unknown","Home Office","Wales","140","[c]","25040","25750"
"New entrant CS","2023","Unknown","Home Office","West Midlands (England)","200","[c]","25520","25750"
"New entrant CS","2023","Unknown","Home Office","Yorkshire and The Humber","860","[c]","25180","25750"
"New entrant CS","2023","Unknown","Institute for Apprenticeships and Technical Education","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Institute for Apprenticeships and Technical Education","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Institute for Apprenticeships and Technical Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Institute for Apprenticeships and Technical Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intellectual Property Office","Wales","30","[c]","37520","31330"
"New entrant CS","2023","Unknown","Legal Aid Agency","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal Aid Agency","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal Aid Agency","North West (England)","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal Aid Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal Aid Agency","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal Aid Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","Scotland","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","South East (England)","30","[c]","29360","22500"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","Wales","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Met Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Met Office","South West (England)","50","[c]","30820","30930"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","East Midlands (England)","70","[c]","29850","22220"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","East of England","115","[c]","31490","27080"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","London","165","[c]","38440","36350"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","North West (England)","90","[c]","25540","22220"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Northern Ireland","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Overseas","40","[c]","47760","45690"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Scotland","185","[c]","26230","25350"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","South East (England)","315","[c]","31360","27350"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","South West (England)","335","[c]","31600","27140"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Wales","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","West Midlands (England)","125","[c]","30310","24680"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","65","[c]","28880","27140"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","East Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","London","175","[c]","35930","35410"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","North West (England)","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","West Midlands (England)","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","40","[c]","34860","31270"
"New entrant CS","2023","Unknown","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Records of Scotland","Scotland","65","[c]","33330","29100"
"New entrant CS","2023","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Public Guardian","East Midlands (England)","30","[c]","22530","21780"
"New entrant CS","2023","Unknown","Office of the Public Guardian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Public Guardian","West Midlands (England)","140","[c]","22330","21780"
"New entrant CS","2023","Unknown","Office of the Scottish Charity Regulator","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectorate","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectorate","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectorate","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectorate","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectorate","South West (England)","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectorate","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectorate","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Registers of Scotland","Scotland","35","[c]","30630","24010"
"New entrant CS","2023","Unknown","Revenue Scotland","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Royal Fleet Auxiliary","Unknown","150","[c]","22470","17530"
"New entrant CS","2023","Unknown","Rural Payments Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Rural Payments Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Rural Payments Agency","North East (England)","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Rural Payments Agency","North West (England)","45","[c]","21840","22150"
"New entrant CS","2023","Unknown","Rural Payments Agency","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Rural Payments Agency","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Rural Payments Agency","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Rural Payments Agency","Yorkshire and The Humber","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Courts and Tribunals Service","Scotland","100","[c]","25020","23190"
"New entrant CS","2023","Unknown","Scottish Fiscal Commission","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Scotland","585","[c]","38410","33520"
"New entrant CS","2023","Unknown","Scottish Prison Service","Scotland","375","[c]","27230","24710"
"New entrant CS","2023","Unknown","Scottish Public Pensions Agency","Scotland","65","[c]","27460","25710"
"New entrant CS","2023","Unknown","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Security Scotland","Scotland","1120","[c]","27230","22180"
"New entrant CS","2023","Unknown","Standards and Testing Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Student Awards Agency for Scotland","Scotland","55","[c]","24640","22180"
"New entrant CS","2023","Unknown","Submarine Delivery Agency","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Submarine Delivery Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Submarine Delivery Agency","South West (England)","60","[c]","29910","26000"
"New entrant CS","2023","Unknown","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The Insolvency Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The Insolvency Service","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The Insolvency Service","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The Insolvency Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The National Archives","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Transport Scotland","Scotland","40","[c]","36120","33520"
"New entrant CS","2023","Unknown","UK Health Security Agency","East Midlands (England)","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Health Security Agency","East of England","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Health Security Agency","London","220","[c]","44060","37530"
"New entrant CS","2023","Unknown","UK Health Security Agency","North East (England)","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Health Security Agency","North West (England)","60","[c]","36140","27330"
"New entrant CS","2023","Unknown","UK Health Security Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Health Security Agency","Scotland","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Health Security Agency","South East (England)","50","[c]","45540","38970"
"New entrant CS","2023","Unknown","UK Health Security Agency","South West (England)","55","[c]","35070","29160"
"New entrant CS","2023","Unknown","UK Health Security Agency","Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Health Security Agency","West Midlands (England)","35","[c]","39210","33710"
"New entrant CS","2023","Unknown","UK Health Security Agency","Yorkshire and The Humber","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Hydrographic Office","South West (England)","45","[c]","29410","27610"
"New entrant CS","2023","Unknown","UK Space Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Space Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Statistics Authority","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Statistics Authority","South East (England)","100","[c]","23830","21200"
"New entrant CS","2023","Unknown","UK Statistics Authority","Wales","35","[c]","28190","24840"
"New entrant CS","2023","Unknown","Valuation Office Agency","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Valuation Office Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Valuation Office Agency","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Valuation Office Agency","North East (England)","40","[c]","22870","22520"
"New entrant CS","2023","Unknown","Valuation Office Agency","North West (England)","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Valuation Office Agency","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Valuation Office Agency","South West (England)","35","[c]","23460","22520"
"New entrant CS","2023","Unknown","Valuation Office Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Valuation Office Agency","West Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Valuation Office Agency","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","Wales","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Revenue Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Accountant in Bankruptcy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","Yorkshire and The Humber","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","East of England","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","North West (England)","50","[c]","24800","22150"
"New entrant CS","2023","White","Animal and Plant Health Agency","Scotland","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","South East (England)","90","[c]","29390","29080"
"New entrant CS","2023","White","Animal and Plant Health Agency","South West (England)","60","[c]","24720","22150"
"New entrant CS","2023","White","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","Wales","30","[c]","25030","22150"
"New entrant CS","2023","White","Animal and Plant Health Agency","West Midlands (England)","35","[c]","26520","22150"
"New entrant CS","2023","White","Animal and Plant Health Agency","Yorkshire and The Humber","55","[c]","27680","25420"
"New entrant CS","2023","White","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","London","10","[c]","[c]","[c]"
