"Status","Year","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Economics","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","Female","40","[c]","27930","26590"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","Male","35","[c]","28910","27290"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","Female","40","[c]","45590","43740"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","Male","40","[c]","52170","43740"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Policy","Female","65","[c]","38690","34090"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Policy","Male","50","[c]","37630","33880"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Statistics","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Statistics","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Commercial","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Commercial","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Communications","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Communications","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Counter Fraud","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Digital, Data and Technology","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Digital, Data and Technology","Male","55","[c]","37710","34850"
"New entrant CS","2023","Department for Transport","Economics","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Economics","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Finance","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Human Resources","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Human Resources","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Operational Delivery","Female","540","[c]","22930","22500"
"New entrant CS","2023","Department for Transport","Operational Delivery","Male","745","[c]","25820","26780"
"New entrant CS","2023","Department for Transport","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Policy","Female","35","[c]","36900","35400"
"New entrant CS","2023","Department for Transport","Policy","Male","40","[c]","40380","39430"
"New entrant CS","2023","Department for Transport","Project Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Project Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Property","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Science and Engineering","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Science and Engineering","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Security","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Social Research","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Unknown","Female","60","[c]","33790","31510"
"New entrant CS","2023","Department for Transport","Unknown","Male","80","[c]","38620","34390"
"New entrant CS","2023","Department for Work and Pensions","Commercial","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Commercial","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Communications","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Communications","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","Female","165","[c]","26690","25610"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","Male","145","[c]","27690","25610"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","Female","155","[c]","40610","38880"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","Male","245","[c]","42450","39150"
"New entrant CS","2023","Department for Work and Pensions","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Economics","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","Female","30","[c]","34040","29870"
"New entrant CS","2023","Department for Work and Pensions","Finance","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Female","985","[c]","25540","21690"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Male","850","[c]","25710","21690"
"New entrant CS","2023","Department for Work and Pensions","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","Female","280","[c]","22390","21690"
"New entrant CS","2023","Department for Work and Pensions","Other","Male","180","[c]","22150","21690"
"New entrant CS","2023","Department for Work and Pensions","Policy","Female","55","[c]","32420","32070"
"New entrant CS","2023","Department for Work and Pensions","Policy","Male","40","[c]","30680","31620"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","Female","35","[c]","28560","27320"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","Male","40","[c]","32160","27320"
"New entrant CS","2023","Department for Work and Pensions","Security","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Security","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Social Research","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Statistics","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Female","130","[c]","29720","28120"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Male","100","[c]","32640","28120"
"New entrant CS","2023","Department of Health and Social Care","Commercial","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Communications","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Communications","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","Female","55","[c]","43040","40880"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","Male","50","[c]","49540","44770"
"New entrant CS","2023","Department of Health and Social Care","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Finance","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Finance","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Human Resources","Female","35","[c]","32900","27690"
"New entrant CS","2023","Department of Health and Social Care","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Legal","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Legal","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Medicine","Female","55","[c]","71830","59800"
"New entrant CS","2023","Department of Health and Social Care","Medicine","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Operational Delivery","Female","425","[c]","37440","32980"
"New entrant CS","2023","Department of Health and Social Care","Operational Delivery","Male","270","[c]","40840","34010"
"New entrant CS","2023","Department of Health and Social Care","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Operational Research","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Other","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Policy","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Policy","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Project Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Property","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Science and Engineering","Female","100","[c]","34420","32980"
"New entrant CS","2023","Department of Health and Social Care","Science and Engineering","Male","50","[c]","33550","32980"
"New entrant CS","2023","Department of Health and Social Care","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Unknown","Female","145","[c]","37330","34190"
"New entrant CS","2023","Department of Health and Social Care","Unknown","Male","70","[c]","34520","34190"
"New entrant CS","2023","Estyn","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Operational Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Communications","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Operational Delivery","Female","30","[c]","31110","26910"
"New entrant CS","2023","Food Standards Agency","Operational Delivery","Male","35","[c]","29580","26910"
"New entrant CS","2023","Food Standards Agency","Policy","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Policy","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Science and Engineering","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Science and Engineering","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Digital, Data and Technology","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Digital, Data and Technology","Male","45","[c]","31630","28080"
"New entrant CS","2023","HM Land Registry","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Legal","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Legal","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Operational Delivery","Female","155","[c]","24750","23390"
"New entrant CS","2023","HM Land Registry","Operational Delivery","Male","90","[c]","24790","23390"
"New entrant CS","2023","HM Land Registry","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Project Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Project Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Communications","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Communications","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Counter Fraud","Female","60","[c]","29530","27650"
"New entrant CS","2023","HM Revenue and Customs","Counter Fraud","Male","60","[c]","29580","27890"
"New entrant CS","2023","HM Revenue and Customs","Digital, Data and Technology","Female","125","[c]","37990","34700"
"New entrant CS","2023","HM Revenue and Customs","Digital, Data and Technology","Male","315","[c]","40080","36990"
"New entrant CS","2023","HM Revenue and Customs","Economics","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Economics","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Finance","Female","60","[c]","27580","22520"
"New entrant CS","2023","HM Revenue and Customs","Finance","Male","50","[c]","30700","27650"
"New entrant CS","2023","HM Revenue and Customs","Human Resources","Female","55","[c]","32510","27650"
"New entrant CS","2023","HM Revenue and Customs","Human Resources","Male","40","[c]","33690","27890"
"New entrant CS","2023","HM Revenue and Customs","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Intelligence Analysis","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Internal Audit","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Legal","Female","45","[c]","44760","52600"
"New entrant CS","2023","HM Revenue and Customs","Legal","Male","40","[c]","45930","52600"
"New entrant CS","2023","HM Revenue and Customs","Operational Delivery","Female","1645","[c]","23320","22520"
"New entrant CS","2023","HM Revenue and Customs","Operational Delivery","Male","1295","[c]","23370","22520"
"New entrant CS","2023","HM Revenue and Customs","Operational Research","Female","50","[c]","23220","22520"
"New entrant CS","2023","HM Revenue and Customs","Operational Research","Male","50","[c]","24100","22520"
"New entrant CS","2023","HM Revenue and Customs","Other","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Policy","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Policy","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Project Delivery","Female","50","[c]","39660","34550"
"New entrant CS","2023","HM Revenue and Customs","Project Delivery","Male","40","[c]","43420","41780"
"New entrant CS","2023","HM Revenue and Customs","Property","Female","110","[c]","28210","22520"
"New entrant CS","2023","HM Revenue and Customs","Property","Male","135","[c]","27290","26020"
"New entrant CS","2023","HM Revenue and Customs","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Security","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Social Research","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Social Research","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Statistics","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Statistics","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Tax","Female","125","[c]","34920","34400"
"New entrant CS","2023","HM Revenue and Customs","Tax","Male","115","[c]","35390","34400"
"New entrant CS","2023","HM Revenue and Customs","Unknown","Female","220","[c]","27420","22520"
"New entrant CS","2023","HM Revenue and Customs","Unknown","Male","310","[c]","31380","22520"
"New entrant CS","2023","HM Treasury","Communications","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Communications","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Economics","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Economics","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Human Resources","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Internal Audit","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Internal Audit","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Operational Delivery","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Operational Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Policy","Female","75","[c]","31060","28500"
"New entrant CS","2023","HM Treasury","Policy","Male","90","[c]","33860","28500"
"New entrant CS","2023","HM Treasury","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Commercial","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Communications","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Communications","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Counter Fraud","Female","[c]","[c]","[c]","[c]"
