"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Project Delivery","Policy","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Policy","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Policy","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","EO","50","[c]","27680","27190"
"Leaver Dept.","2023","Project Delivery","Project Delivery","G6","20","[c]","65820","64400"
"Leaver Dept.","2023","Project Delivery","Project Delivery","G7","65","[c]","52540","52120"
"Leaver Dept.","2023","Project Delivery","Project Delivery","HEO","170","[c]","33520","33250"
"Leaver Dept.","2023","Project Delivery","Project Delivery","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","SEO","120","[c]","40900","41020"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Tax","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Unknown","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Unknown","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Operational Delivery","AO","35","[c]","22400","22520"
"Leaver Dept.","2023","Property","Operational Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Operational Delivery","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Other","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Planning","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Property","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Property","EO","25","[c]","26800","26020"
"Leaver Dept.","2023","Property","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Property","G7","15","[c]","54830","55130"
"Leaver Dept.","2023","Property","Property","HEO","25","[c]","34100","34080"
"Leaver Dept.","2023","Property","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Property","SEO","30","[c]","41370","40580"
"Leaver Dept.","2023","Property","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Unknown","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Security","AA","30","[c]","24320","24430"
"Leaver Dept.","2023","Security","Security","AO","10","[c]","28600","26560"
"Leaver Dept.","2023","Security","Security","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Security","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Security","HEO","25","[c]","34910","33990"
"Leaver Dept.","2023","Security","Security","SEO","25","[c]","41430","41160"
"Leaver Dept.","2023","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Unknown","AO","10","[c]","21910","21720"
"Leaver Dept.","2023","Security","Unknown","EO","35","[c]","25700","24860"
"Leaver Dept.","2023","Security","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Unknown","G7","10","[c]","53880","54700"
"Leaver Dept.","2023","Security","Unknown","HEO","30","[c]","34500","34430"
"Leaver Dept.","2023","Security","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Unknown","SEO","10","[c]","39740","40580"
"Leaver Dept.","2023","Unknown","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Medicine","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Medicine","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Medicine","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Operational Delivery","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Operational Delivery","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Operational Delivery","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Operational Delivery","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","G7","10","[c]","53690","54680"
"Leaver Dept.","2023","Unknown","Other","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Planning","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Planning","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","EO","25","[c]","29300","28120"
"Leaver Dept.","2023","Unknown","Policy","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","G7","40","[c]","55660","55150"
"Leaver Dept.","2023","Unknown","Policy","HEO","55","[c]","36430","37380"
"Leaver Dept.","2023","Unknown","Policy","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","SEO","40","[c]","41650","40470"
"Leaver Dept.","2023","Unknown","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Science and Engineering","HEO","25","[c]","31440","32000"
"Leaver Dept.","2023","Unknown","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Research","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AO","30","[c]","26770","27170"
"Leaver Dept.","2023","Unknown","Unknown","EO","110","[c]","28600","29270"
"Leaver Dept.","2023","Unknown","Unknown","G6","60","[c]","75750","79110"
"Leaver Dept.","2023","Unknown","Unknown","G7","165","[c]","55830","56710"
"Leaver Dept.","2023","Unknown","Unknown","HEO","460","[c]","32420","32000"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO","130","[c]","45450","45120"
"New entrant CS","2023","Analysis","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Digital, Data and Technology","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Digital, Data and Technology","HEO","15","[c]","34090","35410"
"New entrant CS","2023","Analysis","Digital, Data and Technology","SEO","10","[c]","42400","43650"
"New entrant CS","2023","Analysis","Economics","AO","70","[c]","22240","22520"
"New entrant CS","2023","Analysis","Economics","EO","60","[c]","27430","28510"
"New entrant CS","2023","Analysis","Economics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Economics","G7","15","[c]","60810","58370"
"New entrant CS","2023","Analysis","Economics","HEO","185","[c]","34550","34480"
"New entrant CS","2023","Analysis","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Economics","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Finance","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Intelligence Analysis","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Knowledge and Information Management","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Delivery","EO","25","[c]","26930","27840"
"New entrant CS","2023","Analysis","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Delivery","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Delivery","HEO","35","[c]","31620","31060"
"New entrant CS","2023","Analysis","Operational Delivery","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Research","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Research","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Research","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Research","HEO","50","[c]","32820","34170"
"New entrant CS","2023","Analysis","Operational Research","SEO","15","[c]","41140","39890"
"New entrant CS","2023","Analysis","Other","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","EO","20","[c]","29270","30090"
"New entrant CS","2023","Analysis","Other","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","HEO","60","[c]","33500","32470"
"New entrant CS","2023","Analysis","Other","SEO","25","[c]","40020","37680"
"New entrant CS","2023","Analysis","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Policy","HEO","15","[c]","35180","34170"
"New entrant CS","2023","Analysis","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","AA","20","[c]","19280","19280"
"New entrant CS","2023","Analysis","Science and Engineering","AO","30","[c]","22810","23340"
"New entrant CS","2023","Analysis","Science and Engineering","EO","15","[c]","25750","25920"
"New entrant CS","2023","Analysis","Science and Engineering","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","HEO","80","[c]","28830","30350"
"New entrant CS","2023","Analysis","Science and Engineering","SEO","30","[c]","38740","39890"
"New entrant CS","2023","Analysis","Social Research","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","HEO","135","[c]","33010","31900"
"New entrant CS","2023","Analysis","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","SEO","40","[c]","41820","42750"
"New entrant CS","2023","Analysis","Statistics","AA","35","[c]","22700","23500"
"New entrant CS","2023","Analysis","Statistics","AO","30","[c]","24290","24320"
"New entrant CS","2023","Analysis","Statistics","EO","65","[c]","28060","28210"
"New entrant CS","2023","Analysis","Statistics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","G7","10","[c]","52630","51460"
"New entrant CS","2023","Analysis","Statistics","HEO","160","[c]","32880","32800"
"New entrant CS","2023","Analysis","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","SEO","30","[c]","41360","40640"
"New entrant CS","2023","Analysis","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","EO","15","[c]","26540","25750"
"New entrant CS","2023","Analysis","Unknown","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","HEO","10","[c]","34740","33400"
"New entrant CS","2023","Analysis","Unknown","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","AO","85","[c]","22570","22220"
"New entrant CS","2023","Commercial","Commercial","EO","110","[c]","26760","27080"
"New entrant CS","2023","Commercial","Commercial","G6","25","[c]","79330","78000"
"New entrant CS","2023","Commercial","Commercial","G7","75","[c]","63780","65500"
"New entrant CS","2023","Commercial","Commercial","HEO","200","[c]","32270","32500"
"New entrant CS","2023","Commercial","Commercial","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","SEO","105","[c]","40850","40730"
"New entrant CS","2023","Commercial","Commercial","Unknown","25","[c]","33360","32500"
"New entrant CS","2023","Commercial","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Operational Delivery","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Operational Delivery","EO","15","[c]","30990","32300"
"New entrant CS","2023","Commercial","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Operational Delivery","G7","10","[c]","56270","54360"
"New entrant CS","2023","Commercial","Operational Delivery","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Operational Delivery","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Other","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Other","HEO","10","[c]","32850","30930"
"New entrant CS","2023","Commercial","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Statistics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","G7","15","[c]","66120","67750"
"New entrant CS","2023","Commercial","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Communications","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Communications","AO","35","[c]","22950","22520"
"New entrant CS","2023","Communications","Communications","EO","90","[c]","27560","27550"
"New entrant CS","2023","Communications","Communications","G6","15","[c]","72730","71470"
"New entrant CS","2023","Communications","Communications","G7","45","[c]","54570","54460"
"New entrant CS","2023","Communications","Communications","HEO","195","[c]","34370","33950"
"New entrant CS","2023","Communications","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Communications","SEO","130","[c]","41950","41510"
"New entrant CS","2023","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Knowledge and Information Management","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Other","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Policy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","HEO","15","[c]","35490","35400"
"New entrant CS","2023","Communications","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Counter Fraud","AO","230","[c]","23340","21690"
"New entrant CS","2023","Counter Fraud","Counter Fraud","EO","195","[c]","28450","27890"
"New entrant CS","2023","Counter Fraud","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Counter Fraud","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Counter Fraud","HEO","80","[c]","35140","34170"
"New entrant CS","2023","Counter Fraud","Counter Fraud","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Intelligence Analysis","EO","15","[c]","28860","27890"
"New entrant CS","2023","Counter Fraud","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Legal","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Legal","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Operational Delivery","AO","15","[c]","22840","22520"
"New entrant CS","2023","Counter Fraud","Operational Delivery","EO","25","[c]","28130","27890"
"New entrant CS","2023","Counter Fraud","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Operational Delivery","HEO","10","[c]","34900","34400"
"New entrant CS","2023","Counter Fraud","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Other","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Other","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Tax","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Tax","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","EO","20","[c]","30040","31980"
"New entrant CS","2023","Counter Fraud","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Operational Delivery","AO","1200","[c]","23070","22520"
"New entrant CS","2023","Debt","Operational Delivery","EO","15","[c]","27650","27650"
