"Status","Year","Profession_of_post","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Corporate Finance","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","AO","Female","Heterosexual / straight","105","[c]","23560","22520"
"New entrant CS","2023","Counter Fraud","AO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","AO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","AO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","AO","Male","Heterosexual / straight","65","[c]","23060","21690"
"New entrant CS","2023","Counter Fraud","AO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","AO","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","EO","Female","Heterosexual / straight","75","[c]","28330","28120"
"New entrant CS","2023","Counter Fraud","EO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","EO","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","EO","Male","Heterosexual / straight","55","[c]","28000","27650"
"New entrant CS","2023","Counter Fraud","EO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","EO","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HEO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HEO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HEO","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HEO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HEO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AO","Male","Heterosexual / straight","45","[c]","22540","22220"
"New entrant CS","2023","Digital, Data and Technology","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AO","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","EO","Female","Heterosexual / straight","125","[c]","27810","27650"
"New entrant CS","2023","Digital, Data and Technology","EO","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","EO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","EO","Female","Unknown","50","[c]","27770","27650"
"New entrant CS","2023","Digital, Data and Technology","EO","Male","Heterosexual / straight","220","[c]","27690","27650"
"New entrant CS","2023","Digital, Data and Technology","EO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","EO","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","EO","Male","Unknown","125","[c]","28040","27650"
"New entrant CS","2023","Digital, Data and Technology","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","G6","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","G6","Male","Heterosexual / straight","65","[c]","71530","72020"
"New entrant CS","2023","Digital, Data and Technology","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","G6","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","G7","Female","Heterosexual / straight","105","[c]","54690","54330"
"New entrant CS","2023","Digital, Data and Technology","G7","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","G7","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","G7","Female","Unknown","45","[c]","55590","55500"
"New entrant CS","2023","Digital, Data and Technology","G7","Male","Heterosexual / straight","235","[c]","55640","55000"
"New entrant CS","2023","Digital, Data and Technology","G7","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","G7","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","G7","Male","Unknown","95","[c]","56520","55720"
"New entrant CS","2023","Digital, Data and Technology","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","HEO","Female","Heterosexual / straight","145","[c]","34110","34170"
"New entrant CS","2023","Digital, Data and Technology","HEO","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","HEO","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","HEO","Female","Unknown","95","[c]","33190","33830"
"New entrant CS","2023","Digital, Data and Technology","HEO","Male","Heterosexual / straight","250","[c]","34250","34170"
"New entrant CS","2023","Digital, Data and Technology","HEO","Male","LGBO","30","[c]","34010","34110"
"New entrant CS","2023","Digital, Data and Technology","HEO","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","HEO","Male","Unknown","185","[c]","34030","34400"
"New entrant CS","2023","Digital, Data and Technology","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","SCS level","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","SCS level","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","SEO","Female","Heterosexual / straight","170","[c]","40110","39500"
"New entrant CS","2023","Digital, Data and Technology","SEO","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","SEO","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","SEO","Female","Unknown","50","[c]","41460","41780"
"New entrant CS","2023","Digital, Data and Technology","SEO","Male","Heterosexual / straight","270","[c]","41720","41480"
"New entrant CS","2023","Digital, Data and Technology","SEO","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","SEO","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","SEO","Male","Unknown","125","[c]","41980","41740"
"New entrant CS","2023","Digital, Data and Technology","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","AO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Economics","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","AO","Male","Heterosexual / straight","35","[c]","22340","22480"
"New entrant CS","2023","Economics","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","AO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Economics","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","EO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Economics","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","EO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","EO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Economics","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","EO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G7","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G7","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","HEO","Female","Heterosexual / straight","40","[c]","34350","34440"
"New entrant CS","2023","Economics","HEO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","HEO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","HEO","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Economics","HEO","Male","Heterosexual / straight","80","[c]","34280","34290"
"New entrant CS","2023","Economics","HEO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Economics","HEO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","HEO","Male","Unknown","40","[c]","35590","35320"
"New entrant CS","2023","Economics","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AO","Female","Heterosexual / straight","65","[c]","22310","22520"
"New entrant CS","2023","Finance","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AO","Female","Unknown","40","[c]","22630","22520"
"New entrant CS","2023","Finance","AO","Male","Heterosexual / straight","55","[c]","22000","22520"
"New entrant CS","2023","Finance","AO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AO","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","EO","Female","Heterosexual / straight","50","[c]","27850","27080"
"New entrant CS","2023","Finance","EO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","EO","Female","Unknown","30","[c]","26670","27080"
"New entrant CS","2023","Finance","EO","Male","Heterosexual / straight","40","[c]","27080","27080"
"New entrant CS","2023","Finance","EO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","EO","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Finance","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G7","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G7","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G7","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G7","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
