"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Commercial","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Midlands (England)","SEO","Heterosexual / straight","65","65","41990","41200"
"In post","2023","Commercial","West Midlands (England)","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","West Midlands (England)","SEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Commercial","West Midlands (England)","SEO","Unknown","15","15","[c]","[c]"
"In post","2023","Commercial","West Midlands (England)","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","AO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","AO","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","EO","Heterosexual / straight","45","40","27120","27140"
"In post","2023","Commercial","Yorkshire and The Humber","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","G6","Heterosexual / straight","50","45","70530","66860"
"In post","2023","Commercial","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","G6","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","G6","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","G7","Heterosexual / straight","120","115","58990","56000"
"In post","2023","Commercial","Yorkshire and The Humber","G7","LGBO","10","10","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","G7","Unknown","50","45","59280","56000"
"In post","2023","Commercial","Yorkshire and The Humber","HEO","Heterosexual / straight","130","120","32910","33020"
"In post","2023","Commercial","Yorkshire and The Humber","HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","SEO","Heterosexual / straight","195","185","40020","38470"
"In post","2023","Commercial","Yorkshire and The Humber","SEO","LGBO","15","15","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","SEO","Unknown","25","25","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","HEO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","SEO","Unknown","10","10","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","East of England","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Communications","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","London","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","London","AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Communications","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","London","AO","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","London","EO","Heterosexual / straight","100","100","30080","29660"
"In post","2023","Communications","London","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Communications","London","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Communications","London","EO","Unknown","35","30","30360","29660"
"In post","2023","Communications","London","G6","Heterosexual / straight","120","115","70780","70700"
"In post","2023","Communications","London","G6","LGBO","15","15","[c]","[c]"
"In post","2023","Communications","London","G6","Undeclared","15","15","[c]","[c]"
"In post","2023","Communications","London","G6","Unknown","40","40","69950","69800"
"In post","2023","Communications","London","G7","Heterosexual / straight","320","310","57970","57240"
"In post","2023","Communications","London","G7","LGBO","35","35","57660","56430"
"In post","2023","Communications","London","G7","Undeclared","30","30","57960","56440"
"In post","2023","Communications","London","G7","Unknown","105","100","56990","56330"
"In post","2023","Communications","London","HEO","Heterosexual / straight","265","260","37150","36590"
"In post","2023","Communications","London","HEO","LGBO","30","30","36300","35410"
"In post","2023","Communications","London","HEO","Undeclared","30","30","[c]","[c]"
"In post","2023","Communications","London","HEO","Unknown","155","150","37560","37090"
"In post","2023","Communications","London","SCS level","Heterosexual / straight","60","60","91280","86700"
"In post","2023","Communications","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","London","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Communications","London","SCS level","Unknown","20","20","[c]","[c]"
"In post","2023","Communications","London","SEO","Heterosexual / straight","330","325","44550","44000"
"In post","2023","Communications","London","SEO","LGBO","50","50","44550","43990"
"In post","2023","Communications","London","SEO","Undeclared","40","40","44650","44540"
"In post","2023","Communications","London","SEO","Unknown","130","130","44470","44260"
"In post","2023","Communications","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North East (England)","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North East (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North East (England)","EO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Communications","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North East (England)","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North East (England)","HEO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Communications","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North East (England)","HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Communications","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North East (England)","SEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Communications","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North East (England)","SEO","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North West (England)","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North West (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North West (England)","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Communications","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
