"Status","Year","Age","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","20-29","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","SEO/HEO","Female","Heterosexual / straight","660","[c]","35880","35020"
"Leaver Dept.","2023","20-29","SEO/HEO","Female","LGBO","105","[c]","35620","34290"
"Leaver Dept.","2023","20-29","SEO/HEO","Female","Undeclared","105","[c]","35790","35410"
"Leaver Dept.","2023","20-29","SEO/HEO","Female","Unknown","560","[c]","33450","32000"
"Leaver Dept.","2023","20-29","SEO/HEO","Male","Heterosexual / straight","455","[c]","36290","35410"
"Leaver Dept.","2023","20-29","SEO/HEO","Male","LGBO","90","[c]","36590","35620"
"Leaver Dept.","2023","20-29","SEO/HEO","Male","Undeclared","70","[c]","35890","34550"
"Leaver Dept.","2023","20-29","SEO/HEO","Male","Unknown","420","[c]","34240","32960"
"Leaver Dept.","2023","20-29","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","AA/AO","Female","Heterosexual / straight","200","[c]","21940","21720"
"Leaver Dept.","2023","30-39","AA/AO","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","AA/AO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","AA/AO","Female","Unknown","120","[c]","22490","22150"
"Leaver Dept.","2023","30-39","AA/AO","Male","Heterosexual / straight","165","[c]","22620","21780"
"Leaver Dept.","2023","30-39","AA/AO","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","AA/AO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","AA/AO","Male","Unknown","140","[c]","22510","22400"
"Leaver Dept.","2023","30-39","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","EO","Female","Heterosexual / straight","370","[c]","28080","28120"
"Leaver Dept.","2023","30-39","EO","Female","LGBO","35","[c]","27500","27570"
"Leaver Dept.","2023","30-39","EO","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","EO","Female","Unknown","105","[c]","27830","27940"
"Leaver Dept.","2023","30-39","EO","Male","Heterosexual / straight","285","[c]","28370","28120"
"Leaver Dept.","2023","30-39","EO","Male","LGBO","35","[c]","27790","27570"
"Leaver Dept.","2023","30-39","EO","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","EO","Male","Unknown","100","[c]","27890","27570"
"Leaver Dept.","2023","30-39","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","G6/G7","Female","Heterosexual / straight","385","[c]","57780","56290"
"Leaver Dept.","2023","30-39","G6/G7","Female","LGBO","35","[c]","56350","54700"
"Leaver Dept.","2023","30-39","G6/G7","Female","Undeclared","50","[c]","58440","56430"
"Leaver Dept.","2023","30-39","G6/G7","Female","Unknown","130","[c]","58320","56200"
"Leaver Dept.","2023","30-39","G6/G7","Male","Heterosexual / straight","285","[c]","57380","55720"
"Leaver Dept.","2023","30-39","G6/G7","Male","LGBO","55","[c]","58020","56430"
"Leaver Dept.","2023","30-39","G6/G7","Male","Undeclared","50","[c]","57180","56390"
"Leaver Dept.","2023","30-39","G6/G7","Male","Unknown","140","[c]","57370","56340"
"Leaver Dept.","2023","30-39","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SCS level","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SCS level","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SCS level","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SCS level","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SCS level","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SEO/HEO","Female","Heterosexual / straight","625","[c]","37650","37590"
"Leaver Dept.","2023","30-39","SEO/HEO","Female","LGBO","60","[c]","37580","38330"
"Leaver Dept.","2023","30-39","SEO/HEO","Female","Undeclared","65","[c]","37800","38100"
"Leaver Dept.","2023","30-39","SEO/HEO","Female","Unknown","265","[c]","36910","36180"
"Leaver Dept.","2023","30-39","SEO/HEO","Male","Heterosexual / straight","450","[c]","37200","36530"
"Leaver Dept.","2023","30-39","SEO/HEO","Male","LGBO","60","[c]","37700","37470"
"Leaver Dept.","2023","30-39","SEO/HEO","Male","Undeclared","60","[c]","37610","37590"
"Leaver Dept.","2023","30-39","SEO/HEO","Male","Unknown","250","[c]","36240","35060"
"Leaver Dept.","2023","30-39","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","AA/AO","Female","Heterosexual / straight","170","[c]","22000","21690"
"Leaver Dept.","2023","40-49","AA/AO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","AA/AO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","AA/AO","Female","Unknown","105","[c]","22190","21690"
"Leaver Dept.","2023","40-49","AA/AO","Male","Heterosexual / straight","115","[c]","22260","21690"
"Leaver Dept.","2023","40-49","AA/AO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","AA/AO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","AA/AO","Male","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","EO","Female","Heterosexual / straight","285","[c]","28150","28120"
"Leaver Dept.","2023","40-49","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","EO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","EO","Female","Unknown","85","[c]","28140","28120"
"Leaver Dept.","2023","40-49","EO","Male","Heterosexual / straight","170","[c]","27910","27800"
"Leaver Dept.","2023","40-49","EO","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","EO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","EO","Male","Unknown","65","[c]","28550","28120"
"Leaver Dept.","2023","40-49","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","G6/G7","Female","Heterosexual / straight","245","[c]","60110","59290"
"Leaver Dept.","2023","40-49","G6/G7","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","G6/G7","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","G6/G7","Female","Unknown","80","[c]","58290","56870"
"Leaver Dept.","2023","40-49","G6/G7","Male","Heterosexual / straight","200","[c]","58800","57430"
"Leaver Dept.","2023","40-49","G6/G7","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","G6/G7","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","G6/G7","Male","Unknown","80","[c]","62960","62200"
"Leaver Dept.","2023","40-49","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","SCS level","Female","Heterosexual / straight","70","[c]","85940","78930"
"Leaver Dept.","2023","40-49","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","SCS level","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","SCS level","Male","Heterosexual / straight","50","[c]","92700","83860"
"Leaver Dept.","2023","40-49","SCS level","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","SCS level","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","SCS level","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","SEO/HEO","Female","Heterosexual / straight","395","[c]","37400","37590"
"Leaver Dept.","2023","40-49","SEO/HEO","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","SEO/HEO","Female","Undeclared","35","[c]","37490","37880"
"Leaver Dept.","2023","40-49","SEO/HEO","Female","Unknown","125","[c]","37350","37590"
"Leaver Dept.","2023","40-49","SEO/HEO","Male","Heterosexual / straight","255","[c]","38650","38640"
"Leaver Dept.","2023","40-49","SEO/HEO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","SEO/HEO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","SEO/HEO","Male","Unknown","110","[c]","37800","37880"
"Leaver Dept.","2023","40-49","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","AA/AO","Female","Heterosexual / straight","150","[c]","21980","21690"
"Leaver Dept.","2023","50-59","AA/AO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","AA/AO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","AA/AO","Female","Unknown","75","[c]","22260","21690"
"Leaver Dept.","2023","50-59","AA/AO","Male","Heterosexual / straight","90","[c]","22380","21690"
"Leaver Dept.","2023","50-59","AA/AO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","AA/AO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","AA/AO","Male","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","EO","Female","Heterosexual / straight","200","[c]","28000","28120"
"Leaver Dept.","2023","50-59","EO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","EO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","EO","Female","Unknown","65","[c]","27450","27710"
"Leaver Dept.","2023","50-59","EO","Male","Heterosexual / straight","125","[c]","28240","28120"
"Leaver Dept.","2023","50-59","EO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","EO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","EO","Male","Unknown","40","[c]","27660","27570"
"Leaver Dept.","2023","50-59","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","G6/G7","Female","Heterosexual / straight","120","[c]","58550","57350"
"Leaver Dept.","2023","50-59","G6/G7","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","G6/G7","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","G6/G7","Female","Unknown","55","[c]","61080","58630"
"Leaver Dept.","2023","50-59","G6/G7","Male","Heterosexual / straight","110","[c]","60310","59290"
"Leaver Dept.","2023","50-59","G6/G7","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","G6/G7","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","G6/G7","Male","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","SCS level","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","SCS level","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","SCS level","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","SCS level","Male","Heterosexual / straight","50","[c]","107270","97380"
"Leaver Dept.","2023","50-59","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","SCS level","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","SCS level","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","SEO/HEO","Female","Heterosexual / straight","220","[c]","36800","35760"
"Leaver Dept.","2023","50-59","SEO/HEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","SEO/HEO","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","SEO/HEO","Female","Unknown","55","[c]","37530","37500"
"Leaver Dept.","2023","50-59","SEO/HEO","Male","Heterosexual / straight","155","[c]","37560","37680"
"Leaver Dept.","2023","50-59","SEO/HEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","SEO/HEO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","SEO/HEO","Male","Unknown","55","[c]","39620","40600"
"Leaver Dept.","2023","50-59","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","AA/AO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","AA/AO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","AA/AO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","AA/AO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","EO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","EO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","EO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","EO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","G6/G7","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","G6/G7","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","G6/G7","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","SEO/HEO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","SEO/HEO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","SEO/HEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","AA/AO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","EO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
