"Status","Year","Parent_department","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department for International Trade","Policy","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Project Delivery","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Social Research","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Social Research","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Social Research","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Statistics","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Statistics","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Unknown","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Unknown","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Unknown","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Commercial","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Commercial","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Economics","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Economics","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","Female","30","[c]","26640","26590"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Planning","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Planning","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outside London","Female","40","[c]","45680","43740"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outside London","Male","35","[c]","51600","43740"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Policy","London","Female","45","[c]","41380","34310"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Policy","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Policy","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Policy","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Psychology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Psychology","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Social Research","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Social Research","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Social Research","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Statistics","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Statistics","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Statistics","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Commercial","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Commercial","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Commercial","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Commercial","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Communications","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Communications","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Counter Fraud","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Digital, Data and Technology","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Digital, Data and Technology","Outside London","Male","55","[c]","37410","34850"
"New entrant CS","2023","Department for Transport","Economics","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Economics","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Economics","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Finance","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Finance","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Human Resources","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Human Resources","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Medicine","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Medicine","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Operational Delivery","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Operational Delivery","London","Male","35","[c]","31280","30780"
"New entrant CS","2023","Department for Transport","Operational Delivery","Outside London","Female","530","[c]","22700","22500"
"New entrant CS","2023","Department for Transport","Operational Delivery","Outside London","Male","710","[c]","25550","26780"
"New entrant CS","2023","Department for Transport","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Other","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Other","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Planning","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Policy","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Policy","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Policy","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Policy","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Project Delivery","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Project Delivery","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Project Delivery","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Project Delivery","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Property","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Science and Engineering","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Science and Engineering","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Security","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Security","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Social Research","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Social Research","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Social Research","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Statistics","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Statistics","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Unknown","London","Female","40","[c]","36320","35400"
"New entrant CS","2023","Department for Transport","Unknown","London","Male","60","[c]","36450","34390"
"New entrant CS","2023","Department for Transport","Unknown","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Unknown","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Commercial","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Commercial","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Commercial","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Commercial","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Communications","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","Outside London","Female","150","[c]","26210","25610"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","Outside London","Male","125","[c]","27170","25610"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","Outside London","Female","145","[c]","40200","38470"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","Outside London","Male","230","[c]","42180","38580"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Economics","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Economics","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Outside London","Female","960","[c]","25370","21690"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Outside London","Male","830","[c]","25570","21690"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","Outside London","Female","270","[c]","22280","21690"
"New entrant CS","2023","Department for Work and Pensions","Other","Outside London","Male","175","[c]","22010","21690"
"New entrant CS","2023","Department for Work and Pensions","Other","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","London","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Psychology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Psychology","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","Outside London","Female","35","[c]","28560","27320"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","Outside London","Male","40","[c]","31950","27320"
"New entrant CS","2023","Department for Work and Pensions","Security","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Security","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Security","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Security","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Social Research","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Social Research","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Social Research","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Statistics","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Statistics","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Statistics","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Outside London","Female","110","[c]","28150","28120"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Outside London","Male","85","[c]","30810","28120"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Communications","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Communications","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","London","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","Outside London","Female","30","[c]","44660","41200"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Economics","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Economics","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Finance","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Finance","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Finance","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Finance","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Human Resources","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Human Resources","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Human Resources","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Knowledge and Information Management","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Legal","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Legal","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
