"Status","Year","Disability","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","SEO","125","[c]","49620","47750"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Legal","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Operational Delivery","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Other","AO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Other","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Policy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Policy","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Social Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Social Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Social Research","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Statistics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Statistics","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Statistics","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Statistics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Communications","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Communications","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Digital, Data and Technology","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Digital, Data and Technology","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Digital, Data and Technology","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Digital, Data and Technology","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Digital, Data and Technology","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Economics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Economics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Human Resources","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Legal","G7","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Legal","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Operational Delivery","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Operational Delivery","EO","65","[c]","25680","25750"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Operational Delivery","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Policy","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Policy","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Policy","G7","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Policy","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Policy","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Project Delivery","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Project Delivery","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Project Delivery","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Operational Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Operational Delivery","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Operational Delivery","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Operational Research","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Operational Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Operational Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Operational Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Statistics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Statistics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Statistics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Statistics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Policy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Commercial","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Finance","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Human Resources","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Human Resources","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Legal","G7","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Legal","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Operational Delivery","AA","40","[c]","22110","22080"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Operational Delivery","AO","185","[c]","22780","23190"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Operational Delivery","EO","40","[c]","27530","28700"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Operational Delivery","HEO","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Other","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Other","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Psychology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Unknown","AA","125","[c]","22260","22180"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Unknown","AO","35","[c]","26000","25710"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Unknown","EO","250","[c]","29400","29100"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Unknown","G6","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Unknown","G7","55","[c]","57090","54870"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Unknown","HEO","145","[c]","35090","33520"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Unknown","SEO","90","[c]","44030","41640"
"New entrant CS","2023","Declared non-disabled","The National Archives","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Commercial","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Digital, Data and Technology","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Operational Delivery","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Other","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Other","SEO","[c]","[c]","[c]","[c]"
