"Status","Year","Age","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","Department for International Trade","Unknown","100","[c]","29690","29280"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities","Heterosexual / straight","95","[c]","31610","31290"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities","Unknown","50","[c]","26070","26590"
"New entrant CS","2023","20-29","Department for Transport","Heterosexual / straight","360","[c]","26790","22500"
"New entrant CS","2023","20-29","Department for Transport","LGBO","45","[c]","26780","24640"
"New entrant CS","2023","20-29","Department for Transport","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport","Unknown","190","[c]","27270","26780"
"New entrant CS","2023","20-29","Department for Work and Pensions","Heterosexual / straight","935","[c]","26160","21690"
"New entrant CS","2023","20-29","Department for Work and Pensions","LGBO","145","[c]","26950","26470"
"New entrant CS","2023","20-29","Department for Work and Pensions","Undeclared","75","[c]","26820","27320"
"New entrant CS","2023","20-29","Department for Work and Pensions","Unknown","200","[c]","26830","21690"
"New entrant CS","2023","20-29","Department of Health and Social Care","Heterosexual / straight","205","[c]","31240","29160"
"New entrant CS","2023","20-29","Department of Health and Social Care","LGBO","50","[c]","31840","29760"
"New entrant CS","2023","20-29","Department of Health and Social Care","Undeclared","130","[c]","30870","28770"
"New entrant CS","2023","20-29","Department of Health and Social Care","Unknown","225","[c]","31520","27920"
"New entrant CS","2023","20-29","Estyn","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Estyn","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Estyn","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Food Standards Agency","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Food Standards Agency","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Land Registry","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Land Registry","Unknown","85","[c]","26810","23390"
"New entrant CS","2023","20-29","HM Revenue and Customs","Heterosexual / straight","1040","[c]","26050","22520"
"New entrant CS","2023","20-29","HM Revenue and Customs","LGBO","165","[c]","26020","22520"
"New entrant CS","2023","20-29","HM Revenue and Customs","Undeclared","65","[c]","25990","22520"
"New entrant CS","2023","20-29","HM Revenue and Customs","Unknown","940","[c]","25620","22520"
"New entrant CS","2023","20-29","HM Treasury","Heterosexual / straight","135","[c]","29130","28500"
"New entrant CS","2023","20-29","HM Treasury","LGBO","35","[c]","30010","28500"
"New entrant CS","2023","20-29","HM Treasury","Undeclared","40","[c]","29510","27820"
"New entrant CS","2023","20-29","HM Treasury","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Home Office","Heterosexual / straight","445","[c]","25910","25750"
"New entrant CS","2023","20-29","Home Office","LGBO","80","[c]","25300","25750"
"New entrant CS","2023","20-29","Home Office","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Home Office","Unknown","2615","[c]","25450","25750"
"New entrant CS","2023","20-29","Ministry of Defence","Heterosexual / straight","870","[c]","28010","27140"
"New entrant CS","2023","20-29","Ministry of Defence","LGBO","105","[c]","28170","27330"
"New entrant CS","2023","20-29","Ministry of Defence","Undeclared","70","[c]","27300","27210"
"New entrant CS","2023","20-29","Ministry of Defence","Unknown","1095","[c]","26850","26250"
"New entrant CS","2023","20-29","Ministry of Justice","Heterosexual / straight","3560","[c]","25990","24070"
"New entrant CS","2023","20-29","Ministry of Justice","LGBO","595","[c]","25670","23640"
"New entrant CS","2023","20-29","Ministry of Justice","Undeclared","205","[c]","26540","25480"
"New entrant CS","2023","20-29","Ministry of Justice","Unknown","2275","[c]","26250","25480"
"New entrant CS","2023","20-29","National Crime Agency","Heterosexual / straight","125","[c]","34030","34340"
"New entrant CS","2023","20-29","National Crime Agency","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","National Crime Agency","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","National Crime Agency","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","70","[c]","28770","26870"
"New entrant CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Gas and Electricity Markets","Heterosexual / straight","120","[c]","30180","27000"
"New entrant CS","2023","20-29","Office of Gas and Electricity Markets","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Gas and Electricity Markets","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Gas and Electricity Markets","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Qualifications and Examinations Regulation","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Qualifications and Examinations Regulation","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Rail and Road","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Scotland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Government","Heterosexual / straight","295","[c]","27960","25710"
"New entrant CS","2023","20-29","Scottish Government","LGBO","75","[c]","30040","29100"
"New entrant CS","2023","20-29","Scottish Government","Undeclared","30","[c]","27940","24130"
"New entrant CS","2023","20-29","Scottish Government","Unknown","805","[c]","27330","24710"
"New entrant CS","2023","20-29","The National Archives","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The National Archives","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The National Archives","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","Heterosexual / straight","35","[c]","36000","32300"
"New entrant CS","2023","20-29","UK Export Finance","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Statistics Authority","Heterosexual / straight","245","[c]","28240","28850"
"New entrant CS","2023","20-29","UK Statistics Authority","LGBO","45","[c]","29690","31060"
"New entrant CS","2023","20-29","UK Statistics Authority","Undeclared","30","[c]","27470","24840"
"New entrant CS","2023","20-29","UK Statistics Authority","Unknown","45","[c]","26980","25100"
"New entrant CS","2023","20-29","UK Supreme Court","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Supreme Court","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Water Services Regulation Authority","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Welsh Government","Heterosexual / straight","75","[c]","26390","24870"
"New entrant CS","2023","20-29","Welsh Government","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Welsh Government","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Welsh Government","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Attorney General's Departments","Heterosexual / straight","280","[c]","39250","38760"
"New entrant CS","2023","30-39","Attorney General's Departments","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Attorney General's Departments","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Attorney General's Departments","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cabinet Office","Heterosexual / straight","105","[c]","40730","37300"
"New entrant CS","2023","30-39","Cabinet Office","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cabinet Office","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cabinet Office","Unknown","80","[c]","48690","38050"
"New entrant CS","2023","30-39","Chancellor's other departments","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Chancellor's other departments","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","Heterosexual / straight","30","[c]","56210","54260"
"New entrant CS","2023","30-39","Competition and Markets Authority","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","195","[c]","35320","33280"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Unknown","75","[c]","36320","34540"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education","Heterosexual / straight","85","[c]","37670","37590"
"New entrant CS","2023","30-39","Department for Education","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","Heterosexual / straight","310","[c]","33890","30320"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","LGBO","55","[c]","34110","33830"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","Unknown","115","[c]","33730","30320"
"New entrant CS","2023","30-39","Department for International Trade","Heterosexual / straight","85","[c]","39950","38050"
"New entrant CS","2023","30-39","Department for International Trade","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for International Trade","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for International Trade","Unknown","30","[c]","43940","41550"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities","Heterosexual / straight","55","[c]","38060","39880"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Transport","Heterosexual / straight","235","[c]","30320","26780"
"New entrant CS","2023","30-39","Department for Transport","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Transport","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Transport","Unknown","135","[c]","29170","26780"
"New entrant CS","2023","30-39","Department for Work and Pensions","Heterosexual / straight","675","[c]","29570","28120"
"New entrant CS","2023","30-39","Department for Work and Pensions","LGBO","80","[c]","29870","28120"
"New entrant CS","2023","30-39","Department for Work and Pensions","Undeclared","45","[c]","31500","27720"
"New entrant CS","2023","30-39","Department for Work and Pensions","Unknown","140","[c]","29220","25610"
"New entrant CS","2023","30-39","Department of Health and Social Care","Heterosexual / straight","145","[c]","43420","41190"
"New entrant CS","2023","30-39","Department of Health and Social Care","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department of Health and Social Care","Undeclared","45","[c]","40280","37060"
"New entrant CS","2023","30-39","Department of Health and Social Care","Unknown","180","[c]","42600","37420"
"New entrant CS","2023","30-39","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Estyn","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Estyn","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Food Standards Agency","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Food Standards Agency","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Land Registry","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Land Registry","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Land Registry","Unknown","80","[c]","31220","28080"
"New entrant CS","2023","30-39","HM Revenue and Customs","Heterosexual / straight","650","[c]","30020","26470"
"New entrant CS","2023","30-39","HM Revenue and Customs","LGBO","85","[c]","29240","22520"
"New entrant CS","2023","30-39","HM Revenue and Customs","Undeclared","45","[c]","29790","22520"
"New entrant CS","2023","30-39","HM Revenue and Customs","Unknown","545","[c]","27800","22520"
"New entrant CS","2023","30-39","HM Treasury","Heterosexual / straight","30","[c]","33460","32200"
"New entrant CS","2023","30-39","HM Treasury","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Treasury","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Home Office","Heterosexual / straight","315","[c]","26740","25750"
"New entrant CS","2023","30-39","Home Office","LGBO","55","[c]","27320","25750"
"New entrant CS","2023","30-39","Home Office","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Home Office","Unknown","1485","[c]","26540","25750"
"New entrant CS","2023","30-39","Ministry of Defence","Heterosexual / straight","650","[c]","33240","32500"
"New entrant CS","2023","30-39","Ministry of Defence","LGBO","35","[c]","31350","30040"
"New entrant CS","2023","30-39","Ministry of Defence","Undeclared","35","[c]","36600","33830"
"New entrant CS","2023","30-39","Ministry of Defence","Unknown","585","[c]","32590","28000"
"New entrant CS","2023","30-39","Ministry of Justice","Heterosexual / straight","2020","[c]","27410","27720"
"New entrant CS","2023","30-39","Ministry of Justice","LGBO","250","[c]","27140","24070"
"New entrant CS","2023","30-39","Ministry of Justice","Undeclared","95","[c]","26780","25480"
"New entrant CS","2023","30-39","Ministry of Justice","Unknown","1115","[c]","27430","27640"
"New entrant CS","2023","30-39","National Crime Agency","Heterosexual / straight","100","[c]","38410","36090"
"New entrant CS","2023","30-39","National Crime Agency","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","90","[c]","49640","47750"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Heterosexual / straight","130","[c]","44030","40000"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Scottish Government","Heterosexual / straight","345","[c]","33930","30440"
"New entrant CS","2023","30-39","Scottish Government","LGBO","65","[c]","31270","29100"
"New entrant CS","2023","30-39","Scottish Government","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Scottish Government","Unknown","810","[c]","30850","29100"
"New entrant CS","2023","30-39","The National Archives","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Export Finance","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Statistics Authority","Heterosexual / straight","185","[c]","32950","31060"
"New entrant CS","2023","30-39","UK Statistics Authority","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Statistics Authority","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Statistics Authority","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Supreme Court","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Water Services Regulation Authority","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Welsh Government","Heterosexual / straight","60","[c]","38320","36590"
"New entrant CS","2023","30-39","Welsh Government","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Welsh Government","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Welsh Government","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Attorney General's Departments","Heterosexual / straight","140","[c]","39230","38760"
"New entrant CS","2023","40-49","Attorney General's Departments","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Attorney General's Departments","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office","Heterosexual / straight","95","[c]","47750","41460"
"New entrant CS","2023","40-49","Cabinet Office","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office","Unknown","50","[c]","73650","70910"
"New entrant CS","2023","40-49","Chancellor's other departments","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Charity Commission","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Charity Commission","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","160","[c]","37360","36460"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Digital, Culture, Media and Sport","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Digital, Culture, Media and Sport","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education","Heterosexual / straight","75","[c]","43760","37710"
"New entrant CS","2023","40-49","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","Heterosexual / straight","240","[c]","36460","30320"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","Unknown","55","[c]","31300","23750"
"New entrant CS","2023","40-49","Department for International Trade","Heterosexual / straight","75","[c]","42270","40140"
"New entrant CS","2023","40-49","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for International Trade","Unknown","30","[c]","46870","44470"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","Heterosexual / straight","50","[c]","41750","41840"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Transport","Heterosexual / straight","170","[c]","28650","26780"
"New entrant CS","2023","40-49","Department for Transport","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Transport","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Transport","Unknown","110","[c]","30140","26780"
"New entrant CS","2023","40-49","Department for Work and Pensions","Heterosexual / straight","530","[c]","31860","28120"
"New entrant CS","2023","40-49","Department for Work and Pensions","LGBO","30","[c]","26890","28120"
"New entrant CS","2023","40-49","Department for Work and Pensions","Undeclared","35","[c]","29620","23650"
"New entrant CS","2023","40-49","Department for Work and Pensions","Unknown","105","[c]","30670","27570"
"New entrant CS","2023","40-49","Department of Health and Social Care","Heterosexual / straight","100","[c]","47370","41950"
"New entrant CS","2023","40-49","Department of Health and Social Care","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","Unknown","115","[c]","47320","43810"
"New entrant CS","2023","40-49","Estyn","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Estyn","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","Unknown","20","[c]","[c]","[c]"
