"Status","Year","Organisation","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Geography","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Geography","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","Scotland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Intelligence Analysis","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Intelligence Analysis","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Intelligence Analysis","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Intelligence Analysis","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Intelligence Analysis","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Intelligence Analysis","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Intelligence Analysis","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Intelligence Analysis","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Legal","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Medicine","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Medicine","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","East of England","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Other","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Other","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Other","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Other","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Other","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Other","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Other","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Other","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Other","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Other","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Policy","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Policy","East of England","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Policy","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Policy","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Policy","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Policy","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Policy","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Policy","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Policy","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Policy","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Policy","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Policy","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Policy","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Policy","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Policy","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Policy","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Project Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Project Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Project Delivery","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Project Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Project Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Project Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Project Delivery","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Project Delivery","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Project Delivery","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Project Delivery","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Project Delivery","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Project Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Project Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Property","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Property","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Property","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Property","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Property","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Property","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Property","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Property","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Property","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Property","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Property","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Property","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Property","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Property","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Property","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Property","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Science and Engineering","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Science and Engineering","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Science and Engineering","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Science and Engineering","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Science and Engineering","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Science and Engineering","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Security","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Security","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Security","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Security","East of England","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Security","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Security","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Security","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Security","Northern Ireland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Security","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Security","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Security","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Security","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Security","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Security","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Security","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Security","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Security","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Security","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Security","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Security","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Statistics","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Statistics","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Statistics","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Statistics","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Statistics","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Statistics","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Statistics","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Statistics","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Commercial","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Commercial","North West (England)","Male","[c]","[c]","[c]","[c]"
