"Status","Year","Function_of_post","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Human Resources","Cabinet Office","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Charity Commission","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Charity Commission","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Competition and Markets Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Competition and Markets Authority","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Competition and Markets Authority","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Competition and Markets Authority","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Competition and Markets Authority","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy","Wales","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Digital, Culture, Media and Sport","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Digital, Culture, Media and Sport","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Digital, Culture, Media and Sport","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Digital, Culture, Media and Sport","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Digital, Culture, Media and Sport","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Education","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Education","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Education","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Education","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Education","West Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Education","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Education","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Education","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs","South West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for International Trade","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for International Trade","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for International Trade","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for International Trade","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Levelling Up, Housing and Communities","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Levelling Up, Housing and Communities","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Levelling Up, Housing and Communities","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Levelling Up, Housing and Communities","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Levelling Up, Housing and Communities","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Levelling Up, Housing and Communities","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","North East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Food Standards Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Food Standards Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Food Standards Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Food Standards Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Land Registry","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Land Registry","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Land Registry","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Land Registry","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Land Registry","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Land Registry","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","North East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","North East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","North West (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","North West (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","South West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury","East of England","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury","East of England","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence","East of England","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence","North West (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence","North West (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence","Overseas","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence","Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence","Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence","South East (England)","Female","35","[c]","29690","27110"
"New entrant CS","2023","Human Resources","Ministry of Defence","South East (England)","Male","40","[c]","34260","33140"
"New entrant CS","2023","Human Resources","Ministry of Defence","South West (England)","Female","100","[c]","29580","23340"
"New entrant CS","2023","Human Resources","Ministry of Defence","South West (England)","Male","50","[c]","28960","27080"
"New entrant CS","2023","Human Resources","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence","West Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence","West Midlands (England)","Male","40","[c]","31800","30080"
"New entrant CS","2023","Human Resources","Ministry of Defence","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice","North West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice","Wales","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","South West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Qualifications and Examinations Regulation","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Qualifications and Examinations Regulation","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Rail and Road","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Rail and Road","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Rail and Road","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Rail and Road","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of the Secretary of State for Scotland","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of the Secretary of State for Scotland","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of the Secretary of State for Wales","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of the Secretary of State for Wales","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Government","Scotland","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Government","Scotland","Male","5","[c]","[c]","[c]"
