"Status","Year","Ethnicity","Organisation","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","White","UK Export Finance","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Export Finance","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Health Security Agency","Department of Health and Social Care","Heterosexual / straight","55","[c]","40340","37640"
"Leaver Dept.","2023","White","UK Health Security Agency","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Health Security Agency","Department of Health and Social Care","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Health Security Agency","Department of Health and Social Care","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Hydrographic Office","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Hydrographic Office","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Hydrographic Office","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Hydrographic Office","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Space Agency","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Space Agency","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Space Agency","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Space Agency","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Statistics Authority","UK Statistics Authority","Heterosexual / straight","125","[c]","36070","32040"
"Leaver Dept.","2023","White","UK Statistics Authority","UK Statistics Authority","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Statistics Authority","UK Statistics Authority","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Statistics Authority","UK Statistics Authority","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Supreme Court","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Supreme Court","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Supreme Court","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Supreme Court","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Valuation Office Agency","HM Revenue and Customs","Heterosexual / straight","45","[c]","33240","27740"
"Leaver Dept.","2023","White","Valuation Office Agency","HM Revenue and Customs","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Valuation Office Agency","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Valuation Office Agency","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Vehicle Certification Agency","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Vehicle Certification Agency","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Vehicle Certification Agency","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Vehicle Certification Agency","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Water Services Regulation Authority","Water Services Regulation Authority","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Water Services Regulation Authority","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Water Services Regulation Authority","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Water Services Regulation Authority","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Welsh Government (excl. agencies)","Welsh Government","Heterosexual / straight","50","[c]","41990","38160"
"Leaver Dept.","2023","White","Welsh Government (excl. agencies)","Welsh Government","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Welsh Government (excl. agencies)","Welsh Government","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Welsh Government (excl. agencies)","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Welsh Revenue Authority","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Welsh Revenue Authority","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Welsh Revenue Authority","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Welsh Revenue Authority","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wilton Park","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wilton Park","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wilton Park","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wilton Park","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Accountant in Bankruptcy","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Accountant in Bankruptcy","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Accountant in Bankruptcy","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Accountant in Bankruptcy","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Active Travel England","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Active Travel England","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Active Travel England","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Active Travel England","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Attorney General's Office","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Attorney General's Office","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Attorney General's Office","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Attorney General's Office","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Building Digital UK","Department for Digital, Culture, Media and Sport","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Building Digital UK","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Building Digital UK","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Building Digital UK","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office (excl. agencies)","Cabinet Office","Heterosexual / straight","35","[c]","32310","28180"
"New entrant CS","2023","Asian","Cabinet Office (excl. agencies)","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office (excl. agencies)","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Central Civil Service Fast Stream","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Central Civil Service Fast Stream","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Central Civil Service Fast Stream","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Central Civil Service Fast Stream","Cabinet Office","Unknown","55","[c]","28840","28840"
"New entrant CS","2023","Asian","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Charity Commission","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Charity Commission","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Charity Commission","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Charity Commission","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Competition and Markets Authority","Competition and Markets Authority","Heterosexual / straight","40","[c]","35330","28200"
"New entrant CS","2023","Asian","Competition and Markets Authority","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Competition and Markets Authority","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Competition and Markets Authority","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Criminal Injuries Compensation Authority","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Criminal Injuries Compensation Authority","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Criminal Injuries Compensation Authority","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Criminal Injuries Compensation Authority","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Commercial Service","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Commercial Service","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Commercial Service","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Commercial Service","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Office and Procurator Fiscal Service","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Office and Procurator Fiscal Service","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Office and Procurator Fiscal Service","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Office and Procurator Fiscal Service","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Prosecution Service","Attorney General's Departments","Heterosexual / straight","140","[c]","28340","24430"
"New entrant CS","2023","Asian","Crown Prosecution Service","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Prosecution Service","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Prosecution Service","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Defence Electronics and Components Agency","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Defence Electronics and Components Agency","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Defence Electronics and Components Agency","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Defence Electronics and Components Agency","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Defence Equipment and Support","Ministry of Defence","Heterosexual / straight","35","[c]","31030","32010"
"New entrant CS","2023","Asian","Defence Equipment and Support","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Defence Equipment and Support","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Defence Equipment and Support","Ministry of Defence","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Defence Science and Technology Laboratory","Ministry of Defence","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Defence Science and Technology Laboratory","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Defence Science and Technology Laboratory","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Defence Science and Technology Laboratory","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","35","[c]","34540","31120"
"New entrant CS","2023","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Education (excl. agencies)","Department for Education","Heterosexual / straight","45","[c]","34140","30330"
"New entrant CS","2023","Asian","Department for Education (excl. agencies)","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Education (excl. agencies)","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Education (excl. agencies)","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Heterosexual / straight","60","[c]","40770","38430"
"New entrant CS","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for International Trade","Department for International Trade","Heterosexual / straight","50","[c]","38190","35010"
"New entrant CS","2023","Asian","Department for International Trade","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for International Trade","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for International Trade","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Transport (excl. agencies)","Department for Transport","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Transport (excl. agencies)","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Transport (excl. agencies)","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Transport (excl. agencies)","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Heterosexual / straight","430","[c]","26990","21690"
"New entrant CS","2023","Asian","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Disclosure Scotland","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Disclosure Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Disclosure Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Disclosure Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Driver and Vehicle Licensing Agency","Department for Transport","Heterosexual / straight","60","[c]","22640","22500"
"New entrant CS","2023","Asian","Driver and Vehicle Licensing Agency","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Driver and Vehicle Licensing Agency","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Driver and Vehicle Standards Agency","Department for Transport","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Driver and Vehicle Standards Agency","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Driver and Vehicle Standards Agency","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Driver and Vehicle Standards Agency","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Education Scotland","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Education Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Education Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Education Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Education and Skills Funding Agency","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Education and Skills Funding Agency","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Education and Skills Funding Agency","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Education and Skills Funding Agency","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Estyn","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Estyn","Estyn","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Estyn","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Estyn","Estyn","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Food Standards Agency","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Food Standards Agency","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Food Standards Agency","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Food Standards Agency","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Food Standards Scotland","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Food Standards Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Food Standards Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Food Standards Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Actuary's Department","Chancellor's other departments","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Actuary's Department","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Actuary's Department","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Actuary's Department","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Commercial Organisation","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Commercial Organisation","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Commercial Organisation","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Commercial Organisation","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Internal Audit Agency","HM Treasury","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Internal Audit Agency","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Internal Audit Agency","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Internal Audit Agency","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Legal Department","Attorney General's Departments","Heterosexual / straight","55","[c]","38020","27760"
"New entrant CS","2023","Asian","Government Legal Department","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Legal Department","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Legal Department","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Property Agency","Cabinet Office","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Property Agency","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Property Agency","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Government Property Agency","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Courts and Tribunals Service","Ministry of Justice","Heterosexual / straight","170","[c]","23790","21780"
"New entrant CS","2023","Asian","HM Courts and Tribunals Service","Ministry of Justice","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Courts and Tribunals Service","Ministry of Justice","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Courts and Tribunals Service","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Land Registry","HM Land Registry","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Land Registry","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Land Registry","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Land Registry","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Prison and Probation Service","Ministry of Justice","Heterosexual / straight","415","[c]","26270","24070"
"New entrant CS","2023","Asian","HM Prison and Probation Service","Ministry of Justice","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Prison and Probation Service","Ministry of Justice","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Prison and Probation Service","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Heterosexual / straight","485","[c]","27710","22520"
