"Status","Year","Organisation","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Operational Delivery","Male","215","[c]","21680","22500"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Counter Fraud","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Human Resources","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Operational Delivery","Female","135","[c]","25140","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Operational Delivery","Male","415","[c]","27070","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Operational Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Operational Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Operational Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Communications","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Operational Delivery","Female","30","[c]","31110","26910"
"New entrant CS","2023","Food Standards Agency","Operational Delivery","Male","35","[c]","29580","26910"
"New entrant CS","2023","Food Standards Agency","Policy","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Policy","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Science and Engineering","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Science and Engineering","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Other","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Other","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Commercial","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Commercial","Male","45","[c]","74220","70930"
"New entrant CS","2023","Government Commercial Organisation","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Internal Audit","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Internal Audit","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Legal","Female","135","[c]","44640","50460"
"New entrant CS","2023","Government Legal Department","Legal","Male","65","[c]","47070","52020"
"New entrant CS","2023","Government Legal Department","Operational Delivery","Female","60","[c]","28500","27760"
"New entrant CS","2023","Government Legal Department","Operational Delivery","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Finance","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Property","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Property","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Legal","Female","45","[c]","31780","31270"
"New entrant CS","2023","HM Courts and Tribunals Service","Legal","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Operational Delivery","Female","1080","[c]","22780","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Operational Delivery","Male","515","[c]","23200","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Digital, Data and Technology","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Digital, Data and Technology","Male","45","[c]","31630","28080"
"New entrant CS","2023","HM Land Registry","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Legal","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Legal","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Operational Delivery","Female","155","[c]","24750","23390"
"New entrant CS","2023","HM Land Registry","Operational Delivery","Male","90","[c]","24790","23390"
"New entrant CS","2023","HM Land Registry","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Project Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Project Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Commercial","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Operational Delivery","Female","6570","[c]","25340","23640"
"New entrant CS","2023","HM Prison and Probation Service","Operational Delivery","Male","4815","[c]","27520","28880"
"New entrant CS","2023","HM Prison and Probation Service","Policy","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Policy","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Psychology","Female","135","[c]","29940","28480"
"New entrant CS","2023","HM Prison and Probation Service","Psychology","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Communications","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Communications","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","Female","60","[c]","29530","27650"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","Male","60","[c]","29580","27890"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Female","125","[c]","37990","34700"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Male","315","[c]","40120","36990"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Economics","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Economics","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Finance","Female","60","[c]","27580","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Finance","Male","50","[c]","30700","27650"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Human Resources","Female","50","[c]","32500","27650"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Human Resources","Male","35","[c]","34600","27770"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Intelligence Analysis","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Internal Audit","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Legal","Female","45","[c]","44760","52600"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Legal","Male","40","[c]","45930","52600"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Operational Delivery","Female","1565","[c]","23360","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Operational Delivery","Male","1240","[c]","23410","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Operational Research","Female","45","[c]","23250","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Operational Research","Male","45","[c]","23400","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Other","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Policy","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Policy","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","Female","50","[c]","39660","34550"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","Male","40","[c]","43420","41780"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Property","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Property","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Security","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Social Research","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Social Research","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Statistics","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Female","125","[c]","34920","34400"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Male","115","[c]","35390","34400"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Female","220","[c]","27420","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Male","310","[c]","31380","22520"
"New entrant CS","2023","HM Treasury (excl. agencies)","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Communications","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Economics","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Economics","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Human Resources","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Operational Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Operational Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Policy","Female","70","[c]","30550","28500"
"New entrant CS","2023","HM Treasury (excl. agencies)","Policy","Male","90","[c]","33140","28500"
"New entrant CS","2023","HM Treasury (excl. agencies)","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Communications","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Communications","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Operational Delivery","Female","105","[c]","32040","27320"
"New entrant CS","2023","Health and Safety Executive","Operational Delivery","Male","95","[c]","33420","31660"
"New entrant CS","2023","Health and Safety Executive","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Project Delivery","Female","5","[c]","[c]","[c]"
