"Status","Year","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Digital, Data & Technology","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Attorney General's Departments","London","10","[c]","36660","29960"
"New entrant CS","2023","Finance","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Cabinet Office","London","20","[c]","29370","28840"
"New entrant CS","2023","Finance","Cabinet Office","Outside London","15","[c]","30420","28840"
"New entrant CS","2023","Finance","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Business, Energy and Industrial Strategy","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Business, Energy and Industrial Strategy","Outside London","40","[c]","32930","29890"
"New entrant CS","2023","Finance","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education","Outside London","15","[c]","35340","33960"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs","Outside London","25","[c]","39670","37310"
"New entrant CS","2023","Finance","Department for International Trade","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Levelling Up, Housing and Communities","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Transport","Outside London","15","[c]","33590","26960"
"New entrant CS","2023","Finance","Department for Work and Pensions","London","25","[c]","38630","39150"
"New entrant CS","2023","Finance","Department for Work and Pensions","Outside London","75","[c]","33250","34170"
"New entrant CS","2023","Finance","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department of Health and Social Care","London","30","[c]","36210","34190"
"New entrant CS","2023","Finance","Department of Health and Social Care","Outside London","15","[c]","34760","25760"
"New entrant CS","2023","Finance","Estyn","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs","London","15","[c]","40460","39110"
"New entrant CS","2023","Finance","HM Revenue and Customs","Outside London","140","[c]","26980","22520"
"New entrant CS","2023","Finance","HM Treasury","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Home Office","Outside London","15","[c]","28070","25880"
"New entrant CS","2023","Finance","Ministry of Defence","London","20","[c]","40440","31020"
"New entrant CS","2023","Finance","Ministry of Defence","Outside London","170","[c]","29390","27080"
"New entrant CS","2023","Finance","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice","London","15","[c]","36490","35410"
"New entrant CS","2023","Finance","Ministry of Justice","Outside London","30","[c]","37550","31270"
"New entrant CS","2023","Finance","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","National Crime Agency","Outside London","10","[c]","33560","25030"
"New entrant CS","2023","Finance","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Gas and Electricity Markets","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Gas and Electricity Markets","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scottish Government","Outside London","25","[c]","32850","27730"
"New entrant CS","2023","Finance","UK Export Finance","London","10","[c]","42800","35190"
"New entrant CS","2023","Finance","UK Statistics Authority","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","405","[c]","22800","22150"
"New entrant CS","2023","Grants Management","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Attorney General's Departments","London","10","[c]","32410","27760"
"New entrant CS","2023","Human Resources","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office","London","10","[c]","26920","28000"
"New entrant CS","2023","Human Resources","Cabinet Office","Outside London","20","[c]","40080","38260"
"New entrant CS","2023","Human Resources","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Charity Commission","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","30","[c]","38280","36210"
"New entrant CS","2023","Human Resources","Department for Digital, Culture, Media and Sport","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Digital, Culture, Media and Sport","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Education","Outside London","10","[c]","28120","25900"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs","London","15","[c]","44910","40260"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","40","[c]","43940","40420"
"New entrant CS","2023","Human Resources","Department for International Trade","London","15","[c]","32020","30330"
"New entrant CS","2023","Human Resources","Department for International Trade","Outside London","10","[c]","33590","31440"
"New entrant CS","2023","Human Resources","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Levelling Up, Housing and Communities","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport","Outside London","30","[c]","28510","26960"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","London","10","[c]","33840","28000"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","Outside London","45","[c]","36780","34170"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","London","25","[c]","30840","28770"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","Outside London","20","[c]","33420","25190"
"New entrant CS","2023","Human Resources","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Land Registry","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","Outside London","100","[c]","32310","27770"
"New entrant CS","2023","Human Resources","HM Treasury","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury","Outside London","15","[c]","27950","25140"
"New entrant CS","2023","Human Resources","Home Office","London","15","[c]","42820","36000"
"New entrant CS","2023","Human Resources","Home Office","Outside London","15","[c]","40330","35500"
"New entrant CS","2023","Human Resources","Ministry of Defence","London","25","[c]","38670","37850"
"New entrant CS","2023","Human Resources","Ministry of Defence","Outside London","360","[c]","29700","27110"
"New entrant CS","2023","Human Resources","Ministry of Defence","Overseas","20","[c]","45280","45690"
"New entrant CS","2023","Human Resources","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice","London","20","[c]","34140","34260"
"New entrant CS","2023","Human Resources","Ministry of Justice","Outside London","75","[c]","29670","28320"
"New entrant CS","2023","Human Resources","National Crime Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","Outside London","25","[c]","34680","30740"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","Outside London","20","[c]","30820","27140"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","Outside London","10","[c]","36080","36750"
"New entrant CS","2023","Human Resources","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Government","Outside London","35","[c]","34950","28700"
"New entrant CS","2023","Human Resources","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","Outside London","40","[c]","31330","31060"
"New entrant CS","2023","Human Resources","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Water Services Regulation Authority","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","London","15","[c]","45760","43160"
"New entrant CS","2023","Internal Audit","HM Treasury","Outside London","15","[c]","51300","42500"
"New entrant CS","2023","Internal Audit","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Ministry of Defence","Outside London","10","[c]","28550","30490"
"New entrant CS","2023","Internal Audit","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Departments","London","435","[c]","36040","28740"
"New entrant CS","2023","Legal","Attorney General's Departments","Outside London","690","[c]","29900","24480"
"New entrant CS","2023","Legal","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Competition and Markets Authority","London","20","[c]","58980","57000"
"New entrant CS","2023","Legal","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Business, Energy and Industrial Strategy","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Education","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Work and Pensions","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department of Health and Social Care","Outside London","15","[c]","43510","37440"
"New entrant CS","2023","Legal","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","HM Land Registry","Outside London","20","[c]","48570","56190"
"New entrant CS","2023","Legal","HM Revenue and Customs","London","30","[c]","45220","39110"
"New entrant CS","2023","Legal","HM Revenue and Customs","Outside London","85","[c]","37650","34400"
"New entrant CS","2023","Legal","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Ministry of Justice","London","25","[c]","36160","29660"
"New entrant CS","2023","Legal","Ministry of Justice","Outside London","75","[c]","30450","25830"
"New entrant CS","2023","Legal","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","National Crime Agency","London","10","[c]","45140","34340"
"New entrant CS","2023","Legal","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office of Gas and Electricity Markets","London","20","[c]","52710","55000"
"New entrant CS","2023","Legal","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scottish Government","Outside London","40","[c]","50560","52360"
"New entrant CS","2023","Legal","UK Export Finance","London","10","[c]","54820","46730"
"New entrant CS","2023","Legal","UK Supreme Court","London","15","[c]","34770","37230"
"New entrant CS","2023","Legal","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Welsh Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Attorney General's Departments","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cabinet Office","London","115","[c]","37260","28050"
"New entrant CS","2023","No function","Cabinet Office","Outside London","20","[c]","33490","27210"
"New entrant CS","2023","No function","Cabinet Office","Unknown","10","[c]","57040","44370"
"New entrant CS","2023","No function","Chancellor's other departments","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Charity Commission","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Charity Commission","Outside London","40","[c]","27720","25300"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","London","180","[c]","39090","34410"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","Outside London","395","[c]","30620","25610"
"New entrant CS","2023","No function","Department for Digital, Culture, Media and Sport","London","90","[c]","35440","35040"
"New entrant CS","2023","No function","Department for Digital, Culture, Media and Sport","Outside London","20","[c]","30780","31880"
"New entrant CS","2023","No function","Department for Education","London","50","[c]","33810","31780"
"New entrant CS","2023","No function","Department for Education","Outside London","120","[c]","32180","30330"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","London","330","[c]","41060","35760"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","Outside London","735","[c]","30280","25920"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for International Trade","London","190","[c]","39970","35010"
"New entrant CS","2023","No function","Department for International Trade","Outside London","365","[c]","41110","41140"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","London","90","[c]","40950","34310"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Outside London","185","[c]","37380","37540"
"New entrant CS","2023","No function","Department for Transport","London","180","[c]","36420","34390"
"New entrant CS","2023","No function","Department for Transport","Outside London","1355","[c]","25640","22500"
"New entrant CS","2023","No function","Department for Work and Pensions","London","35","[c]","34020","36650"
"New entrant CS","2023","No function","Department for Work and Pensions","Outside London","1850","[c]","25710","21690"
"New entrant CS","2023","No function","Department for Work and Pensions","Unknown","15","[c]","24660","21690"
"New entrant CS","2023","No function","Department of Health and Social Care","London","455","[c]","42850","34190"
"New entrant CS","2023","No function","Department of Health and Social Care","Outside London","555","[c]","38730","31270"
"New entrant CS","2023","No function","Food Standards Agency","London","15","[c]","34380","33000"
"New entrant CS","2023","No function","Food Standards Agency","Outside London","110","[c]","31390","30960"
"New entrant CS","2023","No function","HM Land Registry","London","15","[c]","30150","26760"
"New entrant CS","2023","No function","HM Land Registry","Outside London","230","[c]","24520","23390"
"New entrant CS","2023","No function","HM Revenue and Customs","London","100","[c]","34540","31980"
"New entrant CS","2023","No function","HM Revenue and Customs","Outside London","1995","[c]","24210","22520"
"New entrant CS","2023","No function","HM Treasury","London","150","[c]","33110","28500"
"New entrant CS","2023","No function","HM Treasury","Outside London","55","[c]","30330","28500"
"New entrant CS","2023","No function","Home Office","London","1590","[c]","30230","29750"
"New entrant CS","2023","No function","Home Office","Outside London","5740","[c]","24490","22400"
"New entrant CS","2023","No function","Home Office","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Unknown","50","[c]","26300","25750"
"New entrant CS","2023","No function","Ministry of Defence","London","170","[c]","38490","34850"
"New entrant CS","2023","No function","Ministry of Defence","Outside London","2130","[c]","30340","27080"
"New entrant CS","2023","No function","Ministry of Defence","Overseas","20","[c]","47470","46390"
"New entrant CS","2023","No function","Ministry of Justice","London","1585","[c]","30190","29660"
"New entrant CS","2023","No function","Ministry of Justice","Outside London","12210","[c]","25320","23640"
"New entrant CS","2023","No function","Ministry of Justice","Unknown","65","[c]","25580","24070"
"New entrant CS","2023","No function","National Crime Agency","London","105","[c]","41710","38270"
"New entrant CS","2023","No function","National Crime Agency","Outside London","275","[c]","36010","36040"
"New entrant CS","2023","No function","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","London","55","[c]","52260","47750"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Outside London","310","[c]","54240","52750"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","London","90","[c]","39220","33400"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","Outside London","100","[c]","29930","24640"
"New entrant CS","2023","No function","Office of Qualifications and Examinations Regulation","Outside London","60","[c]","37910","33810"
"New entrant CS","2023","No function","Office of Rail and Road","London","10","[c]","38200","35000"
"New entrant CS","2023","No function","Office of Rail and Road","Outside London","10","[c]","49020","51830"
"New entrant CS","2023","No function","Office of the Secretary of State for Scotland","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Secretary of State for Wales","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Scottish Government","Outside London","725","[c]","25580","24710"
"New entrant CS","2023","No function","The National Archives","London","65","[c]","28390","24990"
"New entrant CS","2023","No function","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Statistics Authority","Outside London","520","[c]","23950","21200"
"New entrant CS","2023","No function","Water Services Regulation Authority","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Water Services Regulation Authority","Outside London","15","[c]","46240","46000"
"New entrant CS","2023","Project Delivery","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office","London","60","[c]","30640","28840"
"New entrant CS","2023","Project Delivery","Cabinet Office","Outside London","40","[c]","34300","28840"
"New entrant CS","2023","Project Delivery","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Competition and Markets Authority","London","65","[c]","44010","34110"
"New entrant CS","2023","Project Delivery","Competition and Markets Authority","Outside London","15","[c]","46380","36050"
"New entrant CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Outside London","100","[c]","34540","37420"
"New entrant CS","2023","Project Delivery","Department for Digital, Culture, Media and Sport","London","10","[c]","29470","29560"
"New entrant CS","2023","Project Delivery","Department for Digital, Culture, Media and Sport","Outside London","15","[c]","34200","31880"
"New entrant CS","2023","Project Delivery","Department for Education","London","20","[c]","39860","37870"
"New entrant CS","2023","Project Delivery","Department for Education","Outside London","60","[c]","43710","43250"
"New entrant CS","2023","Project Delivery","Department for Environment, Food and Rural Affairs","Outside London","40","[c]","26550","23320"
"New entrant CS","2023","Project Delivery","Department for International Trade","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for International Trade","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Levelling Up, Housing and Communities","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Transport","London","10","[c]","45590","35400"
"New entrant CS","2023","Project Delivery","Department for Transport","Outside London","10","[c]","37490","35710"
"New entrant CS","2023","Project Delivery","Department for Work and Pensions","London","15","[c]","36360","39150"
"New entrant CS","2023","Project Delivery","Department for Work and Pensions","Outside London","30","[c]","40310","34170"
"New entrant CS","2023","Project Delivery","Department of Health and Social Care","London","70","[c]","45470","41190"
"New entrant CS","2023","Project Delivery","Department of Health and Social Care","Outside London","25","[c]","39210","33500"
"New entrant CS","2023","Project Delivery","Estyn","Outside London","10","[c]","61210","67100"
"New entrant CS","2023","Project Delivery","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Foreign, Commonwealth and Development Office","Outside London","15","[c]","27710","25030"
"New entrant CS","2023","Project Delivery","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Land Registry","Outside London","20","[c]","32120","28080"
"New entrant CS","2023","Project Delivery","HM Revenue and Customs","London","30","[c]","40910","39110"
"New entrant CS","2023","Project Delivery","HM Revenue and Customs","Outside London","95","[c]","39980","34400"
"New entrant CS","2023","Project Delivery","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Home Office","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Ministry of Defence","London","25","[c]","45690","45540"
"New entrant CS","2023","Project Delivery","Ministry of Defence","Outside London","795","[c]","34990","32500"
"New entrant CS","2023","Project Delivery","Ministry of Justice","London","25","[c]","35240","35410"
"New entrant CS","2023","Project Delivery","Ministry of Justice","Outside London","30","[c]","34080","31270"
"New entrant CS","2023","Project Delivery","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","National Crime Agency","Outside London","15","[c]","40030","38640"
"New entrant CS","2023","Project Delivery","Office of Gas and Electricity Markets","London","20","[c]","45340","40000"
"New entrant CS","2023","Project Delivery","Office of Gas and Electricity Markets","Outside London","10","[c]","45240","43650"
"New entrant CS","2023","Project Delivery","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","UK Statistics Authority","Outside London","40","[c]","39120","37690"
"New entrant CS","2023","Project Delivery","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Cabinet Office","London","25","[c]","42780","40500"
"New entrant CS","2023","Property","Cabinet Office","Outside London","75","[c]","45920","40250"
"New entrant CS","2023","Property","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Business, Energy and Industrial Strategy","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Environment, Food and Rural Affairs","Outside London","55","[c]","36740","30320"
"New entrant CS","2023","Property","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Transport","Outside London","10","[c]","36210","31350"
"New entrant CS","2023","Property","Department for Work and Pensions","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Work and Pensions","Outside London","25","[c]","41000","38470"
"New entrant CS","2023","Property","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","HM Revenue and Customs","London","35","[c]","31850","29000"
"New entrant CS","2023","Property","HM Revenue and Customs","Outside London","345","[c]","25280","22520"
"New entrant CS","2023","Property","Home Office","London","[c]","[c]","[c]","[c]"
