"Status","Year","Organisation","Parent_department","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Project Delivery","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Project Delivery","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Project Delivery","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Project Delivery","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Project Delivery","Worcestershire CC","20","20","35450","34480"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","Devon CC","15","15","32640","28760"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","East Cumbria","15","15","25450","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","East Lothian and Midlothian","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","North Yorkshire CC","10","10","35830","32570"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","Shropshire","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","South Nottinghamshire","15","15","30470","30320"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","South West Wales","15","15","26850","22500"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","Suffolk CC","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","Tyneside","15","15","29730","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","West Surrey","455","435","33670","29190"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","Worcestershire CC","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Cardiff and Vale of Glamorgan","10","10","48340","49400"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Cornwall and Isles of Scilly","15","15","44960","38910"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Devon CC","25","20","44450","42810"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","East Cumbria","10","10","43960","38840"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Gloucestershire CC","35","35","34270","30320"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Gwynedd","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","North Yorkshire CC","20","20","38060","37500"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Oxfordshire CC","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Perth and Kinross, and Stirling","10","10","43400","38410"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Shropshire","10","10","48630","50230"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Somerset CC","10","10","43180","37520"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","South Ayrshire","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","South Lanarkshire","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","South West Wales","20","15","44380","44500"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","South and West Derbyshire","[c]","[c]","[c]","[c]"
