"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Debt","Operational Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Operational Delivery","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Other","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Other","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Other","North East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Other","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Other","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Other","North West (England)","AA/AO","10","[c]","21590","21690"
"Leaver Dept.","2023","Debt","Other","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Other","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Other","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Other","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Other","West Midlands (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Other","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Other","Yorkshire and The Humber","AA/AO","10","[c]","21630","21690"
"Leaver Dept.","2023","Debt","Other","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Tax","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Tax","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Tax","North East (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Tax","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Tax","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Tax","Scotland","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Tax","West Midlands (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Tax","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Commercial","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","East Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","East of England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","London","EO","15","[c]","29100","29660"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","London","G6/G7","45","[c]","61300","59340"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","London","SEO/HEO","90","[c]","38720","38220"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","North East (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","North East (England)","G6/G7","15","[c]","54630","51360"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","North East (England)","SEO/HEO","40","[c]","34550","34170"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","North West (England)","EO","10","[c]","27520","27610"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","North West (England)","G6/G7","20","[c]","53720","51640"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","North West (England)","SEO/HEO","55","[c]","36490","37590"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Scotland","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Scotland","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","South East (England)","SEO/HEO","15","[c]","34930","35800"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","South West (England)","G6/G7","10","[c]","57950","55310"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","South West (England)","SEO/HEO","35","[c]","38440","37590"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Wales","EO","10","[c]","26700","26960"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Wales","G6/G7","15","[c]","56140","51960"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Wales","SEO/HEO","30","[c]","37940","37690"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","West Midlands (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","West Midlands (England)","SEO/HEO","25","[c]","36930","37590"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Yorkshire and The Humber","G6/G7","15","[c]","61890","60780"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Yorkshire and The Humber","SEO/HEO","30","[c]","35640","35990"
"Leaver Dept.","2023","Digital, Data & Technology","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Human Resources","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Human Resources","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Other","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Other","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Other","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Policy","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Project Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Project Delivery","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Project Delivery","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Project Delivery","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Science and Engineering","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Security","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Tax","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Tax","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","London","G6/G7","25","[c]","59780","56430"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","London","SEO/HEO","15","[c]","37480","35650"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","South West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Commercial","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Commercial","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Corporate Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Corporate Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Corporate Finance","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Corporate Finance","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Corporate Finance","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Digital, Data and Technology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","London","EO","15","[c]","30410","31130"
"Leaver Dept.","2023","Finance","Finance","London","G6/G7","45","[c]","63590","62760"
"Leaver Dept.","2023","Finance","Finance","London","SCS level","10","[c]","109240","103520"
"Leaver Dept.","2023","Finance","Finance","London","SEO/HEO","90","[c]","36960","35280"
"Leaver Dept.","2023","Finance","Finance","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","North East (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","North East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","North East (England)","SEO/HEO","20","[c]","34690","34170"
"Leaver Dept.","2023","Finance","Finance","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","North West (England)","G6/G7","15","[c]","56630","52110"
"Leaver Dept.","2023","Finance","Finance","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","North West (England)","SEO/HEO","35","[c]","35790","35310"
"Leaver Dept.","2023","Finance","Finance","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","South East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","South West (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","South West (England)","SEO/HEO","10","[c]","40870","41450"
"Leaver Dept.","2023","Finance","Finance","Unknown","SEO/HEO","10","[c]","33260","32630"
"Leaver Dept.","2023","Finance","Finance","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Wales","SEO/HEO","10","[c]","35160","31830"
"Leaver Dept.","2023","Finance","Finance","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Yorkshire and The Humber","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Yorkshire and The Humber","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Yorkshire and The Humber","SEO/HEO","10","[c]","35130","34170"
"Leaver Dept.","2023","Finance","Internal Audit","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Other","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Other","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Other","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Other","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Other","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Other","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Other","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Tax","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Tax","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","North East (England)","AA/AO","15","[c]","21880","22150"
"Leaver Dept.","2023","Grants Management","Operational Delivery","North East (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Communications","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Communications","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Digital, Data and Technology","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Finance","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
