"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","EO","Female","255","[c]","29680","28200"
"Leaver CS","2023","Unknown","White","EO","Male","260","[c]","30910","29100"
"Leaver CS","2023","Unknown","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","G6/G7","Female","225","[c]","59340","55800"
"Leaver CS","2023","Unknown","White","G6/G7","Male","265","[c]","59580","55640"
"Leaver CS","2023","Unknown","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","SCS level","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","SCS level","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","SEO/HEO","Female","375","[c]","38060","38070"
"Leaver CS","2023","Unknown","White","SEO/HEO","Male","435","[c]","39150","39520"
"Leaver CS","2023","Unknown","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","AA/AO","Female","145","[c]","21950","21690"
"Leaver Dept.","2023","Declared disabled","White","AA/AO","Male","95","[c]","21910","21690"
"Leaver Dept.","2023","Declared disabled","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","EO","Female","180","[c]","27950","28120"
"Leaver Dept.","2023","Declared disabled","White","EO","Male","105","[c]","27940","28120"
"Leaver Dept.","2023","Declared disabled","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","G6/G7","Female","95","[c]","57910","55150"
"Leaver Dept.","2023","Declared disabled","White","G6/G7","Male","65","[c]","58400","55780"
"Leaver Dept.","2023","Declared disabled","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","SEO/HEO","Female","250","[c]","36430","35620"
"Leaver Dept.","2023","Declared disabled","White","SEO/HEO","Male","125","[c]","36510","36340"
"Leaver Dept.","2023","Declared disabled","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","AA/AO","Female","90","[c]","22400","21780"
"Leaver Dept.","2023","Declared non-disabled","Asian","AA/AO","Male","85","[c]","22300","21690"
"Leaver Dept.","2023","Declared non-disabled","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","EO","Female","185","[c]","28870","28120"
"Leaver Dept.","2023","Declared non-disabled","Asian","EO","Male","155","[c]","28960","28120"
"Leaver Dept.","2023","Declared non-disabled","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","G6/G7","Female","80","[c]","59770","58590"
"Leaver Dept.","2023","Declared non-disabled","Asian","G6/G7","Male","45","[c]","57830","55350"
"Leaver Dept.","2023","Declared non-disabled","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","SEO/HEO","Female","180","[c]","36870","35650"
"Leaver Dept.","2023","Declared non-disabled","Asian","SEO/HEO","Male","150","[c]","37400","36120"
"Leaver Dept.","2023","Declared non-disabled","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","AA/AO","Female","50","[c]","22830","21780"
"Leaver Dept.","2023","Declared non-disabled","Black","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","EO","Female","95","[c]","29770","29290"
"Leaver Dept.","2023","Declared non-disabled","Black","EO","Male","50","[c]","28660","28120"
"Leaver Dept.","2023","Declared non-disabled","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","SEO/HEO","Female","120","[c]","37220","36180"
"Leaver Dept.","2023","Declared non-disabled","Black","SEO/HEO","Male","60","[c]","36330","35410"
"Leaver Dept.","2023","Declared non-disabled","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","EO","Female","50","[c]","28600","28120"
"Leaver Dept.","2023","Declared non-disabled","Mixed","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","SEO/HEO","Female","80","[c]","37070","35560"
"Leaver Dept.","2023","Declared non-disabled","Mixed","SEO/HEO","Male","50","[c]","38740","38220"
"Leaver Dept.","2023","Declared non-disabled","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","EO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","AA/AO","Female","755","[c]","21890","21690"
"Leaver Dept.","2023","Declared non-disabled","White","AA/AO","Male","500","[c]","22290","21690"
"Leaver Dept.","2023","Declared non-disabled","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","EO","Female","925","[c]","27710","27960"
"Leaver Dept.","2023","Declared non-disabled","White","EO","Male","675","[c]","27870","28100"
"Leaver Dept.","2023","Declared non-disabled","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","G6/G7","Female","665","[c]","58160","56430"
"Leaver Dept.","2023","Declared non-disabled","White","G6/G7","Male","540","[c]","58530","56340"
"Leaver Dept.","2023","Declared non-disabled","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","SCS level","Female","100","[c]","84760","79770"
"Leaver Dept.","2023","Declared non-disabled","White","SCS level","Male","105","[c]","97600","86910"
"Leaver Dept.","2023","Declared non-disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","SEO/HEO","Female","1305","[c]","36960","36050"
"Leaver Dept.","2023","Declared non-disabled","White","SEO/HEO","Male","1005","[c]","37520","36840"
"Leaver Dept.","2023","Declared non-disabled","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","Female","65","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
