"Status","Year","Profession_of_post","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Unknown","G6/G7","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","Female","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","Female","Unknown","75","[c]","60230","56430"
"Leaver Dept.","2023","Unknown","G6/G7","Male","Heterosexual / straight","160","[c]","58760","56390"
"Leaver Dept.","2023","Unknown","G6/G7","Male","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","Male","Undeclared","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","Male","Unknown","85","[c]","59020","56430"
"Leaver Dept.","2023","Unknown","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Female","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Male","Heterosexual / straight","45","[c]","92530","85970"
"Leaver Dept.","2023","Unknown","SCS level","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","Female","Heterosexual / straight","330","[c]","37330","35650"
"Leaver Dept.","2023","Unknown","SEO/HEO","Female","LGBO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","Female","Undeclared","80","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","Female","Unknown","265","[c]","33700","32000"
"Leaver Dept.","2023","Unknown","SEO/HEO","Male","Heterosexual / straight","220","[c]","37070","35650"
"Leaver Dept.","2023","Unknown","SEO/HEO","Male","LGBO","40","[c]","37200","36420"
"Leaver Dept.","2023","Unknown","SEO/HEO","Male","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","Male","Unknown","200","[c]","34600","32960"
"Leaver Dept.","2023","Unknown","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","AA/AO","Female","Heterosexual / straight","30","[c]","22580","22220"
"New entrant CS","2023","Commercial","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","AA/AO","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","AA/AO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","AA/AO","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","EO","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","EO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","EO","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","EO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","EO","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","G6/G7","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","G6/G7","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","G6/G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","G6/G7","Male","Unknown","40","[c]","70690","70450"
"New entrant CS","2023","Commercial","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","SEO/HEO","Female","Heterosexual / straight","120","[c]","35780","34790"
"New entrant CS","2023","Commercial","SEO/HEO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","SEO/HEO","Female","Unknown","55","[c]","33770","32000"
"New entrant CS","2023","Commercial","SEO/HEO","Male","Heterosexual / straight","90","[c]","35810","34090"
"New entrant CS","2023","Commercial","SEO/HEO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","SEO/HEO","Male","Unknown","40","[c]","34450","33830"
"New entrant CS","2023","Commercial","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","AA/AO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Communications","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","AA/AO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","EO","Female","Heterosexual / straight","45","[c]","27460","27080"
"New entrant CS","2023","Communications","EO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","EO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","EO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","EO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","EO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","G6/G7","Female","Heterosexual / straight","30","[c]","59130","56000"
"New entrant CS","2023","Communications","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","G6/G7","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","G6/G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","G6/G7","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","SEO/HEO","Female","Heterosexual / straight","130","[c]","37350","37350"
"New entrant CS","2023","Communications","SEO/HEO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","SEO/HEO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","SEO/HEO","Female","Unknown","60","[c]","37210","37420"
"New entrant CS","2023","Communications","SEO/HEO","Male","Heterosexual / straight","65","[c]","37010","36170"
"New entrant CS","2023","Communications","SEO/HEO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","SEO/HEO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","SEO/HEO","Male","Unknown","45","[c]","37770","37590"
"New entrant CS","2023","Communications","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","AA/AO","Female","Heterosexual / straight","105","[c]","23560","22520"
"New entrant CS","2023","Counter Fraud","AA/AO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","AA/AO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","AA/AO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","AA/AO","Male","Heterosexual / straight","65","[c]","23060","21690"
"New entrant CS","2023","Counter Fraud","AA/AO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","AA/AO","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","EO","Female","Heterosexual / straight","75","[c]","28330","28120"
"New entrant CS","2023","Counter Fraud","EO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","EO","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","EO","Male","Heterosexual / straight","55","[c]","28000","27650"
"New entrant CS","2023","Counter Fraud","EO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","EO","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6/G7","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO/HEO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO/HEO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO/HEO","Male","Heterosexual / straight","30","[c]","34920","34170"
"New entrant CS","2023","Counter Fraud","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO/HEO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO/HEO","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AA/AO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AA/AO","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AA/AO","Male","Heterosexual / straight","45","[c]","22430","22220"
"New entrant CS","2023","Digital, Data and Technology","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AA/AO","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","EO","Female","Heterosexual / straight","125","[c]","27810","27650"
"New entrant CS","2023","Digital, Data and Technology","EO","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","EO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","EO","Female","Unknown","50","[c]","27770","27650"
"New entrant CS","2023","Digital, Data and Technology","EO","Male","Heterosexual / straight","220","[c]","27690","27650"
"New entrant CS","2023","Digital, Data and Technology","EO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","EO","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","EO","Male","Unknown","125","[c]","28040","27650"
"New entrant CS","2023","Digital, Data and Technology","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","G6/G7","Female","Heterosexual / straight","120","[c]","56230","55130"
"New entrant CS","2023","Digital, Data and Technology","G6/G7","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","G6/G7","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","G6/G7","Female","Unknown","45","[c]","56740","55670"
"New entrant CS","2023","Digital, Data and Technology","G6/G7","Male","Heterosexual / straight","295","[c]","59090","56400"
"New entrant CS","2023","Digital, Data and Technology","G6/G7","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","G6/G7","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","G6/G7","Male","Unknown","115","[c]","59070","57700"
"New entrant CS","2023","Digital, Data and Technology","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
