"Status","Year","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","No function","Project Delivery","Outside London","35","[c]","38160","39190"
"Leaver Dept.","2023","No function","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Psychology","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Science and Engineering","London","15","[c]","45050","41280"
"Leaver Dept.","2023","No function","Science and Engineering","Outside London","45","[c]","36930","33830"
"Leaver Dept.","2023","No function","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Tax","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Tax","Outside London","180","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","London","775","[c]","48900","43120"
"Leaver Dept.","2023","No function","Unknown","Outside London","180","[c]","40690","38460"
"Leaver Dept.","2023","No function","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Unknown","15","[c]","43580","40600"
"Leaver Dept.","2023","No function","Veterinarian","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Other","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Other","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Policy","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Policy","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","London","170","[c]","39910","35410"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Outside London","275","[c]","39570","37590"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Unknown","London","15","[c]","55620","56550"
"Leaver Dept.","2023","Project Delivery","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Finance","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Operational Delivery","Outside London","50","[c]","25960","22520"
"Leaver Dept.","2023","Property","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Property","London","20","[c]","50480","43650"
"Leaver Dept.","2023","Property","Property","Outside London","90","[c]","35130","34240"
"Leaver Dept.","2023","Property","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Unknown","Outside London","10","[c]","39740","37260"
"Leaver Dept.","2023","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Security","London","30","[c]","39940","37010"
"Leaver Dept.","2023","Security","Security","Outside London","80","[c]","30240","27500"
"Leaver Dept.","2023","Security","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Unknown","London","50","[c]","39110","35580"
"Leaver Dept.","2023","Security","Unknown","Outside London","55","[c]","31490","32640"
"Leaver Dept.","2023","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Operational Delivery","London","15","[c]","42830","35410"
"Leaver Dept.","2023","Unknown","Operational Delivery","Outside London","25","[c]","44010","37930"
"Leaver Dept.","2023","Unknown","Other","London","25","[c]","57090","55150"
"Leaver Dept.","2023","Unknown","Other","Outside London","10","[c]","47570","48140"
"Leaver Dept.","2023","Unknown","Other","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Planning","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","London","85","[c]","47410","40310"
"Leaver Dept.","2023","Unknown","Policy","Outside London","80","[c]","38990","37540"
"Leaver Dept.","2023","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Science and Engineering","London","20","[c]","31270","32000"
"Leaver Dept.","2023","Unknown","Science and Engineering","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","London","640","[c]","32630","32000"
"Leaver Dept.","2023","Unknown","Unknown","Outside London","295","[c]","37940","32960"
"Leaver Dept.","2023","Unknown","Unknown","Overseas","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","40","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Digital, Data and Technology","London","25","[c]","42150","41190"
"New entrant CS","2023","Analysis","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Economics","London","210","[c]","34780","34480"
"New entrant CS","2023","Analysis","Economics","Outside London","130","[c]","29760","27650"
"New entrant CS","2023","Analysis","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Intelligence Analysis","Outside London","10","[c]","32440","31200"
"New entrant CS","2023","Analysis","Knowledge and Information Management","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Delivery","London","20","[c]","30190","28220"
"New entrant CS","2023","Analysis","Operational Delivery","Outside London","60","[c]","33230","31060"
"New entrant CS","2023","Analysis","Operational Research","London","30","[c]","37750","36030"
"New entrant CS","2023","Analysis","Operational Research","Outside London","55","[c]","33280","31270"
"New entrant CS","2023","Analysis","Other","London","60","[c]","38710","35410"
"New entrant CS","2023","Analysis","Other","Outside London","65","[c]","34480","31270"
"New entrant CS","2023","Analysis","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Policy","London","15","[c]","37890","39150"
"New entrant CS","2023","Analysis","Policy","Outside London","10","[c]","32560","34170"
"New entrant CS","2023","Analysis","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","Outside London","180","[c]","29530","27330"
"New entrant CS","2023","Analysis","Social Research","London","75","[c]","37690","36640"
"New entrant CS","2023","Analysis","Social Research","Outside London","120","[c]","33910","31560"
"New entrant CS","2023","Analysis","Statistics","London","155","[c]","31530","29280"
"New entrant CS","2023","Analysis","Statistics","Outside London","185","[c]","32650","31350"
"New entrant CS","2023","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","London","30","[c]","42580","33400"
"New entrant CS","2023","Analysis","Unknown","Outside London","15","[c]","37380","34200"
"New entrant CS","2023","Commercial","Commercial","London","105","[c]","41330","33830"
"New entrant CS","2023","Commercial","Commercial","Outside London","525","[c]","37500","32500"
"New entrant CS","2023","Commercial","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Operational Delivery","London","40","[c]","42400","37000"
"New entrant CS","2023","Commercial","Operational Delivery","Outside London","15","[c]","27890","21780"
"New entrant CS","2023","Commercial","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Other","Outside London","15","[c]","35770","31880"
"New entrant CS","2023","Commercial","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","Outside London","20","[c]","67880","65500"
"New entrant CS","2023","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Communications","London","250","[c]","39350","37870"
"New entrant CS","2023","Communications","Communications","Outside London","255","[c]","35530","32800"
"New entrant CS","2023","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Knowledge and Information Management","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Operational Delivery","London","10","[c]","65590","42380"
"New entrant CS","2023","Communications","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Policy","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","London","20","[c]","37230","35240"
"New entrant CS","2023","Communications","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Counter Fraud","London","95","[c]","32300","32260"
"New entrant CS","2023","Counter Fraud","Counter Fraud","Outside London","430","[c]","26760","25610"
"New entrant CS","2023","Counter Fraud","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Intelligence Analysis","Outside London","10","[c]","29620","27890"
"New entrant CS","2023","Counter Fraud","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Legal","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Operational Delivery","Outside London","50","[c]","28600","27650"
"New entrant CS","2023","Counter Fraud","Other","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Tax","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","London","15","[c]","33510","31980"
"New entrant CS","2023","Counter Fraud","Unknown","Outside London","15","[c]","32720","27890"
"New entrant CS","2023","Counter Fraud","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Operational Delivery","London","145","[c]","26890","26920"
"New entrant CS","2023","Debt","Operational Delivery","Outside London","1070","[c]","22610","22520"
"New entrant CS","2023","Debt","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Other","Outside London","435","[c]","21740","21690"
"New entrant CS","2023","Debt","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Unknown","Outside London","15","[c]","24030","22520"
"New entrant CS","2023","Digital, Data & Technology","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","London","615","[c]","45410","40880"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Outside London","2105","[c]","38770","35570"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","London","20","[c]","33480","30340"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Outside London","60","[c]","28990","27080"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","Outside London","55","[c]","26450","21080"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Other","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Other","Outside London","40","[c]","24480","19080"
"New entrant CS","2023","Digital, Data & Technology","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Project Delivery","London","15","[c]","32250","29890"
"New entrant CS","2023","Digital, Data & Technology","Project Delivery","Outside London","10","[c]","33940","32000"
"New entrant CS","2023","Digital, Data & Technology","Science and Engineering","Outside London","50","[c]","29420","27130"
"New entrant CS","2023","Digital, Data & Technology","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","London","40","[c]","46300","31800"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Outside London","145","[c]","41120","36990"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Commercial","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Commercial","Outside London","15","[c]","34950","34170"
"New entrant CS","2023","Finance","Corporate Finance","London","15","[c]","40310","42000"
"New entrant CS","2023","Finance","Corporate Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Finance","London","145","[c]","40400","35410"
"New entrant CS","2023","Finance","Finance","Outside London","550","[c]","31690","27140"
"New entrant CS","2023","Finance","Finance","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Operational Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Operational Delivery","Outside London","35","[c]","23420","22520"
"New entrant CS","2023","Finance","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Security","Outside London","20","[c]","34600","34170"
"New entrant CS","2023","Finance","Unknown","London","10","[c]","33100","28770"
"New entrant CS","2023","Finance","Unknown","Outside London","15","[c]","34100","33020"
"New entrant CS","2023","Grants Management","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Operational Delivery","Outside London","405","[c]","22810","22150"
"New entrant CS","2023","Grants Management","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Human Resources","London","170","[c]","37300","31820"
"New entrant CS","2023","Human Resources","Human Resources","Outside London","910","[c]","32090","28000"
"New entrant CS","2023","Human Resources","Human Resources","Overseas","20","[c]","45280","45690"
"New entrant CS","2023","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","Outside London","15","[c]","27760","21690"
"New entrant CS","2023","Human Resources","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","London","10","[c]","29220","28570"
"New entrant CS","2023","Human Resources","Unknown","Outside London","10","[c]","36130","34400"
"New entrant CS","2023","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","London","20","[c]","45050","43160"
"New entrant CS","2023","Internal Audit","Internal Audit","Outside London","35","[c]","44130","39200"
"New entrant CS","2023","Internal Audit","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Finance","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","London","355","[c]","46850","52020"
"New entrant CS","2023","Legal","Legal","Outside London","455","[c]","42730","40800"
"New entrant CS","2023","Legal","Legal","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","London","210","[c]","26210","27760"
"New entrant CS","2023","Legal","Operational Delivery","Outside London","470","[c]","22670","22520"
"New entrant CS","2023","Legal","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","London","10","[c]","43840","37730"
"New entrant CS","2023","Legal","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","Outside London","15","[c]","33070","33020"
"New entrant CS","2023","No function","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","London","30","[c]","53610","44950"
"New entrant CS","2023","No function","Digital, Data and Technology","Outside London","15","[c]","38960","36190"
"New entrant CS","2023","No function","Economics","London","25","[c]","42450","36400"
"New entrant CS","2023","No function","Economics","Outside London","10","[c]","40450","37300"
"New entrant CS","2023","No function","Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","Outside London","10","[c]","34170","26360"
"New entrant CS","2023","No function","Geography","Outside London","50","[c]","27650","27610"
"New entrant CS","2023","No function","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Inspector of Education and Training","London","30","[c]","66920","72470"
"New entrant CS","2023","No function","Inspector of Education and Training","Outside London","245","[c]","62150","52750"
"New entrant CS","2023","No function","Intelligence Analysis","London","40","[c]","34610","30950"
"New entrant CS","2023","No function","Intelligence Analysis","Outside London","90","[c]","27670","25880"
"New entrant CS","2023","No function","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","London","140","[c]","41220","35010"
"New entrant CS","2023","No function","International Trade","Outside London","355","[c]","41040","41850"
"New entrant CS","2023","No function","Knowledge and Information Management","London","45","[c]","31920","29840"
"New entrant CS","2023","No function","Knowledge and Information Management","Outside London","35","[c]","27160","23510"
"New entrant CS","2023","No function","Medicine","London","35","[c]","84130","89450"
"New entrant CS","2023","No function","Medicine","Outside London","270","[c]","48480","40590"
"New entrant CS","2023","No function","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Delivery","London","3455","[c]","30650","29660"
"New entrant CS","2023","No function","Operational Delivery","Outside London","25880","[c]","25280","23640"
"New entrant CS","2023","No function","Operational Delivery","Overseas","15","[c]","44920","40100"
"New entrant CS","2023","No function","Operational Delivery","Unknown","135","[c]","26340","25750"
"New entrant CS","2023","No function","Operational Research","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Research","Outside London","95","[c]","24350","22520"
"New entrant CS","2023","No function","Other","London","150","[c]","33180","29840"
"New entrant CS","2023","No function","Other","Outside London","570","[c]","27060","22400"
"New entrant CS","2023","No function","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectors","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectors","Outside London","75","[c]","48450","43740"
"New entrant CS","2023","No function","Policy","London","1120","[c]","39240","35010"
"New entrant CS","2023","No function","Policy","Outside London","770","[c]","35580","31270"
"New entrant CS","2023","No function","Policy","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Project Delivery","London","70","[c]","42200","36000"
