"Status","Year","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Security","Outside London","SEO/HEO","30","[c]","37410","37740"
"Leaver Dept.","2023","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","London","G6/G7","15","[c]","62190","61530"
"Leaver Dept.","2023","Social Research","London","SEO/HEO","40","[c]","39740","41750"
"Leaver Dept.","2023","Social Research","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Outside London","SEO/HEO","40","[c]","36820","37690"
"Leaver Dept.","2023","Statistics","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","London","G6/G7","15","[c]","60660","61860"
"Leaver Dept.","2023","Statistics","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","London","SEO/HEO","90","[c]","35530","34000"
"Leaver Dept.","2023","Statistics","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Outside London","SEO/HEO","55","[c]","35130","33250"
"Leaver Dept.","2023","Statistics","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Outside London","AA/AO","110","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Outside London","EO","75","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Outside London","SEO/HEO","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","AA/AO","30","[c]","23650","24490"
"Leaver Dept.","2023","Unknown","London","EO","205","[c]","28340","28370"
"Leaver Dept.","2023","Unknown","London","G6/G7","540","[c]","59300","56430"
"Leaver Dept.","2023","Unknown","London","SCS level","110","[c]","85490","77700"
"Leaver Dept.","2023","Unknown","London","SEO/HEO","850","[c]","35900","35400"
"Leaver Dept.","2023","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","AA/AO","80","[c]","23320","21720"
"Leaver Dept.","2023","Unknown","Outside London","EO","115","[c]","26580","25870"
"Leaver Dept.","2023","Unknown","Outside London","G6/G7","130","[c]","58280","55680"
"Leaver Dept.","2023","Unknown","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SEO/HEO","335","[c]","35740","34010"
"Leaver Dept.","2023","Unknown","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","35","[c]","34020","33020"
"Leaver Dept.","2023","Veterinarian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","EO","15","[c]","27730","27950"
"New entrant CS","2023","Commercial","London","G6/G7","15","[c]","70030","70000"
"New entrant CS","2023","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","SEO/HEO","75","[c]","34660","35010"
"New entrant CS","2023","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outside London","AA/AO","85","[c]","22420","22120"
"New entrant CS","2023","Commercial","Outside London","EO","100","[c]","26770","27080"
"New entrant CS","2023","Commercial","Outside London","G6/G7","85","[c]","66990","67930"
"New entrant CS","2023","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outside London","SEO/HEO","255","[c]","35540","33990"
"New entrant CS","2023","Commercial","Outside London","Unknown","25","[c]","33990","32500"
"New entrant CS","2023","Communications","London","AA/AO","15","[c]","23620","24400"
"New entrant CS","2023","Communications","London","EO","50","[c]","28980","29180"
"New entrant CS","2023","Communications","London","G6/G7","35","[c]","60390","58990"
"New entrant CS","2023","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","SEO/HEO","165","[c]","39080","38780"
"New entrant CS","2023","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Outside London","AA/AO","20","[c]","22020","22220"
"New entrant CS","2023","Communications","Outside London","EO","55","[c]","25990","25960"
"New entrant CS","2023","Communications","Outside London","G6/G7","35","[c]","56310","53720"
"New entrant CS","2023","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Outside London","SEO/HEO","175","[c]","35800","34000"
"New entrant CS","2023","Communications","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","AA/AO","20","[c]","26170","25610"
"New entrant CS","2023","Counter Fraud","London","EO","50","[c]","30100","32260"
"New entrant CS","2023","Counter Fraud","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","SEO/HEO","25","[c]","38380","39150"
"New entrant CS","2023","Counter Fraud","Outside London","AA/AO","210","[c]","23080","21690"
"New entrant CS","2023","Counter Fraud","Outside London","EO","150","[c]","27890","27890"
"New entrant CS","2023","Counter Fraud","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Outside London","SEO/HEO","70","[c]","34810","34170"
"New entrant CS","2023","Digital, Data and Technology","London","AA/AO","15","[c]","23840","24060"
"New entrant CS","2023","Digital, Data and Technology","London","EO","95","[c]","29380","29660"
"New entrant CS","2023","Digital, Data and Technology","London","G6/G7","205","[c]","61620","59150"
"New entrant CS","2023","Digital, Data and Technology","London","SCS level","15","[c]","106040","102000"
"New entrant CS","2023","Digital, Data and Technology","London","SEO/HEO","350","[c]","38860","39110"
"New entrant CS","2023","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Outside London","AA/AO","105","[c]","22470","22220"
"New entrant CS","2023","Digital, Data and Technology","Outside London","EO","485","[c]","27460","27430"
"New entrant CS","2023","Digital, Data and Technology","Outside London","G6/G7","450","[c]","56380","54500"
"New entrant CS","2023","Digital, Data and Technology","Outside London","SCS level","25","[c]","103090","98000"
"New entrant CS","2023","Digital, Data and Technology","Outside London","SEO/HEO","1095","[c]","37060","37330"
"New entrant CS","2023","Digital, Data and Technology","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","London","AA/AO","30","[c]","23360","23210"
"New entrant CS","2023","Economics","London","EO","35","[c]","28950","29000"
"New entrant CS","2023","Economics","London","G6/G7","20","[c]","59210","56090"
"New entrant CS","2023","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","London","SEO/HEO","150","[c]","35470","35240"
"New entrant CS","2023","Economics","Outside London","AA/AO","40","[c]","21430","21200"
"New entrant CS","2023","Economics","Outside London","EO","25","[c]","25620","25310"
"New entrant CS","2023","Economics","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Outside London","SEO/HEO","70","[c]","33700","33220"
"New entrant CS","2023","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","AA/AO","15","[c]","23710","24280"
"New entrant CS","2023","Finance","London","EO","35","[c]","28590","29660"
"New entrant CS","2023","Finance","London","G6/G7","25","[c]","59980","59190"
"New entrant CS","2023","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","SEO/HEO","90","[c]","38460","39110"
"New entrant CS","2023","Finance","Outside London","AA/AO","200","[c]","22120","22500"
"New entrant CS","2023","Finance","Outside London","EO","135","[c]","26720","27080"
"New entrant CS","2023","Finance","Outside London","G6/G7","65","[c]","55260","53810"
"New entrant CS","2023","Finance","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Outside London","SEO/HEO","200","[c]","36860","35520"
"New entrant CS","2023","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","Outside London","AA/AO","20","[c]","21690","21690"
"New entrant CS","2023","Geography","Outside London","EO","15","[c]","28540","27610"
"New entrant CS","2023","Geography","Outside London","SEO/HEO","15","[c]","36130","34370"
"New entrant CS","2023","Human Resources","London","AA/AO","10","[c]","24490","24520"
"New entrant CS","2023","Human Resources","London","EO","75","[c]","28960","29000"
"New entrant CS","2023","Human Resources","London","G6/G7","20","[c]","64250","58730"
"New entrant CS","2023","Human Resources","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","SEO/HEO","75","[c]","37050","36880"
"New entrant CS","2023","Human Resources","Outside London","AA/AO","280","[c]","22070","22150"
"New entrant CS","2023","Human Resources","Outside London","EO","285","[c]","27060","27080"
"New entrant CS","2023","Human Resources","Outside London","G6/G7","90","[c]","55030","54440"
"New entrant CS","2023","Human Resources","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Outside London","SEO/HEO","325","[c]","35980","34400"
"New entrant CS","2023","Human Resources","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","SEO/HEO","20","[c]","45800","45690"
"New entrant CS","2023","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","London","G6/G7","20","[c]","75090","77470"
"New entrant CS","2023","Inspector of Education and Training","London","SEO/HEO","10","[c]","49750","47750"
"New entrant CS","2023","Inspector of Education and Training","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Outside London","G6/G7","120","[c]","75940","77470"
"New entrant CS","2023","Inspector of Education and Training","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Outside London","SEO/HEO","155","[c]","47180","47750"
"New entrant CS","2023","Intelligence Analysis","London","EO","25","[c]","30150","29750"
"New entrant CS","2023","Intelligence Analysis","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","London","SEO/HEO","15","[c]","39480","37850"
"New entrant CS","2023","Intelligence Analysis","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Outside London","EO","85","[c]","26490","25810"
"New entrant CS","2023","Intelligence Analysis","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Outside London","SEO/HEO","25","[c]","34480","33830"
"New entrant CS","2023","Intelligence Analysis","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","SEO/HEO","20","[c]","41610","43160"
"New entrant CS","2023","Internal Audit","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","SEO/HEO","20","[c]","36450","35700"
"New entrant CS","2023","Internal Audit","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","London","EO","25","[c]","29370","29280"
"New entrant CS","2023","International Trade","London","G6/G7","30","[c]","59880","61920"
"New entrant CS","2023","International Trade","London","SEO/HEO","80","[c]","38060","35010"
"New entrant CS","2023","International Trade","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Outside London","EO","40","[c]","26060","25660"
"New entrant CS","2023","International Trade","Outside London","G6/G7","65","[c]","55320","54160"
"New entrant CS","2023","International Trade","Outside London","SEO/HEO","250","[c]","39920","40320"
"New entrant CS","2023","Knowledge and Information Management","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","EO","30","[c]","27890","27890"
"New entrant CS","2023","Knowledge and Information Management","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","SEO/HEO","40","[c]","36040","35020"
"New entrant CS","2023","Knowledge and Information Management","Outside London","AA/AO","35","[c]","21900","22180"
"New entrant CS","2023","Knowledge and Information Management","Outside London","EO","30","[c]","27020","27080"
"New entrant CS","2023","Knowledge and Information Management","Outside London","G6/G7","10","[c]","53660","51820"
"New entrant CS","2023","Knowledge and Information Management","Outside London","SEO/HEO","40","[c]","33980","33830"
"New entrant CS","2023","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","EO","90","[c]","29700","30160"
"New entrant CS","2023","Legal","London","G6/G7","190","[c]","57160","54230"
"New entrant CS","2023","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","SEO/HEO","80","[c]","42030","40800"
"New entrant CS","2023","Legal","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","EO","85","[c]","26880","26900"
"New entrant CS","2023","Legal","Outside London","G6/G7","225","[c]","52750","52360"
"New entrant CS","2023","Legal","Outside London","SEO/HEO","170","[c]","38470","38760"
"New entrant CS","2023","Legal","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","G6/G7","25","[c]","74560","54370"
"New entrant CS","2023","Medicine","London","SCS level","15","[c]","103320","99430"
"New entrant CS","2023","Medicine","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","AA/AO","45","[c]","23420","23180"
"New entrant CS","2023","Medicine","Outside London","EO","50","[c]","31290","32930"
"New entrant CS","2023","Medicine","Outside London","G6/G7","60","[c]","76400","79390"
"New entrant CS","2023","Medicine","Outside London","SCS level","20","[c]","110340","107500"
"New entrant CS","2023","Medicine","Outside London","SEO/HEO","110","[c]","38920","40590"
"New entrant CS","2023","Medicine","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","AA/AO","1945","[c]","27780","26400"
"New entrant CS","2023","Operational Delivery","London","EO","1110","[c]","29920","29750"
"New entrant CS","2023","Operational Delivery","London","G6/G7","105","[c]","61750","59800"
"New entrant CS","2023","Operational Delivery","London","SCS level","20","[c]","103910","98000"
"New entrant CS","2023","Operational Delivery","London","SEO/HEO","390","[c]","38070","36180"
"New entrant CS","2023","Operational Delivery","London","Unknown","375","[c]","26410","27640"
"New entrant CS","2023","Operational Delivery","Outside London","AA/AO","18410","[c]","23810","22520"
"New entrant CS","2023","Operational Delivery","Outside London","EO","4680","[c]","26990","25880"
"New entrant CS","2023","Operational Delivery","Outside London","G6/G7","260","[c]","56970","54440"
"New entrant CS","2023","Operational Delivery","Outside London","SCS level","15","[c]","99360","96900"
"New entrant CS","2023","Operational Delivery","Outside London","SEO/HEO","1340","[c]","35600","33710"
"New entrant CS","2023","Operational Delivery","Outside London","Unknown","3720","[c]","22810","23640"
"New entrant CS","2023","Operational Delivery","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","AA/AO","95","[c]","24630","23230"
"New entrant CS","2023","Operational Delivery","Unknown","EO","35","[c]","28860","25830"
"New entrant CS","2023","Operational Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","SEO/HEO","35","[c]","37400","36080"
"New entrant CS","2023","Operational Research","Outside London","AA/AO","95","[c]","22450","22520"
"New entrant CS","2023","Operational Research","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","G6/G7","10","[c]","52200","49260"
"New entrant CS","2023","Operational Research","Outside London","SEO/HEO","60","[c]","32600","31310"
"New entrant CS","2023","Other","London","AA/AO","20","[c]","24580","25460"
"New entrant CS","2023","Other","London","EO","140","[c]","29290","29750"
"New entrant CS","2023","Other","London","G6/G7","15","[c]","70780","65000"
"New entrant CS","2023","Other","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","SEO/HEO","75","[c]","36930","35410"
"New entrant CS","2023","Other","Outside London","AA/AO","910","[c]","21530","21690"
"New entrant CS","2023","Other","Outside London","EO","90","[c]","26210","25750"
"New entrant CS","2023","Other","Outside London","G6/G7","60","[c]","55170","53760"
"New entrant CS","2023","Other","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","Outside London","SEO/HEO","250","[c]","34500","33830"
"New entrant CS","2023","Other","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","Unknown","150","[c]","22470","17530"
"New entrant CS","2023","Planning","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Outside London","G6/G7","75","[c]","49250","43740"
"New entrant CS","2023","Planning Inspectors","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","AA/AO","65","[c]","23310","24900"
"New entrant CS","2023","Policy","London","EO","285","[c]","28400","28720"
"New entrant CS","2023","Policy","London","G6/G7","180","[c]","58600","55720"
"New entrant CS","2023","Policy","London","SCS level","25","[c]","111160","95000"
"New entrant CS","2023","Policy","London","SEO/HEO","670","[c]","36790","35400"
"New entrant CS","2023","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Outside London","AA/AO","75","[c]","21140","21690"
"New entrant CS","2023","Policy","Outside London","EO","155","[c]","25510","25500"
"New entrant CS","2023","Policy","Outside London","G6/G7","140","[c]","53280","51360"
"New entrant CS","2023","Policy","Outside London","SCS level","10","[c]","94360","85000"
"New entrant CS","2023","Policy","Outside London","SEO/HEO","515","[c]","34080","32000"
"New entrant CS","2023","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","AA/AO","20","[c]","23410","23200"
"New entrant CS","2023","Project Delivery","London","EO","65","[c]","28460","29660"
"New entrant CS","2023","Project Delivery","London","G6/G7","65","[c]","62050","59530"
"New entrant CS","2023","Project Delivery","London","SCS level","10","[c]","97220","96500"
"New entrant CS","2023","Project Delivery","London","SEO/HEO","235","[c]","35810","35410"
"New entrant CS","2023","Project Delivery","Outside London","AA/AO","90","[c]","22280","22520"
"New entrant CS","2023","Project Delivery","Outside London","EO","165","[c]","26200","25920"
"New entrant CS","2023","Project Delivery","Outside London","G6/G7","190","[c]","54710","52600"
"New entrant CS","2023","Project Delivery","Outside London","SCS level","10","[c]","94100","87500"
"New entrant CS","2023","Project Delivery","Outside London","SEO/HEO","510","[c]","35920","34400"
"New entrant CS","2023","Project Delivery","Outside London","Unknown","75","[c]","33400","32500"
"New entrant CS","2023","Property","London","AA/AO","20","[c]","26050","26920"
"New entrant CS","2023","Property","London","EO","15","[c]","29190","29660"
"New entrant CS","2023","Property","London","G6/G7","15","[c]","60180","57840"
"New entrant CS","2023","Property","London","SEO/HEO","50","[c]","38200","39150"
"New entrant CS","2023","Property","Outside London","AA/AO","190","[c]","21730","22520"
"New entrant CS","2023","Property","Outside London","EO","110","[c]","26850","27080"
"New entrant CS","2023","Property","Outside London","G6/G7","50","[c]","57630","55110"
"New entrant CS","2023","Property","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outside London","SEO/HEO","225","[c]","36520","34400"
"New entrant CS","2023","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","London","EO","10","[c]","30560","31310"
"New entrant CS","2023","Psychology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outside London","AA/AO","20","[c]","24100","24070"
"New entrant CS","2023","Psychology","Outside London","EO","80","[c]","28520","28480"
"New entrant CS","2023","Psychology","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outside London","SEO/HEO","40","[c]","34880","30940"
"New entrant CS","2023","Science and Engineering","London","AA/AO","10","[c]","24590","24490"
"New entrant CS","2023","Science and Engineering","London","EO","15","[c]","28510","27840"
"New entrant CS","2023","Science and Engineering","London","G6/G7","15","[c]","58920","56520"
"New entrant CS","2023","Science and Engineering","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","London","SEO/HEO","90","[c]","35220","33500"
"New entrant CS","2023","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Outside London","AA/AO","295","[c]","21860","21580"
"New entrant CS","2023","Science and Engineering","Outside London","EO","205","[c]","26790","27080"
"New entrant CS","2023","Science and Engineering","Outside London","G6/G7","85","[c]","55010","53320"
"New entrant CS","2023","Science and Engineering","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Outside London","SEO/HEO","705","[c]","35210","33430"
"New entrant CS","2023","Science and Engineering","Outside London","Unknown","90","[c]","37180","32500"
"New entrant CS","2023","Science and Engineering","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","London","AA/AO","25","[c]","28890","26560"
"New entrant CS","2023","Security","London","EO","15","[c]","31110","30950"
"New entrant CS","2023","Security","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","London","SEO/HEO","30","[c]","39810","38300"
"New entrant CS","2023","Security","Outside London","AA/AO","580","[c]","27610","27500"
"New entrant CS","2023","Security","Outside London","EO","65","[c]","27670","27080"
"New entrant CS","2023","Security","Outside London","G6/G7","15","[c]","60640","57000"
"New entrant CS","2023","Security","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Outside London","SEO/HEO","75","[c]","37360","34170"
"New entrant CS","2023","Security","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
