"Status","Year","Disability","Ethnicity","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Unknown","Student Awards Agency for Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Teaching Regulation Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Transport Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","UK Health Security Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","UK Space Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Veterinary Medicines Directorate","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Welsh Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Welsh Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Welsh Revenue Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Accountant in Bankruptcy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Active Travel England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Animal and Plant Health Agency","Outside London","45","[c]","25590","25340"
"New entrant CS","2023","Declared disabled","White","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Building Digital UK","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Building Digital UK","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Cabinet Office (excl. agencies)","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Cabinet Office (excl. agencies)","Outside London","30","[c]","32330","26300"
"New entrant CS","2023","Declared disabled","White","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Central Civil Service Fast Stream","London","40","[c]","28840","28840"
"New entrant CS","2023","Declared disabled","White","Central Civil Service Fast Stream","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Centre for Environment, Fisheries and Aquaculture Science","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Companies House","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Companies House","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Criminal Injuries Compensation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Crown Office and Procurator Fiscal Service","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Crown Prosecution Service","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Crown Prosecution Service","Outside London","65","[c]","29240","25040"
"New entrant CS","2023","Declared disabled","White","Defence Electronics and Components Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Defence Equipment and Support","Outside London","45","[c]","31620","32500"
"New entrant CS","2023","Declared disabled","White","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Defence Science and Technology Laboratory","Outside London","35","[c]","32660","30650"
"New entrant CS","2023","Declared disabled","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Department for Digital, Culture, Media and Sport (excl. agencies)","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Department for Education (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Department for Education (excl. agencies)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Department for Environment, Food and Rural Affairs (excl. agencies)","London","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","65","[c]","37540","37300"
"New entrant CS","2023","Declared disabled","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Department for International Trade","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Department for International Trade","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Department for Levelling Up, Housing and Communities (excl. agencies)","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Department for Transport (excl. agencies)","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Department for Transport (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Department for Work and Pensions (excl. agencies)","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Department for Work and Pensions (excl. agencies)","Outside London","350","[c]","26210","21690"
"New entrant CS","2023","Declared disabled","White","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Department of Health and Social Care (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Disclosure Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Driver and Vehicle Licensing Agency","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Driver and Vehicle Standards Agency","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Education Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Education and Skills Funding Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Estyn","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Food Standards Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Food Standards Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Government Actuary's Department","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Government Commercial Organisation","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Government Commercial Organisation","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Government Legal Department","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Government Legal Department","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Government Property Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Government Property Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","HM Courts and Tribunals Service","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","HM Courts and Tribunals Service","Outside London","120","[c]","22690","21780"
"New entrant CS","2023","Declared disabled","White","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","HM Land Registry","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","HM Prison and Probation Service","London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","HM Prison and Probation Service","Outside London","685","[c]","24850","23640"
"New entrant CS","2023","Declared disabled","White","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","HM Revenue and Customs (excl. agencies)","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","HM Revenue and Customs (excl. agencies)","Outside London","190","[c]","27740","22520"
"New entrant CS","2023","Declared disabled","White","HM Treasury (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","HM Treasury (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Health and Safety Executive","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Home Office","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Home Office","Outside London","95","[c]","25640","22400"
"New entrant CS","2023","Declared disabled","White","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Legal Aid Agency","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Maritime and Coastguard Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Medicines and Healthcare Products Regulatory Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Met Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Met Office","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Met Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Ministry of Defence (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Ministry of Defence (excl. agencies)","Outside London","95","[c]","29940","27140"
"New entrant CS","2023","Declared disabled","White","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Ministry of Justice (excl. agencies)","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Ministry of Justice (excl. agencies)","Outside London","35","[c]","33680","31270"
"New entrant CS","2023","Declared disabled","White","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","National Crime Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","National Crime Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","National Infrastructure Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","National Records of Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","National Savings and Investments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Office for Standards in Education, Children's Services and Skills","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Office for Standards in Education, Children's Services and Skills","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Office of Gas and Electricity Markets","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Office of Gas and Electricity Markets","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Office of Qualifications and Examinations Regulation","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Office of the Public Guardian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Office of the Public Guardian","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Office of the Scottish Charity Regulator","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Planning Inspectorate","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Planning Inspectorate","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Revenue Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Rural Payments Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Rural Payments Agency","Outside London","50","[c]","22900","22150"
"New entrant CS","2023","Declared disabled","White","Scottish Courts and Tribunals Service","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Scottish Fiscal Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Scottish Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Scottish Government (excl. agencies)","Outside London","35","[c]","38110","33520"
"New entrant CS","2023","Declared disabled","White","Scottish Government (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Scottish Housing Regulator","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Scottish Public Pensions Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Serious Fraud Office","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Social Security Scotland","Outside London","130","[c]","28590","29100"
"New entrant CS","2023","Declared disabled","White","Standards and Testing Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Standards and Testing Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Student Awards Agency for Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Submarine Delivery Agency","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Teaching Regulation Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Transport Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","UK Health Security Agency","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","UK Space Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","UK Statistics Authority","Outside London","85","[c]","29670","24840"
"New entrant CS","2023","Declared disabled","White","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Valuation Office Agency","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Veterinary Medicines Directorate","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Welsh Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Welsh Government (excl. agencies)","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Welsh Revenue Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Accountant in Bankruptcy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Active Travel England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Animal and Plant Health Agency","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Building Digital UK","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Building Digital UK","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Cabinet Office (excl. agencies)","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Cabinet Office (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Central Civil Service Fast Stream","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Central Civil Service Fast Stream","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Companies House","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Companies House","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Competition and Markets Authority","London","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Competition and Markets Authority","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Criminal Injuries Compensation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Crown Office and Procurator Fiscal Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Crown Prosecution Service","London","35","[c]","31850","25600"
"New entrant CS","2023","Declared non-disabled","Asian","Crown Prosecution Service","Outside London","65","[c]","28270","23650"
"New entrant CS","2023","Declared non-disabled","Asian","Defence Electronics and Components Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Defence Equipment and Support","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
