"Status","Year","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Asian","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scottish Government","Outside London","55","[c]","34010","29100"
"New entrant CS","2023","Asian","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","The National Archives","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Export Finance","London","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Statistics Authority","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Statistics Authority","Outside London","75","[c]","29820","31060"
"New entrant CS","2023","Asian","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Water Services Regulation Authority","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Water Services Regulation Authority","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Welsh Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Welsh Government","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Attorney General's Departments","London","65","[c]","31980","27760"
"New entrant CS","2023","Black","Attorney General's Departments","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","London","35","[c]","41520","28840"
"New entrant CS","2023","Black","Cabinet Office","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Competition and Markets Authority","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Digital, Culture, Media and Sport","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Education","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Education","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs","Outside London","35","[c]","29430","27500"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Levelling Up, Housing and Communities","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Levelling Up, Housing and Communities","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","London","35","[c]","37060","39150"
"New entrant CS","2023","Black","Department for Work and Pensions","Outside London","125","[c]","27080","25610"
"New entrant CS","2023","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","London","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Estyn","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Revenue and Customs","London","60","[c]","34950","31980"
"New entrant CS","2023","Black","HM Revenue and Customs","Outside London","195","[c]","28260","22520"
"New entrant CS","2023","Black","HM Treasury","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","London","55","[c]","30730","29750"
"New entrant CS","2023","Black","Home Office","Outside London","55","[c]","24730","22400"
"New entrant CS","2023","Black","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","Outside London","65","[c]","31910","32500"
"New entrant CS","2023","Black","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Justice","London","250","[c]","30270","28400"
"New entrant CS","2023","Black","Ministry of Justice","Outside London","360","[c]","26410","23850"
"New entrant CS","2023","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Crime Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Crime Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office for Standards in Education, Children's Services and Skills","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office for Standards in Education, Children's Services and Skills","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Gas and Electricity Markets","London","35","[c]","38990","36000"
"New entrant CS","2023","Black","Office of Gas and Electricity Markets","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Qualifications and Examinations Regulation","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scottish Government","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Export Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Statistics Authority","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Statistics Authority","Outside London","50","[c]","30810","31060"
"New entrant CS","2023","Black","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Welsh Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Attorney General's Departments","London","35","[c]","38450","31900"
"New entrant CS","2023","Mixed","Attorney General's Departments","Outside London","30","[c]","28540","24460"
"New entrant CS","2023","Mixed","Cabinet Office","London","40","[c]","31890","28840"
"New entrant CS","2023","Mixed","Cabinet Office","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Charity Commission","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Business, Energy and Industrial Strategy","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Education","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Environment, Food and Rural Affairs","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Environment, Food and Rural Affairs","Outside London","35","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","Outside London","95","[c]","26380","21690"
"New entrant CS","2023","Mixed","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","London","30","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Estyn","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","Outside London","75","[c]","27530","22520"
"New entrant CS","2023","Mixed","HM Treasury","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","London","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","Outside London","45","[c]","26070","25750"
"New entrant CS","2023","Mixed","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Ministry of Defence","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Ministry of Defence","Outside London","95","[c]","30860","27110"
"New entrant CS","2023","Mixed","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Ministry of Justice","London","80","[c]","33130","32960"
"New entrant CS","2023","Mixed","Ministry of Justice","Outside London","285","[c]","25420","23640"
"New entrant CS","2023","Mixed","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","National Crime Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","National Crime Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office for Standards in Education, Children's Services and Skills","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of Gas and Electricity Markets","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Scottish Government","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","The National Archives","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","UK Statistics Authority","Outside London","30","[c]","28130","24840"
"New entrant CS","2023","Mixed","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Welsh Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Welsh Government","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Attorney General's Departments","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Attorney General's Departments","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Cabinet Office","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Business, Energy and Industrial Strategy","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for International Trade","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Transport","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Work and Pensions","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Work and Pensions","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department of Health and Social Care","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Estyn","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Treasury","London","30","[c]","34380","28500"
"New entrant CS","2023","Other ethnicity","HM Treasury","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Ministry of Defence","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Ministry of Justice","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Ministry of Justice","Outside London","50","[c]","26060","23640"
"New entrant CS","2023","Other ethnicity","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Government","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","50","[c]","28900","25920"
"New entrant CS","2023","Undeclared","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","Outside London","50","[c]","38810","27490"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","Outside London","70","[c]","26560","21690"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","Outside London","30","[c]","33580","27650"
"New entrant CS","2023","Undeclared","HM Treasury","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","Outside London","40","[c]","37990","33830"
