"Status","Year","Function_of_post","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Digital, Data & Technology","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Intelligence Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Outside London","AO","15","[c]","22250","22220"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Outside London","EO","25","[c]","27090","27080"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Outside London","HEO","15","[c]","32850","33830"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","Outside London","AO","30","[c]","20750","20660"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","Outside London","EO","15","[c]","27090","27650"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Other","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Other","Outside London","AA","20","[c]","18580","19080"
"New entrant CS","2023","Digital, Data & Technology","Other","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Other","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Other","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Other","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Policy","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Policy","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Project Delivery","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Project Delivery","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Project Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Project Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Project Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Science and Engineering","Outside London","EO","25","[c]","25420","24150"
"New entrant CS","2023","Digital, Data & Technology","Science and Engineering","Outside London","HEO","15","[c]","31690","30930"
"New entrant CS","2023","Digital, Data & Technology","Science and Engineering","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Security","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Security","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Tax","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","London","AO","15","[c]","18210","18300"
"New entrant CS","2023","Digital, Data & Technology","Unknown","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Outside London","EO","35","[c]","27540","27650"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Outside London","G7","20","[c]","56050","58650"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Outside London","HEO","35","[c]","35320","34400"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Outside London","SEO","40","[c]","43330","44930"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Commercial","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Commercial","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Commercial","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Commercial","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Commercial","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Corporate Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Corporate Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Corporate Finance","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Corporate Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Corporate Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Counter Fraud","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Finance","London","AO","10","[c]","24630","24490"
"New entrant CS","2023","Finance","Finance","London","EO","30","[c]","28530","29660"
"New entrant CS","2023","Finance","Finance","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Finance","London","G7","20","[c]","58090","58730"
"New entrant CS","2023","Finance","Finance","London","HEO","45","[c]","33930","34230"
"New entrant CS","2023","Finance","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Finance","London","SEO","30","[c]","44600","43650"
"New entrant CS","2023","Finance","Finance","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Finance","Outside London","AO","180","[c]","22250","22520"
"New entrant CS","2023","Finance","Finance","Outside London","EO","130","[c]","26740","27080"
"New entrant CS","2023","Finance","Finance","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Finance","Outside London","G7","45","[c]","52810","51770"
"New entrant CS","2023","Finance","Finance","Outside London","HEO","100","[c]","33350","33830"
"New entrant CS","2023","Finance","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Finance","Outside London","SEO","75","[c]","41650","41780"
"New entrant CS","2023","Finance","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Finance","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Medicine","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Medicine","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Operational Delivery","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Operational Delivery","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Operational Delivery","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Operational Delivery","Outside London","AO","30","[c]","22600","22520"
"New entrant CS","2023","Finance","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Operational Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Other","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Other","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Policy","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Project Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Security","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Security","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Security","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Security","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Security","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Finance","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Operational Delivery","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Operational Delivery","Outside London","AO","345","[c]","22010","22150"
"New entrant CS","2023","Grants Management","Operational Delivery","Outside London","EO","45","[c]","25280","25920"
"New entrant CS","2023","Grants Management","Operational Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Operational Delivery","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Operational Delivery","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Science and Engineering","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Digital, Data and Technology","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Digital, Data and Technology","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Digital, Data and Technology","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Human Resources","London","AO","10","[c]","24490","24520"
"New entrant CS","2023","Human Resources","Human Resources","London","EO","65","[c]","28850","28980"
"New entrant CS","2023","Human Resources","Human Resources","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Human Resources","London","G7","10","[c]","56180","55690"
"New entrant CS","2023","Human Resources","Human Resources","London","HEO","55","[c]","34750","35040"
"New entrant CS","2023","Human Resources","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Human Resources","London","SEO","20","[c]","43660","44500"
"New entrant CS","2023","Human Resources","Human Resources","Outside London","AA","20","[c]","20840","21380"
"New entrant CS","2023","Human Resources","Human Resources","Outside London","AO","200","[c]","22140","22220"
"New entrant CS","2023","Human Resources","Human Resources","Outside London","EO","275","[c]","27100","27080"
"New entrant CS","2023","Human Resources","Human Resources","Outside London","G6","15","[c]","64400","64780"
"New entrant CS","2023","Human Resources","Human Resources","Outside London","G7","75","[c]","53180","54000"
"New entrant CS","2023","Human Resources","Human Resources","Outside London","HEO","200","[c]","32840","33130"
"New entrant CS","2023","Human Resources","Human Resources","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Human Resources","Outside London","SEO","110","[c]","41770","41000"
"New entrant CS","2023","Human Resources","Human Resources","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Human Resources","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Human Resources","Overseas","HEO","20","[c]","45800","45690"
"New entrant CS","2023","Human Resources","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Knowledge and Information Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Other","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Other","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Project Delivery","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Project Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Project Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","London","SEO","10","[c]","46260","45540"
"New entrant CS","2023","Internal Audit","Internal Audit","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Communications","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Digital, Data and Technology","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Finance","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Finance","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Knowledge and Information Management","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","London","EO","85","[c]","29610","30160"
"New entrant CS","2023","Legal","Legal","London","G6","25","[c]","71910","71400"
"New entrant CS","2023","Legal","Legal","London","G7","160","[c]","54910","54100"
"New entrant CS","2023","Legal","Legal","London","HEO","40","[c]","43840","45230"
"New entrant CS","2023","Legal","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","London","SEO","35","[c]","39940","40800"
"New entrant CS","2023","Legal","Legal","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","Outside London","EO","80","[c]","26840","26900"
"New entrant CS","2023","Legal","Legal","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","Outside London","G7","200","[c]","52250","52360"
"New entrant CS","2023","Legal","Legal","Outside London","HEO","25","[c]","35300","31270"
"New entrant CS","2023","Legal","Legal","Outside London","SEO","145","[c]","39120","38760"
"New entrant CS","2023","Legal","Legal","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","London","AO","100","[c]","22850","21890"
"New entrant CS","2023","Legal","Operational Delivery","London","EO","90","[c]","28130","27760"
"New entrant CS","2023","Legal","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","London","HEO","15","[c]","32510","32650"
"New entrant CS","2023","Legal","Operational Delivery","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","Outside London","AO","385","[c]","21570","21120"
"New entrant CS","2023","Legal","Operational Delivery","Outside London","EO","70","[c]","26920","26900"
"New entrant CS","2023","Legal","Operational Delivery","Outside London","HEO","10","[c]","30640","31180"
"New entrant CS","2023","Legal","Operational Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Project Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Property","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Science and Engineering","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tax","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tax","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","London","G7","10","[c]","59820","59590"
"New entrant CS","2023","No function","Digital, Data and Technology","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","London","SEO","10","[c]","43020","43000"
"New entrant CS","2023","No function","Digital, Data and Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","London","HEO","15","[c]","34700","36000"
"New entrant CS","2023","No function","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","Outside London","SEO","[c]","[c]","[c]","[c]"
